INFO : 2021-08-27 10:51:59,934 : Generated dir raw_data/2020-21
INFO : 2021-08-27 10:53:53,205 : Bio = (540, 6)
INFO : 2021-08-27 10:54:29,202 : SUCCESS : Aaron Gordon = (314, 20) = 203932.csv
INFO : 2021-08-27 10:55:08,494 : SUCCESS : Aaron Holiday = (373, 20) = 1628988.csv
INFO : 2021-08-27 10:55:40,251 : SUCCESS : Aaron Nesmith = (277, 20) = 1630174.csv
INFO : 2021-08-27 10:56:09,855 : SUCCESS : Abdel Nader = (154, 20) = 1627846.csv
INFO : 2021-08-27 10:56:40,760 : SUCCESS : Adam Mokoka = (68, 20) = 1629690.csv
INFO : 2021-08-27 10:57:18,473 : SUCCESS : Al Horford = (174, 20) = 201143.csv
INFO : 2021-08-27 10:57:56,788 : SUCCESS : Al-Farouq Aminu = (161, 20) = 202329.csv
INFO : 2021-08-27 10:58:27,548 : SUCCESS : Alec Burks = (305, 20) = 202692.csv
INFO : 2021-08-27 10:59:05,952 : SUCCESS : Aleksej Pokusevski = (315, 20) = 1630197.csv
INFO : 2021-08-27 10:59:30,483 : SUCCESS : Alen Smailagic = (67, 20) = 1629346.csv
INFO : 2021-08-27 11:00:08,717 : SUCCESS : Alex Caruso = (349, 20) = 1627936.csv
INFO : 2021-08-27 11:00:39,903 : SUCCESS : Alex Len = (293, 20) = 203458.csv
INFO : 2021-08-27 11:01:17,104 : SUCCESS : Alfonzo McKinnie = (208, 20) = 1628035.csv
INFO : 2021-08-27 11:01:47,965 : SUCCESS : Alize Johnson = (123, 20) = 1628993.csv
INFO : 2021-08-27 11:02:20,178 : SUCCESS : Amida Brimah = (31, 20) = 1628578.csv
INFO : 2021-08-27 11:03:00,411 : SUCCESS : Amir Coffey = (215, 20) = 1629599.csv
INFO : 2021-08-27 11:03:30,874 : SUCCESS : Anderson Varejao = (33, 20) = 2760.csv
INFO : 2021-08-27 11:04:30,423 : SUCCESS : Andre Drummond = (273, 20) = 203083.csv
INFO : 2021-08-27 11:05:08,484 : SUCCESS : Andre Iguodala = (342, 20) = 2738.csv
INFO : 2021-08-27 11:05:33,366 : SUCCESS : Andre Roberson = (35, 20) = 203460.csv
INFO : 2021-08-27 11:06:22,676 : SUCCESS : Andrew Wiggins = (361, 20) = 203952.csv
INFO : 2021-08-27 11:06:59,680 : SUCCESS : Anfernee Simons = (362, 20) = 1629014.csv
INFO : 2021-08-27 11:07:36,126 : SUCCESS : Anthony Davis = (236, 20) = 203076.csv
INFO : 2021-08-27 11:08:16,832 : SUCCESS : Anthony Edwards = (384, 20) = 1630162.csv
INFO : 2021-08-27 11:08:58,505 : SUCCESS : Anthony Gill = (143, 20) = 1630264.csv
INFO : 2021-08-27 11:09:35,487 : SUCCESS : Anthony Lamb = (172, 20) = 1630237.csv
INFO : 2021-08-27 11:10:10,028 : SUCCESS : Anthony Tolliver = (66, 20) = 201229.csv
INFO : 2021-08-27 11:10:42,256 : SUCCESS : Anzejs Pasecniks = (4, 20) = 1628394.csv
INFO : 2021-08-27 11:11:18,539 : SUCCESS : Armoni Brooks = (167, 20) = 1629717.csv
INFO : 2021-08-27 11:12:06,016 : SUCCESS : Aron Baynes = (279, 20) = 203382.csv
