INFO : 2021-08-26 20:51:38,146 : Dir raw_data/2017-18 already exists
DEBUG : 2021-08-26 20:51:51,074 : http://127.0.0.1:58283 "POST /session/fff98da934d9313a3667a68e88476c48/execute/sync HTTP/1.1" 200 14
DEBUG : 2021-08-26 20:51:51,074 : Finished Request
DEBUG : 2021-08-26 20:51:51,075 : POST http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/f20133f4-1ff1-4f06-a970-eca40b2d3043/elements {"using": "css selector", "value": "option", "id": "f20133f4-1ff1-4f06-a970-eca40b2d3043"}
DEBUG : 2021-08-26 20:51:51,091 : http://127.0.0.1:58283 "POST /session/fff98da934d9313a3667a68e88476c48/element/f20133f4-1ff1-4f06-a970-eca40b2d3043/elements HTTP/1.1" 200 6015
DEBUG : 2021-08-26 20:51:51,092 : Finished Request
DEBUG : 2021-08-26 20:51:51,092 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/89f724e5-6fed-4af1-a2bd-aa8ef9c22c34/text {"id": "89f724e5-6fed-4af1-a2bd-aa8ef9c22c34"}
DEBUG : 2021-08-26 20:51:51,106 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/89f724e5-6fed-4af1-a2bd-aa8ef9c22c34/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,106 : Finished Request
DEBUG : 2021-08-26 20:51:51,106 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/69c83bb8-3cee-4a58-9c2b-c52ccdcd5eae/text {"id": "69c83bb8-3cee-4a58-9c2b-c52ccdcd5eae"}
DEBUG : 2021-08-26 20:51:51,119 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/69c83bb8-3cee-4a58-9c2b-c52ccdcd5eae/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,120 : Finished Request
DEBUG : 2021-08-26 20:51:51,120 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/9e81e155-54ca-4ab7-ac8b-e069fe4075de/text {"id": "9e81e155-54ca-4ab7-ac8b-e069fe4075de"}
DEBUG : 2021-08-26 20:51:51,134 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/9e81e155-54ca-4ab7-ac8b-e069fe4075de/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,135 : Finished Request
DEBUG : 2021-08-26 20:51:51,135 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/953d0c46-875a-4aa0-a7f1-503e77d15701/text {"id": "953d0c46-875a-4aa0-a7f1-503e77d15701"}
DEBUG : 2021-08-26 20:51:51,151 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/953d0c46-875a-4aa0-a7f1-503e77d15701/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,151 : Finished Request
DEBUG : 2021-08-26 20:51:51,151 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/d269ecf3-a581-4446-b647-37e9412ac076/text {"id": "d269ecf3-a581-4446-b647-37e9412ac076"}
DEBUG : 2021-08-26 20:51:51,165 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/d269ecf3-a581-4446-b647-37e9412ac076/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,165 : Finished Request
DEBUG : 2021-08-26 20:51:51,166 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/73ef8d14-ff3e-4d54-a99a-7f269df6a443/text {"id": "73ef8d14-ff3e-4d54-a99a-7f269df6a443"}
DEBUG : 2021-08-26 20:51:51,177 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/73ef8d14-ff3e-4d54-a99a-7f269df6a443/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,177 : Finished Request
DEBUG : 2021-08-26 20:51:51,177 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/590cf4cf-b3db-405b-a1cb-805c18df73ea/text {"id": "590cf4cf-b3db-405b-a1cb-805c18df73ea"}
DEBUG : 2021-08-26 20:51:51,192 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/590cf4cf-b3db-405b-a1cb-805c18df73ea/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,193 : Finished Request
DEBUG : 2021-08-26 20:51:51,193 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/777cefaa-f308-4649-bce0-146f53f22103/text {"id": "777cefaa-f308-4649-bce0-146f53f22103"}
DEBUG : 2021-08-26 20:51:51,205 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/777cefaa-f308-4649-bce0-146f53f22103/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,205 : Finished Request
DEBUG : 2021-08-26 20:51:51,205 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/c0f48d87-b16c-4fac-bd1e-1aa99fee9a2e/text {"id": "c0f48d87-b16c-4fac-bd1e-1aa99fee9a2e"}
DEBUG : 2021-08-26 20:51:51,216 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/c0f48d87-b16c-4fac-bd1e-1aa99fee9a2e/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,216 : Finished Request
DEBUG : 2021-08-26 20:51:51,217 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/bfc053bb-b65d-4d43-83f5-7b19b651188f/text {"id": "bfc053bb-b65d-4d43-83f5-7b19b651188f"}
DEBUG : 2021-08-26 20:51:51,232 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/bfc053bb-b65d-4d43-83f5-7b19b651188f/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,232 : Finished Request
DEBUG : 2021-08-26 20:51:51,232 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/ed1a5e4d-7b06-4099-9281-b60e7cb179ef/text {"id": "ed1a5e4d-7b06-4099-9281-b60e7cb179ef"}
DEBUG : 2021-08-26 20:51:51,245 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/ed1a5e4d-7b06-4099-9281-b60e7cb179ef/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,245 : Finished Request
DEBUG : 2021-08-26 20:51:51,245 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/bd43baba-755e-4297-8d35-70cda5263e73/text {"id": "bd43baba-755e-4297-8d35-70cda5263e73"}
DEBUG : 2021-08-26 20:51:51,261 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/bd43baba-755e-4297-8d35-70cda5263e73/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,262 : Finished Request
DEBUG : 2021-08-26 20:51:51,262 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/18acb9e6-23ea-4d72-b234-a695a1f3e18c/text {"id": "18acb9e6-23ea-4d72-b234-a695a1f3e18c"}
DEBUG : 2021-08-26 20:51:51,275 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/18acb9e6-23ea-4d72-b234-a695a1f3e18c/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,276 : Finished Request
DEBUG : 2021-08-26 20:51:51,276 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/5e0194c2-ab10-4cb8-bac1-67ed2581a923/text {"id": "5e0194c2-ab10-4cb8-bac1-67ed2581a923"}
DEBUG : 2021-08-26 20:51:51,287 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/5e0194c2-ab10-4cb8-bac1-67ed2581a923/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,288 : Finished Request
DEBUG : 2021-08-26 20:51:51,288 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/dc01e6ee-79b9-405f-a10d-3ebafd227532/text {"id": "dc01e6ee-79b9-405f-a10d-3ebafd227532"}
DEBUG : 2021-08-26 20:51:51,303 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/dc01e6ee-79b9-405f-a10d-3ebafd227532/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,303 : Finished Request
DEBUG : 2021-08-26 20:51:51,304 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/8c62603a-7d07-47c9-bbac-e81280cdef82/text {"id": "8c62603a-7d07-47c9-bbac-e81280cdef82"}
DEBUG : 2021-08-26 20:51:51,318 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/8c62603a-7d07-47c9-bbac-e81280cdef82/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,318 : Finished Request
DEBUG : 2021-08-26 20:51:51,318 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/71dccd4e-049c-4779-9a51-a4a63bf36054/text {"id": "71dccd4e-049c-4779-9a51-a4a63bf36054"}
DEBUG : 2021-08-26 20:51:51,331 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/71dccd4e-049c-4779-9a51-a4a63bf36054/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,331 : Finished Request
DEBUG : 2021-08-26 20:51:51,331 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/09610a3e-69c0-436b-a9db-c7b3d6864d02/text {"id": "09610a3e-69c0-436b-a9db-c7b3d6864d02"}
DEBUG : 2021-08-26 20:51:51,343 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/09610a3e-69c0-436b-a9db-c7b3d6864d02/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,343 : Finished Request
DEBUG : 2021-08-26 20:51:51,344 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/dcd3d647-1967-48cd-8f59-c6f844d251ca/text {"id": "dcd3d647-1967-48cd-8f59-c6f844d251ca"}
DEBUG : 2021-08-26 20:51:51,355 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/dcd3d647-1967-48cd-8f59-c6f844d251ca/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,356 : Finished Request
DEBUG : 2021-08-26 20:51:51,356 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/7a2158d2-31a7-4521-9574-e92e8b544211/text {"id": "7a2158d2-31a7-4521-9574-e92e8b544211"}
DEBUG : 2021-08-26 20:51:51,356 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/7a2158d2-31a7-4521-9574-e92e8b544211/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,356 : Finished Request
DEBUG : 2021-08-26 20:51:51,356 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/f80181bf-48ab-470c-a18a-05ca51fe98d3/text {"id": "f80181bf-48ab-470c-a18a-05ca51fe98d3"}
DEBUG : 2021-08-26 20:51:51,382 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/f80181bf-48ab-470c-a18a-05ca51fe98d3/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,382 : Finished Request
DEBUG : 2021-08-26 20:51:51,382 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/3c771d27-077f-4822-8c32-9b96b46a1617/text {"id": "3c771d27-077f-4822-8c32-9b96b46a1617"}
DEBUG : 2021-08-26 20:51:51,397 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/3c771d27-077f-4822-8c32-9b96b46a1617/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,398 : Finished Request
DEBUG : 2021-08-26 20:51:51,398 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/dfaa6bf8-50fb-4a4c-a581-cee6fc73bf74/text {"id": "dfaa6bf8-50fb-4a4c-a581-cee6fc73bf74"}
DEBUG : 2021-08-26 20:51:51,406 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/dfaa6bf8-50fb-4a4c-a581-cee6fc73bf74/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,406 : Finished Request
DEBUG : 2021-08-26 20:51:51,406 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/7d33a20d-89bc-4fa5-a5b7-878f58dcab06/text {"id": "7d33a20d-89bc-4fa5-a5b7-878f58dcab06"}
DEBUG : 2021-08-26 20:51:51,427 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/7d33a20d-89bc-4fa5-a5b7-878f58dcab06/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,427 : Finished Request
DEBUG : 2021-08-26 20:51:51,427 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/5e83412b-b26b-43f7-b308-dc39ee6b268f/text {"id": "5e83412b-b26b-43f7-b308-dc39ee6b268f"}
DEBUG : 2021-08-26 20:51:51,440 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/5e83412b-b26b-43f7-b308-dc39ee6b268f/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,440 : Finished Request
DEBUG : 2021-08-26 20:51:51,440 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/b7726470-ce1a-4b8f-a5df-7e92cee8fc90/text {"id": "b7726470-ce1a-4b8f-a5df-7e92cee8fc90"}
DEBUG : 2021-08-26 20:51:51,451 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/b7726470-ce1a-4b8f-a5df-7e92cee8fc90/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,451 : Finished Request
DEBUG : 2021-08-26 20:51:51,452 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/ca4c5647-3357-4faf-aebe-6afd57f7389e/text {"id": "ca4c5647-3357-4faf-aebe-6afd57f7389e"}
DEBUG : 2021-08-26 20:51:51,456 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/ca4c5647-3357-4faf-aebe-6afd57f7389e/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,456 : Finished Request
DEBUG : 2021-08-26 20:51:51,456 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/b5179afc-e106-4f41-97dc-dd6fc41507fc/text {"id": "b5179afc-e106-4f41-97dc-dd6fc41507fc"}
DEBUG : 2021-08-26 20:51:51,472 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/b5179afc-e106-4f41-97dc-dd6fc41507fc/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,472 : Finished Request
DEBUG : 2021-08-26 20:51:51,472 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/ac44c627-b583-4019-9ed2-1597d9f5b38d/text {"id": "ac44c627-b583-4019-9ed2-1597d9f5b38d"}
DEBUG : 2021-08-26 20:51:51,479 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/ac44c627-b583-4019-9ed2-1597d9f5b38d/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,479 : Finished Request
DEBUG : 2021-08-26 20:51:51,479 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/48af2054-e4cd-48b3-b9eb-9bb8fed171e8/text {"id": "48af2054-e4cd-48b3-b9eb-9bb8fed171e8"}
DEBUG : 2021-08-26 20:51:51,494 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/48af2054-e4cd-48b3-b9eb-9bb8fed171e8/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,494 : Finished Request
DEBUG : 2021-08-26 20:51:51,494 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/9c27fdfe-e239-4305-a6bc-9eadeb200d44/text {"id": "9c27fdfe-e239-4305-a6bc-9eadeb200d44"}
DEBUG : 2021-08-26 20:51:51,512 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/9c27fdfe-e239-4305-a6bc-9eadeb200d44/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,512 : Finished Request
DEBUG : 2021-08-26 20:51:51,512 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/18b55763-b493-45d0-8ff7-b8dca089dc52/text {"id": "18b55763-b493-45d0-8ff7-b8dca089dc52"}
DEBUG : 2021-08-26 20:51:51,524 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/18b55763-b493-45d0-8ff7-b8dca089dc52/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,524 : Finished Request
DEBUG : 2021-08-26 20:51:51,525 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/cb10c4e6-4709-48c7-aae8-269746128840/text {"id": "cb10c4e6-4709-48c7-aae8-269746128840"}
DEBUG : 2021-08-26 20:51:51,535 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/cb10c4e6-4709-48c7-aae8-269746128840/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,536 : Finished Request
DEBUG : 2021-08-26 20:51:51,536 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/f51b34c7-fd12-48d6-9168-e40ff2dca014/text {"id": "f51b34c7-fd12-48d6-9168-e40ff2dca014"}
DEBUG : 2021-08-26 20:51:51,539 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/f51b34c7-fd12-48d6-9168-e40ff2dca014/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,539 : Finished Request
DEBUG : 2021-08-26 20:51:51,539 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/3d9a5d4c-b42f-43da-bb87-b364feae6986/text {"id": "3d9a5d4c-b42f-43da-bb87-b364feae6986"}
DEBUG : 2021-08-26 20:51:51,555 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/3d9a5d4c-b42f-43da-bb87-b364feae6986/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,555 : Finished Request
DEBUG : 2021-08-26 20:51:51,555 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/b356a2d4-3de3-4ab2-bf1a-ee8e0e634117/text {"id": "b356a2d4-3de3-4ab2-bf1a-ee8e0e634117"}
DEBUG : 2021-08-26 20:51:51,571 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/b356a2d4-3de3-4ab2-bf1a-ee8e0e634117/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,571 : Finished Request
DEBUG : 2021-08-26 20:51:51,571 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/1fc32006-3d5c-4313-ad6c-ce76137970ca/text {"id": "1fc32006-3d5c-4313-ad6c-ce76137970ca"}
DEBUG : 2021-08-26 20:51:51,579 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/1fc32006-3d5c-4313-ad6c-ce76137970ca/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,579 : Finished Request
DEBUG : 2021-08-26 20:51:51,579 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/d1d4c327-4378-4103-bb48-eb456d961180/text {"id": "d1d4c327-4378-4103-bb48-eb456d961180"}
DEBUG : 2021-08-26 20:51:51,594 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/d1d4c327-4378-4103-bb48-eb456d961180/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,594 : Finished Request
DEBUG : 2021-08-26 20:51:51,594 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/eb117ce5-7142-42d5-bc4f-facc0170173c/text {"id": "eb117ce5-7142-42d5-bc4f-facc0170173c"}
DEBUG : 2021-08-26 20:51:51,594 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/eb117ce5-7142-42d5-bc4f-facc0170173c/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,594 : Finished Request
DEBUG : 2021-08-26 20:51:51,594 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/fcdb36b5-577c-4622-b629-cc654aa0139e/text {"id": "fcdb36b5-577c-4622-b629-cc654aa0139e"}
DEBUG : 2021-08-26 20:51:51,610 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/fcdb36b5-577c-4622-b629-cc654aa0139e/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,610 : Finished Request
DEBUG : 2021-08-26 20:51:51,610 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/b8f1b299-6662-4529-b77c-3e41da2ad61e/text {"id": "b8f1b299-6662-4529-b77c-3e41da2ad61e"}
DEBUG : 2021-08-26 20:51:51,626 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/b8f1b299-6662-4529-b77c-3e41da2ad61e/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,626 : Finished Request
DEBUG : 2021-08-26 20:51:51,626 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/50a502ad-9079-4d17-97bf-2563266203a8/text {"id": "50a502ad-9079-4d17-97bf-2563266203a8"}
DEBUG : 2021-08-26 20:51:51,641 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/50a502ad-9079-4d17-97bf-2563266203a8/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,641 : Finished Request
DEBUG : 2021-08-26 20:51:51,641 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/c7120fd3-9b16-422e-bbc2-8077abe0f8ea/text {"id": "c7120fd3-9b16-422e-bbc2-8077abe0f8ea"}
DEBUG : 2021-08-26 20:51:51,657 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/c7120fd3-9b16-422e-bbc2-8077abe0f8ea/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,657 : Finished Request
DEBUG : 2021-08-26 20:51:51,657 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/e6bfaf62-6b52-44ba-a776-e1c4ac1560fe/text {"id": "e6bfaf62-6b52-44ba-a776-e1c4ac1560fe"}
DEBUG : 2021-08-26 20:51:51,657 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/e6bfaf62-6b52-44ba-a776-e1c4ac1560fe/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,657 : Finished Request
DEBUG : 2021-08-26 20:51:51,657 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/b4bcf9f8-c9b6-40c1-9ace-1c5dd73a5ab0/text {"id": "b4bcf9f8-c9b6-40c1-9ace-1c5dd73a5ab0"}
DEBUG : 2021-08-26 20:51:51,679 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/b4bcf9f8-c9b6-40c1-9ace-1c5dd73a5ab0/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,679 : Finished Request
DEBUG : 2021-08-26 20:51:51,679 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/8b87c8b6-f7b9-4c12-aa12-79b125025035/text {"id": "8b87c8b6-f7b9-4c12-aa12-79b125025035"}
DEBUG : 2021-08-26 20:51:51,695 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/8b87c8b6-f7b9-4c12-aa12-79b125025035/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,695 : Finished Request
DEBUG : 2021-08-26 20:51:51,695 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/2797dbd9-13f3-4051-a288-5aa37c2b717b/text {"id": "2797dbd9-13f3-4051-a288-5aa37c2b717b"}
DEBUG : 2021-08-26 20:51:51,695 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/2797dbd9-13f3-4051-a288-5aa37c2b717b/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,695 : Finished Request
DEBUG : 2021-08-26 20:51:51,695 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/15240e17-eb15-4c2b-a8ce-d982301c6915/text {"id": "15240e17-eb15-4c2b-a8ce-d982301c6915"}
DEBUG : 2021-08-26 20:51:51,711 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/15240e17-eb15-4c2b-a8ce-d982301c6915/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,711 : Finished Request
DEBUG : 2021-08-26 20:51:51,711 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/0f9119da-ce27-4e1b-9c65-bdd93284e889/text {"id": "0f9119da-ce27-4e1b-9c65-bdd93284e889"}
DEBUG : 2021-08-26 20:51:51,726 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/0f9119da-ce27-4e1b-9c65-bdd93284e889/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,726 : Finished Request
DEBUG : 2021-08-26 20:51:51,726 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/6387c0d8-f137-45b0-8bb0-d5c5314d2c8e/text {"id": "6387c0d8-f137-45b0-8bb0-d5c5314d2c8e"}
DEBUG : 2021-08-26 20:51:51,742 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/6387c0d8-f137-45b0-8bb0-d5c5314d2c8e/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,742 : Finished Request
DEBUG : 2021-08-26 20:51:51,742 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/5583ccbf-9a55-498a-a268-4c7c59320b3a/text {"id": "5583ccbf-9a55-498a-a268-4c7c59320b3a"}
DEBUG : 2021-08-26 20:51:51,757 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/5583ccbf-9a55-498a-a268-4c7c59320b3a/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,757 : Finished Request
DEBUG : 2021-08-26 20:51:51,757 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/8e42145c-c5c4-4af0-86b1-1f11f1344d49/text {"id": "8e42145c-c5c4-4af0-86b1-1f11f1344d49"}
DEBUG : 2021-08-26 20:51:51,757 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/8e42145c-c5c4-4af0-86b1-1f11f1344d49/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:51,757 : Finished Request
DEBUG : 2021-08-26 20:51:51,773 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/2bbb9023-9226-4b7e-bca0-62c5e07ad6de/text {"id": "2bbb9023-9226-4b7e-bca0-62c5e07ad6de"}
