INFO : 2021-08-27 10:50:05,015 : Generated dir raw_data/2018-19
INFO : 2021-08-27 10:50:45,168 : Bio = (530, 6)
INFO : 2021-08-27 10:51:01,736 : SUCCESS : Aaron Gordon = (371, 20) = 203932.csv
INFO : 2021-08-27 10:51:19,587 : SUCCESS : Aaron Holiday = (289, 20) = 1628988.csv
INFO : 2021-08-27 10:51:45,381 : SUCCESS : Abdel Nader = (295, 20) = 1627846.csv
INFO : 2021-08-27 10:52:11,007 : SUCCESS : Al Horford = (326, 20) = 201143.csv
INFO : 2021-08-27 10:52:53,702 : SUCCESS : Al-Farouq Aminu = (355, 20) = 202329.csv
INFO : 2021-08-27 10:53:20,499 : SUCCESS : Alan Williams = (33, 20) = 1626210.csv
INFO : 2021-08-27 10:53:57,539 : SUCCESS : Alec Burks = (301, 20) = 202692.csv
INFO : 2021-08-27 10:54:28,162 : SUCCESS : Alex Abrines = (227, 20) = 203518.csv
INFO : 2021-08-27 10:55:03,884 : SUCCESS : Alex Caruso = (188, 20) = 1627936.csv
INFO : 2021-08-27 10:55:39,406 : SUCCESS : Alex Len = (366, 20) = 203458.csv
INFO : 2021-08-27 10:56:10,651 : SUCCESS : Alex Poythress = (151, 20) = 1627816.csv
INFO : 2021-08-27 10:56:48,124 : SUCCESS : Alfonzo McKinnie = (378, 20) = 1628035.csv
INFO : 2021-08-27 10:57:23,510 : SUCCESS : Alize Johnson = (63, 20) = 1628993.csv
INFO : 2021-08-27 10:58:07,700 : SUCCESS : Allen Crabbe = (274, 20) = 203459.csv
INFO : 2021-08-27 10:58:45,042 : SUCCESS : Allonzo Trier = (350, 20) = 1629019.csv
INFO : 2021-08-27 10:59:24,819 : SUCCESS : Amile Jefferson = (53, 20) = 1628518.csv
INFO : 2021-08-27 11:00:29,013 : SUCCESS : Amir Johnson = (283, 20) = 101161.csv
INFO : 2021-08-27 11:01:07,999 : SUCCESS : Andre Drummond = (372, 20) = 203083.csv
INFO : 2021-08-27 11:01:46,320 : SUCCESS : Andre Iguodala = (345, 20) = 2738.csv
INFO : 2021-08-27 11:02:28,259 : SUCCESS : Andre Ingram = (22, 20) = 201281.csv
INFO : 2021-08-27 11:02:55,272 : SUCCESS : Andrew Bogut = (74, 20) = 101106.csv
INFO : 2021-08-27 11:03:38,849 : SUCCESS : Andrew Harrison = (121, 20) = 1626150.csv
INFO : 2021-08-27 11:04:13,194 : SUCCESS : Andrew Wiggins = (354, 20) = 203952.csv
INFO : 2021-08-27 11:04:34,652 : SUCCESS : Anfernee Simons = (104, 20) = 1629014.csv
INFO : 2021-08-27 11:05:03,098 : SUCCESS : Angel Delgado = (12, 20) = 1629116.csv
INFO : 2021-08-27 11:05:46,249 : SUCCESS : Ante Zizic = (341, 20) = 1627790.csv
INFO : 2021-08-27 11:06:22,156 : SUCCESS : Anthony Davis = (329, 20) = 203076.csv
INFO : 2021-08-27 11:07:16,473 : SUCCESS : Anthony Tolliver = (341, 20) = 201229.csv
INFO : 2021-08-27 11:08:02,709 : SUCCESS : Antonio Blakeney = (321, 20) = 1628469.csv
INFO : 2021-08-27 11:08:38,217 : SUCCESS : Aron Baynes = (288, 20) = 203382.csv
INFO : 2021-08-27 11:09:14,878 : SUCCESS : Austin Rivers = (349, 20) = 203085.csv
