OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
D.J. Augustin,4,24:01,84.9,20,91,10,6,3,6,17,35.3,5,11,45.5,3,3,1,Eric Bledsoe,2017-18
John Wall,3,23:37,83.2,13,85,9,6,1,3,15,20.0,0,1,0.0,7,8,4,Eric Bledsoe,2017-18
Kyle Lowry,3,19:35,73.5,20,92,6,1,1,6,15,40.0,5,12,41.7,3,4,2,Eric Bledsoe,2017-18
Victor Oladipo,3,16:10,55.7,9,56,2,7,2,3,12,25.0,1,5,20.0,2,2,1,Eric Bledsoe,2017-18
Goran Dragic,3,15:47,51.7,12,58,0,4,1,5,14,35.7,2,6,33.3,0,0,0,Eric Bledsoe,2017-18
Dennis Schroder,2,15:47,51.4,9,56,3,3,3,3,9,33.3,0,3,0.0,3,3,1,Eric Bledsoe,2017-18
Kemba Walker,2,14:38,49.5,16,60,5,3,1,5,10,50.0,4,8,50.0,2,2,0,Eric Bledsoe,2017-18
Lonzo Ball,2,10:25,45.9,10,44,4,1,0,4,10,40.0,2,4,50.0,0,0,0,Eric Bledsoe,2017-18
Jamal Murray,2,12:49,45.5,9,80,3,1,1,3,5,60.0,0,0,0.0,3,3,1,Eric Bledsoe,2017-18
Jarrett Jack,3,13:32,43.7,15,48,6,2,0,4,13,30.8,1,2,50.0,6,6,2,Eric Bledsoe,2017-18
Reggie Jackson,2,12:04,42.4,7,45,4,1,0,2,7,28.6,1,3,33.3,2,2,1,Eric Bledsoe,2017-18
Patty Mills,2,12:17,42.3,5,53,2,0,0,2,9,22.2,1,7,14.3,0,0,0,Eric Bledsoe,2017-18
Spencer Dinwiddie,3,11:51,40.6,9,53,6,1,0,3,7,42.9,1,4,25.0,2,3,1,Eric Bledsoe,2017-18
D'Angelo Russell,3,11:34,40.6,7,52,7,3,0,3,7,42.9,1,3,33.3,0,1,1,Eric Bledsoe,2017-18
Tyler Ulis,2,10:05,40.0,3,47,2,2,0,1,2,50.0,1,2,50.0,0,0,0,Eric Bledsoe,2017-18
Jerian Grant,4,10:22,39.5,14,54,5,2,0,6,8,75.0,2,2,100.0,0,0,0,Eric Bledsoe,2017-18
Cory Joseph,4,11:32,39.4,5,50,1,0,0,2,5,40.0,0,1,0.0,1,2,0,Eric Bledsoe,2017-18
Austin Rivers,3,10:59,38.8,3,54,1,1,0,1,3,33.3,1,1,100.0,0,0,0,Eric Bledsoe,2017-18
De'Aaron Fox,2,11:29,37.9,10,31,4,1,0,4,9,44.4,0,1,0.0,2,2,0,Eric Bledsoe,2017-18
Jrue Holiday,2,10:55,37.8,3,40,0,0,0,1,10,10.0,1,2,50.0,0,0,1,Eric Bledsoe,2017-18
Trey Burke,3,11:13,36.3,8,29,1,2,0,3,13,23.1,0,2,0.0,2,2,1,Eric Bledsoe,2017-18
Damian Lillard,2,9:33,34.9,15,29,5,1,1,5,14,35.7,2,5,40.0,3,4,2,Eric Bledsoe,2017-18
Donovan Mitchell,2,9:42,33.0,5,37,0,2,0,1,8,12.5,1,4,25.0,2,2,1,Eric Bledsoe,2017-18
Tyler Johnson,2,8:25,30.6,2,36,1,0,0,1,3,33.3,0,2,0.0,0,0,0,Eric Bledsoe,2017-18
Bradley Beal,4,9:07,30.4,6,45,1,1,0,2,8,25.0,2,3,66.7,0,0,0,Eric Bledsoe,2017-18
Darren Collison,2,7:53,29.8,11,37,2,1,0,5,9,55.6,1,2,50.0,0,0,1,Eric Bledsoe,2017-18
Chris Paul,2,8:53,29.8,9,49,4,4,0,4,6,66.7,1,3,33.3,0,0,0,Eric Bledsoe,2017-18
Ish Smith,3,8:38,29.7,2,40,0,0,0,1,3,33.3,0,0,0.0,0,0,0,Eric Bledsoe,2017-18
E'Twaun Moore,2,7:08,29.6,11,40,2,0,0,4,5,80.0,3,3,100.0,0,0,0,Eric Bledsoe,2017-18
T.J. McConnell,2,7:59,29.4,4,26,2,1,1,2,3,66.7,0,0,0.0,0,0,0,Eric Bledsoe,2017-18
Patrick McCaw,2,9:07,28.8,5,35,1,1,0,2,5,40.0,1,2,50.0,0,0,0,Eric Bledsoe,2017-18
Kris Dunn,2,7:17,28.5,9,37,3,1,0,3,6,50.0,0,1,0.0,3,4,2,Eric Bledsoe,2017-18
Josh Richardson,3,8:05,27.1,11,46,0,0,0,5,9,55.6,1,2,50.0,0,0,0,Eric Bledsoe,2017-18
Kyrie Irving,1,7:32,25.8,8,30,1,2,0,3,7,42.9,1,3,33.3,1,2,1,Eric Bledsoe,2017-18
JJ Redick,1,6:17,25.7,8,33,1,1,0,3,4,75.0,2,3,66.7,0,0,0,Eric Bledsoe,2017-18
Lou Williams,3,6:35,25.4,1,34,1,3,0,0,2,0.0,0,1,0.0,1,2,0,Eric Bledsoe,2017-18
Mike Conley,1,6:59,22.9,3,23,1,0,0,1,5,20.0,1,3,33.3,0,0,0,Eric Bledsoe,2017-18
Ricky Rubio,2,6:14,22.8,4,26,6,0,0,2,4,50.0,0,1,0.0,0,0,0,Eric Bledsoe,2017-18
Emmanuel Mudiay,1,6:25,22.8,2,17,1,2,0,1,4,25.0,0,1,0.0,0,0,0,Eric Bledsoe,2017-18
George Hill,3,6:43,22.6,0,40,1,1,1,0,2,0.0,0,2,0.0,0,0,0,Eric Bledsoe,2017-18
Devin Harris,4,5:50,21.6,0,13,1,1,0,0,2,0.0,0,2,0.0,0,0,0,Eric Bledsoe,2017-18
Justin Holiday,4,5:37,21.6,4,25,0,1,0,2,6,33.3,0,3,0.0,0,0,0,Eric Bledsoe,2017-18
Elfrid Payton,1,5:46,21.5,4,25,4,1,0,2,6,33.3,0,2,0.0,0,0,0,Eric Bledsoe,2017-18
Tyus Jones,1,6:37,21.4,2,21,3,0,0,1,1,100.0,0,0,0.0,0,0,0,Eric Bledsoe,2017-18
Kadeem Allen,1,6:40,20.9,2,24,2,0,0,1,3,33.3,0,1,0.0,0,0,0,Eric Bledsoe,2017-18
Eric Gordon,2,5:17,20.4,4,22,0,2,0,1,4,25.0,1,4,25.0,1,2,0,Eric Bledsoe,2017-18
Quinn Cook,1,5:22,19.5,10,29,2,1,1,4,6,66.7,2,2,100.0,0,0,0,Eric Bledsoe,2017-18
Timothe Luwawu-Cabarrot,3,4:55,18.6,11,28,1,0,0,3,5,60.0,2,4,50.0,3,3,1,Eric Bledsoe,2017-18
Shelvin Mack,3,4:35,18.5,10,31,3,3,0,4,4,100.0,2,2,100.0,0,0,0,Eric Bledsoe,2017-18
Yogi Ferrell,2,5:41,18.1,3,30,1,0,1,1,2,50.0,1,1,100.0,0,0,0,Eric Bledsoe,2017-18
J.J. Barea,2,5:08,17.9,5,20,2,1,0,1,3,33.3,1,1,100.0,2,3,1,Eric Bledsoe,2017-18
Jose Calderon,2,4:59,16.5,3,27,1,0,0,1,3,33.3,1,2,50.0,0,0,0,Eric Bledsoe,2017-18
Kobi Simmons,1,5:26,16.1,2,14,1,0,0,1,3,33.3,0,0,0.0,0,0,0,Eric Bledsoe,2017-18
Frank Mason III,2,4:00,15.7,4,23,1,1,0,2,2,100.0,0,0,0.0,0,0,0,Eric Bledsoe,2017-18
Patrick Beverley,1,4:02,15.7,8,23,0,1,0,3,4,75.0,2,2,100.0,0,0,0,Eric Bledsoe,2017-18
Tim Frazier,2,4:13,14.6,2,24,3,1,0,0,2,0.0,0,1,0.0,2,2,0,Eric Bledsoe,2017-18
DeMar DeRozan,3,4:20,14.3,8,41,2,0,0,2,5,40.0,1,3,33.3,3,4,1,Eric Bledsoe,2017-18
Tobias Harris,4,3:53,14.2,8,29,1,1,0,3,4,75.0,2,2,100.0,0,0,0,Eric Bledsoe,2017-18
JR Smith,2,3:28,13.8,0,17,2,1,0,0,0,0.0,0,0,0.0,0,0,0,Eric Bledsoe,2017-18
Frank Ntilikina,3,3:47,13.7,3,33,1,0,0,1,1,100.0,1,1,100.0,0,0,0,Eric Bledsoe,2017-18
Serge Ibaka,3,3:18,13.7,6,26,0,0,0,3,7,42.9,0,4,0.0,0,0,0,Eric Bledsoe,2017-18
Jordan Clarkson,3,3:40,13.6,4,22,0,1,0,1,2,50.0,0,1,0.0,2,2,1,Eric Bledsoe,2017-18
Andre Iguodala,2,3:40,13.6,2,34,2,0,0,0,0,0.0,0,0,0.0,2,2,1,Eric Bledsoe,2017-18
Cameron Payne,1,4:09,13.2,11,15,1,1,1,4,6,66.7,2,3,66.7,1,1,1,Eric Bledsoe,2017-18
Robert Covington,4,3:14,13.0,3,19,0,0,0,1,4,25.0,1,4,25.0,0,0,0,Eric Bledsoe,2017-18
Alex Caruso,2,3:26,13.0,0,18,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Eric Bledsoe,2017-18
