OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Jeff Teague,2,9:14,34.3,5,41,5,1,1,1,4,25.0,1,1,100.0,2,2,0,Andrew Harrison,2017-18
Russell Westbrook,2,8:35,34.0,8,47,5,2,1,2,10,20.0,0,4,0.0,4,4,1,Andrew Harrison,2017-18
Isaiah Canaan,3,8:47,31.0,6,44,3,2,0,0,0,0.0,0,0,0.0,6,6,1,Andrew Harrison,2017-18
Tyler Ulis,3,8:01,30.7,4,45,2,1,0,2,4,50.0,0,0,0.0,0,0,0,Andrew Harrison,2017-18
Lonzo Ball,2,7:47,30.2,2,41,4,1,0,1,4,25.0,0,3,0.0,0,2,0,Andrew Harrison,2017-18
Kyle Lowry,2,7:58,30.1,3,35,3,1,0,1,6,16.7,1,6,16.7,0,0,0,Andrew Harrison,2017-18
Dennis Schroder,2,7:46,29.8,2,26,4,0,1,1,9,11.1,0,3,0.0,0,0,2,Andrew Harrison,2017-18
Klay Thompson,3,8:04,29.3,20,36,1,1,0,6,11,54.5,3,5,60.0,5,5,2,Andrew Harrison,2017-18
Devin Booker,2,7:08,27.8,5,29,1,4,2,1,8,12.5,1,2,50.0,2,2,0,Andrew Harrison,2017-18
George Hill,2,7:34,27.7,9,28,0,2,0,3,8,37.5,2,4,50.0,1,2,1,Andrew Harrison,2017-18
Jrue Holiday,2,7:11,26.9,2,30,3,1,0,0,6,0.0,0,2,0.0,2,4,1,Andrew Harrison,2017-18
Kyrie Irving,2,7:08,26.1,13,42,5,0,0,5,9,55.6,3,5,60.0,0,0,0,Andrew Harrison,2017-18
Goran Dragic,2,7:20,25.6,3,30,3,0,0,1,2,50.0,1,2,50.0,0,0,0,Andrew Harrison,2017-18
Jamal Murray,1,7:24,23.2,4,25,1,1,0,1,2,50.0,0,0,0.0,2,2,0,Andrew Harrison,2017-18
Milos Teodosic,3,5:58,22.7,9,38,2,4,0,3,7,42.9,3,6,50.0,0,0,0,Andrew Harrison,2017-18
Lou Williams,3,5:05,21.6,13,27,1,2,1,4,13,30.8,3,9,33.3,2,2,0,Andrew Harrison,2017-18
John Wall,1,5:41,20.7,4,36,3,1,0,2,4,50.0,0,0,0.0,0,0,0,Andrew Harrison,2017-18
Ricky Rubio,1,6:16,20.7,10,30,2,1,0,3,7,42.9,2,4,50.0,2,2,0,Andrew Harrison,2017-18
Frank Ntilikina,2,5:22,20.5,2,27,2,2,0,1,2,50.0,0,1,0.0,0,0,0,Andrew Harrison,2017-18
James Harden,4,5:56,20.4,2,24,4,1,0,0,0,0.0,0,0,0.0,2,4,1,Andrew Harrison,2017-18
Jordan Clarkson,4,5:04,20.0,8,18,2,1,0,3,8,37.5,2,5,40.0,0,0,0,Andrew Harrison,2017-18
Wesley Matthews,2,5:08,18.9,8,28,0,0,0,2,4,50.0,2,4,50.0,2,2,1,Andrew Harrison,2017-18
De'Aaron Fox,1,4:36,18.5,3,22,3,1,0,1,2,50.0,1,1,100.0,0,0,0,Andrew Harrison,2017-18
Ish Smith,1,4:55,18.4,2,21,1,0,0,0,1,0.0,0,0,0.0,2,3,1,Andrew Harrison,2017-18
Raymond Felton,3,4:59,17.6,8,33,4,0,0,1,2,50.0,1,1,100.0,5,5,1,Andrew Harrison,2017-18
Patty Mills,2,5:27,17.5,8,21,1,0,0,1,2,50.0,1,1,100.0,5,5,1,Andrew Harrison,2017-18
Dejounte Murray,3,4:41,17.1,2,22,3,1,0,1,4,25.0,0,0,0.0,0,0,0,Andrew Harrison,2017-18
Kentavious Caldwell-Pope,4,4:36,16.9,11,31,0,0,0,3,5,60.0,2,3,66.7,3,3,0,Andrew Harrison,2017-18
Tyler Ennis,2,4:13,15.8,4,19,3,0,0,2,5,40.0,0,1,0.0,0,0,0,Andrew Harrison,2017-18
Stephen Curry,2,3:27,15.6,10,27,1,0,0,4,7,57.1,2,4,50.0,0,0,0,Andrew Harrison,2017-18
Caris LeVert,2,4:35,15.1,6,17,2,0,0,2,4,50.0,2,3,66.7,0,0,0,Andrew Harrison,2017-18
Josh Jackson,4,4:00,14.7,5,13,0,1,1,1,4,25.0,1,2,50.0,2,2,1,Andrew Harrison,2017-18
Fred VanVleet,2,4:13,14.6,4,17,1,1,0,1,1,100.0,0,0,0.0,2,2,1,Andrew Harrison,2017-18
D'Angelo Russell,1,4:21,14.6,3,22,2,1,1,1,6,16.7,1,5,20.0,0,0,0,Andrew Harrison,2017-18
Courtney Lee,2,3:53,14.3,0,7,0,0,0,0,3,0.0,0,1,0.0,0,0,0,Andrew Harrison,2017-18
E'Twaun Moore,2,3:31,14.2,2,24,0,1,2,1,3,33.3,0,0,0.0,0,0,0,Andrew Harrison,2017-18
Elfrid Payton,1,2:51,13.6,4,23,0,3,0,2,3,66.7,0,0,0.0,0,1,1,Andrew Harrison,2017-18
Jarrett Jack,2,4:01,13.6,0,19,5,0,1,0,1,0.0,0,0,0.0,0,0,0,Andrew Harrison,2017-18
Dennis Smith Jr.,2,4:05,13.5,6,18,0,0,0,2,5,40.0,2,3,66.7,0,0,0,Andrew Harrison,2017-18
Dwyane Wade,2,3:51,13.0,2,9,0,1,0,1,2,50.0,0,0,0.0,0,0,0,Andrew Harrison,2017-18
Troy Daniels,4,3:32,12.9,6,16,0,1,0,1,3,33.3,1,2,50.0,3,4,0,Andrew Harrison,2017-18
Tyler Johnson,2,3:22,12.3,3,19,0,0,0,1,1,100.0,1,1,100.0,0,0,1,Andrew Harrison,2017-18
Austin Rivers,1,2:59,12.3,5,21,1,0,0,2,3,66.7,1,2,50.0,0,0,0,Andrew Harrison,2017-18
Darren Collison,1,3:21,11.6,6,16,0,0,0,2,2,100.0,2,2,100.0,0,0,0,Andrew Harrison,2017-18
Brandon Ingram,2,2:49,11.5,3,17,2,2,0,1,1,100.0,0,0,0.0,1,2,1,Andrew Harrison,2017-18
Jawun Evans,2,2:22,10.8,6,16,0,0,0,3,5,60.0,0,0,0.0,0,0,0,Andrew Harrison,2017-18
Dwight Buycks,1,2:36,10.8,2,13,0,1,0,0,2,0.0,0,2,0.0,2,2,1,Andrew Harrison,2017-18
