OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Alex Abrines,4,8:37,31.9,0,38,0,1,0,0,3,0.0,0,3,0.0,0,0,0,Alec Burks,2017-18
Nick Young,4,6:30,25.6,4,28,0,0,0,2,5,40.0,0,2,0.0,0,0,0,Alec Burks,2017-18
Josh Richardson,2,7:08,23.7,0,32,1,1,0,0,1,0.0,0,0,0.0,0,0,0,Alec Burks,2017-18
Patty Mills,3,6:31,23.6,11,35,0,0,0,4,4,100.0,3,3,100.0,0,0,0,Alec Burks,2017-18
Eric Gordon,3,5:17,21.0,6,30,0,1,0,2,6,33.3,2,5,40.0,0,0,1,Alec Burks,2017-18
Jamal Crawford,3,5:29,20.7,2,23,2,0,0,0,3,0.0,0,3,0.0,2,2,1,Alec Burks,2017-18
Kelly Oubre Jr.,2,6:04,20.5,6,19,0,1,0,1,4,25.0,1,4,25.0,3,4,1,Alec Burks,2017-18
Will Barton,4,5:10,20.2,7,38,1,0,0,2,4,50.0,1,2,50.0,2,2,1,Alec Burks,2017-18
C.J. Williams,2,5:19,20.0,4,23,2,0,0,2,2,100.0,0,0,0.0,0,0,0,Alec Burks,2017-18
Doug McDermott,2,5:14,18.8,6,35,0,0,0,2,3,66.7,2,3,66.7,0,0,0,Alec Burks,2017-18
Wesley Johnson,4,4:07,18.2,6,35,0,0,0,2,3,66.7,2,3,66.7,0,2,1,Alec Burks,2017-18
David Nwaba,1,4:58,17.8,0,24,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Alec Burks,2017-18
Gary Harris,4,5:05,17.6,0,11,0,0,0,0,4,0.0,0,3,0.0,0,0,0,Alec Burks,2017-18
Luc Mbah a Moute,3,3:33,17.4,2,23,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Alec Burks,2017-18
Sindarius Thornwell,4,4:17,17.2,8,24,0,0,0,3,5,60.0,1,3,33.3,1,1,1,Alec Burks,2017-18
Joe Harris,2,4:27,17.2,0,18,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Alec Burks,2017-18
Trevor Ariza,4,4:49,17.1,2,26,0,0,0,1,3,33.3,0,2,0.0,0,0,0,Alec Burks,2017-18
Pat Connaughton,3,5:05,17.0,0,15,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Alec Burks,2017-18
Tony Snell,1,3:50,16.3,2,21,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Alec Burks,2017-18
E'Twaun Moore,2,4:30,15.8,3,20,1,1,0,1,1,100.0,1,1,100.0,0,0,0,Alec Burks,2017-18
Antonio Blakeney,1,3:56,15.6,3,17,0,1,0,1,3,33.3,1,1,100.0,0,0,0,Alec Burks,2017-18
Danny Green,2,3:51,15.4,6,26,0,1,0,2,2,100.0,2,2,100.0,0,0,0,Alec Burks,2017-18
P.J. Tucker,4,3:17,14.7,0,27,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Alec Burks,2017-18
Caris LeVert,2,3:35,13.6,0,17,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Alec Burks,2017-18
Klay Thompson,3,3:34,13.5,8,17,0,1,0,3,7,42.9,0,2,0.0,2,2,0,Alec Burks,2017-18
Marco Belinelli,1,3:29,13.2,2,18,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Alec Burks,2017-18
Arron Afflalo,1,3:10,13.0,2,11,2,0,0,1,1,100.0,0,0,0.0,0,0,0,Alec Burks,2017-18
Troy Daniels,2,3:02,12.6,2,19,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Alec Burks,2017-18
Patrick McCaw,3,3:24,12.5,0,22,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Alec Burks,2017-18
Josh Jackson,2,2:59,12.1,14,19,0,0,0,5,6,83.3,1,2,50.0,3,3,2,Alec Burks,2017-18
Andre Roberson,3,3:06,12.1,2,30,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Alec Burks,2017-18
Russell Westbrook,4,2:53,12.0,4,15,3,1,0,1,4,25.0,0,1,0.0,2,2,0,Alec Burks,2017-18
Langston Galloway,1,3:12,11.6,0,9,1,0,0,0,2,0.0,0,1,0.0,0,0,0,Alec Burks,2017-18
Paul George,4,2:44,11.6,4,10,0,1,0,2,2,100.0,0,0,0.0,0,0,0,Alec Burks,2017-18
Andre Iguodala,2,2:38,11.4,0,13,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Alec Burks,2017-18
Tyrone Wallace,2,2:25,11.2,0,16,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Alec Burks,2017-18
Ben McLemore,1,3:04,11.0,2,25,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Alec Burks,2017-18
Malik Beasley,3,2:58,10.8,0,24,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Alec Burks,2017-18
