OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Troy Daniels,4,10:20,39.9,9,50,1,0,0,3,9,33.3,3,7,42.9,0,0,0,Pat Connaughton,2017-18
Lou Williams,4,7:34,32.8,12,62,2,1,0,4,14,28.6,2,5,40.0,2,2,1,Pat Connaughton,2017-18
Gerald Green,3,7:53,28.9,3,31,3,0,0,1,4,25.0,1,2,50.0,0,0,0,Pat Connaughton,2017-18
Dillon Brooks,4,8:05,28.5,5,33,3,1,0,2,7,28.6,1,3,33.3,0,0,0,Pat Connaughton,2017-18
Alex Abrines,4,7:07,27.8,2,45,1,0,0,1,3,33.3,0,2,0.0,0,0,0,Pat Connaughton,2017-18
Bogdan Bogdanovic,4,7:26,27.0,10,18,0,0,1,4,12,33.3,1,4,25.0,1,1,1,Pat Connaughton,2017-18
Josh Jackson,4,6:45,27.0,9,39,1,0,0,4,8,50.0,1,2,50.0,0,0,0,Pat Connaughton,2017-18
Jamal Crawford,4,7:34,27.0,14,38,2,0,1,5,12,41.7,0,3,0.0,4,4,2,Pat Connaughton,2017-18
Jrue Holiday,4,6:09,27.0,8,42,3,0,0,3,7,42.9,0,1,0.0,2,2,0,Pat Connaughton,2017-18
Manu Ginobili,3,7:12,26.4,9,43,0,1,0,3,4,75.0,3,3,100.0,0,0,0,Pat Connaughton,2017-18
Otto Porter Jr.,2,6:20,25.2,4,29,0,0,1,2,7,28.6,0,0,0.0,0,0,0,Pat Connaughton,2017-18
Courtney Lee,1,5:53,24.5,6,30,1,0,0,1,2,50.0,0,0,0.0,4,5,3,Pat Connaughton,2017-18
Wayne Ellington,2,5:47,22.4,2,21,0,1,0,1,3,33.3,0,2,0.0,0,0,1,Pat Connaughton,2017-18
Wayne Selden,2,5:24,21.6,8,32,1,2,1,3,4,75.0,0,0,0.0,2,4,1,Pat Connaughton,2017-18
Bradley Beal,2,6:01,21.2,14,31,0,1,0,6,11,54.5,2,4,50.0,0,0,0,Pat Connaughton,2017-18
Marco Belinelli,2,5:31,21.0,4,20,0,1,0,1,4,25.0,0,1,0.0,2,2,1,Pat Connaughton,2017-18
Kyle Korver,2,4:45,20.3,9,36,0,0,0,3,9,33.3,3,6,50.0,0,0,0,Pat Connaughton,2017-18
Yogi Ferrell,3,4:58,20.2,2,29,0,0,0,1,4,25.0,0,3,0.0,0,0,0,Pat Connaughton,2017-18
Terrance Ferguson,2,4:01,18.8,0,23,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Pat Connaughton,2017-18
Gary Harris,3,5:05,17.1,2,14,1,0,0,1,4,25.0,0,1,0.0,0,0,1,Pat Connaughton,2017-18
Nick Young,3,4:39,17.0,9,30,0,0,0,4,4,100.0,1,1,100.0,0,0,0,Pat Connaughton,2017-18
Wilson Chandler,3,5:01,16.9,2,19,0,0,0,0,1,0.0,0,1,0.0,2,2,1,Pat Connaughton,2017-18
David Nwaba,2,4:04,16.6,1,22,0,0,0,0,3,0.0,0,0,0.0,1,4,3,Pat Connaughton,2017-18
Bryn Forbes,3,4:46,16.0,2,16,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Pat Connaughton,2017-18
Harrison Barnes,3,4:04,16.0,10,25,0,0,0,4,7,57.1,0,1,0.0,2,2,1,Pat Connaughton,2017-18
Andrew Wiggins,4,4:26,16.0,8,23,0,0,0,4,8,50.0,0,0,0.0,0,0,0,Pat Connaughton,2017-18
Nemanja Bjelica,3,3:49,15.9,0,32,1,1,0,0,0,0.0,0,0,0.0,0,0,0,Pat Connaughton,2017-18
JJ Redick,2,3:55,15.8,5,23,1,0,0,2,4,50.0,1,2,50.0,0,0,0,Pat Connaughton,2017-18
Ian Clark,4,3:51,15.8,2,13,0,0,0,1,4,25.0,0,1,0.0,0,0,1,Pat Connaughton,2017-18
DeMarre Carroll,2,4:20,15.8,6,28,1,0,0,2,3,66.7,0,0,0.0,2,5,2,Pat Connaughton,2017-18
Jeremy Lamb,2,3:21,15.6,6,19,0,0,0,2,5,40.0,0,1,0.0,2,2,0,Pat Connaughton,2017-18
Kentavious Caldwell-Pope,3,3:58,15.4,2,24,1,0,0,1,2,50.0,0,1,0.0,0,0,0,Pat Connaughton,2017-18
Semi Ojeleye,2,4:06,15.4,0,23,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Pat Connaughton,2017-18
Robert Covington,2,4:17,14.9,1,23,1,0,0,0,2,0.0,0,2,0.0,1,2,1,Pat Connaughton,2017-18
Darius Miller,4,3:40,14.9,0,30,0,0,1,0,2,0.0,0,2,0.0,0,0,0,Pat Connaughton,2017-18
Wesley Matthews,2,4:02,14.5,2,14,0,0,0,1,4,25.0,0,3,0.0,0,0,0,Pat Connaughton,2017-18
Luke Kennard,2,3:07,14.5,0,16,0,0,1,0,4,0.0,0,1,0.0,0,0,0,Pat Connaughton,2017-18
Alec Burks,3,4:19,14.4,3,14,0,0,0,1,3,33.3,1,2,50.0,0,0,0,Pat Connaughton,2017-18
Tim Hardaway Jr.,2,3:22,14.3,6,21,0,1,0,2,4,50.0,2,3,66.7,0,0,0,Pat Connaughton,2017-18
Chris Paul,4,3:24,14.1,7,20,2,1,0,2,3,66.7,0,1,0.0,3,4,1,Pat Connaughton,2017-18
E'Twaun Moore,4,2:56,13.9,6,27,0,0,0,2,4,50.0,2,3,66.7,0,0,0,Pat Connaughton,2017-18
CJ Miles,1,4:02,13.8,3,18,0,0,0,1,3,33.3,1,2,50.0,0,0,0,Pat Connaughton,2017-18
Jordan Clarkson,3,3:01,13.4,6,12,0,0,0,2,6,33.3,0,2,0.0,2,2,1,Pat Connaughton,2017-18
Paul George,4,3:09,13.2,3,16,0,0,1,1,6,16.7,1,4,25.0,0,0,0,Pat Connaughton,2017-18
Klay Thompson,2,4:06,13.1,2,14,0,2,1,1,6,16.7,0,1,0.0,0,0,0,Pat Connaughton,2017-18
Will Barton,4,3:25,12.9,2,13,0,1,0,1,4,25.0,0,3,0.0,0,0,0,Pat Connaughton,2017-18
Josh Hart,2,2:47,12.8,2,23,0,1,0,1,4,25.0,0,1,0.0,0,0,0,Pat Connaughton,2017-18
Chandler Parsons,2,3:16,12.3,3,22,0,2,0,1,2,50.0,1,1,100.0,0,0,0,Pat Connaughton,2017-18
Khris Middleton,2,2:44,12.2,3,26,0,0,0,1,2,50.0,1,1,100.0,0,0,0,Pat Connaughton,2017-18
Kelly Oubre Jr.,2,3:43,12.1,2,18,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Pat Connaughton,2017-18
Victor Oladipo,2,2:59,11.9,5,16,1,0,0,1,3,33.3,0,0,0.0,3,4,2,Pat Connaughton,2017-18
