OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Karl-Anthony Towns,4,16:38,60.1,35,103,5,0,1,14,22,63.6,5,6,83.3,2,2,2,Mason Plumlee,2017-18
DeMarcus Cousins,3,14:24,54.7,24,67,4,7,2,7,20,35.0,4,8,50.0,6,9,5,Mason Plumlee,2017-18
Marc Gasol,4,13:50,49.4,21,83,2,2,1,5,16,31.3,3,6,50.0,8,8,3,Mason Plumlee,2017-18
Jusuf Nurkic,4,12:04,45.8,15,44,0,1,2,5,13,38.5,0,0,0.0,5,7,5,Mason Plumlee,2017-18
Brook Lopez,4,11:35,45.6,25,60,2,2,0,10,17,58.8,3,8,37.5,2,3,2,Mason Plumlee,2017-18
Derrick Favors,4,10:11,35.8,15,47,2,1,0,6,11,54.5,0,0,0.0,3,4,1,Mason Plumlee,2017-18
Dwight Powell,4,8:56,32.9,19,45,0,0,0,6,11,54.5,1,1,100.0,6,8,5,Mason Plumlee,2017-18
Andre Drummond,2,8:28,30.9,3,23,0,3,1,1,4,25.0,0,0,0.0,1,2,1,Mason Plumlee,2017-18
Draymond Green,3,8:01,30.7,16,47,6,1,0,6,12,50.0,3,8,37.5,1,1,1,Mason Plumlee,2017-18
Willie Cauley-Stein,4,6:38,30.4,11,42,0,0,2,4,11,36.4,1,1,100.0,2,2,0,Mason Plumlee,2017-18
LaMarcus Aldridge,2,8:14,29.8,12,46,1,0,0,2,9,22.2,0,1,0.0,8,8,2,Mason Plumlee,2017-18
Julius Randle,4,7:13,28.0,6,35,2,2,2,2,6,33.3,1,2,50.0,1,2,1,Mason Plumlee,2017-18
Enes Kanter,2,7:16,27.6,12,34,0,0,0,6,9,66.7,0,0,0.0,0,0,0,Mason Plumlee,2017-18
Blake Griffin,2,6:10,26.0,10,36,2,3,0,4,5,80.0,2,3,66.7,0,1,1,Mason Plumlee,2017-18
Larry Nance Jr.,3,5:53,24.4,12,35,1,0,0,6,8,75.0,0,0,0.0,0,0,0,Mason Plumlee,2017-18
Kelly Olynyk,2,6:25,24.0,11,35,1,3,1,4,8,50.0,3,4,75.0,0,0,0,Mason Plumlee,2017-18
