OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Trevor Ariza,4,24:34,85.9,8,124,2,1,0,3,10,30.0,2,8,25.0,0,0,1,Lou Williams,2017-18
Garrett Temple,4,17:49,67.0,4,83,1,1,0,1,4,25.0,0,1,0.0,2,2,1,Lou Williams,2017-18
Andre Iguodala,4,13:12,51.5,0,89,4,1,0,0,2,0.0,0,0,0.0,0,2,0,Lou Williams,2017-18
Pat Connaughton,4,14:08,49.9,6,68,0,1,1,2,10,20.0,2,7,28.6,0,0,0,Lou Williams,2017-18
Gary Harris,2,12:35,47.4,0,43,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Lou Williams,2017-18
Jeff Teague,4,12:47,44.7,5,62,4,2,0,2,8,25.0,1,5,20.0,0,0,0,Lou Williams,2017-18
Bogdan Bogdanovic,4,11:37,44.2,12,49,0,3,0,5,7,71.4,2,4,50.0,0,0,0,Lou Williams,2017-18
Dillon Brooks,4,12:10,44.2,3,57,0,1,0,1,6,16.7,1,3,33.3,0,0,0,Lou Williams,2017-18
Devin Harris,5,13:04,44.1,11,81,2,0,0,4,8,50.0,3,6,50.0,0,0,0,Lou Williams,2017-18
Joe Ingles,4,11:56,43.3,2,61,2,1,0,1,3,33.3,0,2,0.0,0,0,0,Lou Williams,2017-18
Kelly Oubre Jr.,2,10:56,42.1,2,63,0,0,0,1,5,20.0,0,2,0.0,0,0,0,Lou Williams,2017-18
Royce O'Neale,4,11:10,39.7,4,62,1,2,0,1,1,100.0,1,1,100.0,1,2,0,Lou Williams,2017-18
David Nwaba,2,10:03,39.1,11,50,0,1,0,4,6,66.7,1,1,100.0,2,2,1,Lou Williams,2017-18
Corey Brewer,4,9:31,39.0,4,51,0,0,1,2,4,50.0,0,0,0.0,0,0,0,Lou Williams,2017-18
E'Twaun Moore,3,9:44,38.2,7,52,0,0,0,3,4,75.0,0,1,0.0,1,1,2,Lou Williams,2017-18
