OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Terry Rozier,4,10:44,35.9,12,44,3,2,0,4,6,66.7,2,3,66.7,2,2,0,Fred VanVleet,2017-18
Lou Williams,2,9:17,34.3,17,52,0,1,0,6,13,46.2,0,2,0.0,5,5,4,Fred VanVleet,2017-18
Wayne Ellington,3,10:02,33.0,9,47,0,0,0,3,5,60.0,3,5,60.0,0,0,0,Fred VanVleet,2017-18
T.J. McConnell,4,8:38,33.0,6,28,2,0,1,3,6,50.0,0,2,0.0,0,0,0,Fred VanVleet,2017-18
Michael Carter-Williams,4,8:59,32.3,0,29,2,2,0,0,3,0.0,0,0,0.0,0,0,0,Fred VanVleet,2017-18
Darren Collison,4,9:04,31.4,2,34,2,1,0,1,3,33.3,0,0,0.0,0,2,0,Fred VanVleet,2017-18
Frank Ntilikina,4,8:52,30.0,12,29,1,3,0,4,6,66.7,1,1,100.0,3,4,1,Fred VanVleet,2017-18
D'Angelo Russell,2,8:38,29.9,0,27,3,1,0,0,6,0.0,0,4,0.0,0,2,1,Fred VanVleet,2017-18
Jameer Nelson,2,7:11,29.2,7,37,1,1,0,3,4,75.0,1,1,100.0,0,0,0,Fred VanVleet,2017-18
Isaiah Taylor,3,6:49,25.8,2,23,1,0,1,1,4,25.0,0,1,0.0,0,2,1,Fred VanVleet,2017-18
J.J. Barea,2,6:50,25.7,9,36,4,3,0,4,9,44.4,1,2,50.0,0,0,0,Fred VanVleet,2017-18
Jordan Clarkson,4,6:30,25.3,10,34,1,0,0,5,12,41.7,0,3,0.0,0,0,0,Fred VanVleet,2017-18
Cory Joseph,3,7:04,24.9,2,15,0,1,0,1,4,25.0,0,1,0.0,0,0,0,Fred VanVleet,2017-18
Kadeem Allen,3,6:43,23.0,0,31,1,1,0,0,2,0.0,0,1,0.0,0,0,0,Fred VanVleet,2017-18
Dennis Schroder,4,6:26,22.4,0,15,0,2,1,0,2,0.0,0,0,0.0,0,0,0,Fred VanVleet,2017-18
Tim Frazier,3,6:53,22.2,5,15,2,0,1,2,5,40.0,1,3,33.3,0,0,0,Fred VanVleet,2017-18
Dwight Buycks,2,6:25,22.2,7,35,5,1,1,2,6,33.3,1,4,25.0,2,2,1,Fred VanVleet,2017-18
Caris LeVert,4,5:32,21.2,0,24,0,1,0,0,2,0.0,0,0,0.0,0,0,0,Fred VanVleet,2017-18
Trey Burke,2,5:40,20.9,6,22,4,3,0,3,7,42.9,0,1,0.0,0,0,0,Fred VanVleet,2017-18
Shelvin Mack,2,5:21,20.6,6,32,1,4,0,3,5,60.0,0,0,0.0,0,0,0,Fred VanVleet,2017-18
Tomas Satoransky,3,5:46,19.9,0,22,1,4,0,0,1,0.0,0,1,0.0,0,0,0,Fred VanVleet,2017-18
Jerian Grant,3,5:33,19.8,2,17,1,0,0,1,3,33.3,0,0,0.0,0,0,0,Fred VanVleet,2017-18
Kemba Walker,3,5:11,19.8,5,20,1,0,0,1,3,33.3,1,3,33.3,2,2,1,Fred VanVleet,2017-18
Bradley Beal,3,5:46,19.4,9,27,1,0,2,4,10,40.0,1,2,50.0,0,0,1,Fred VanVleet,2017-18
Tyus Jones,2,5:51,19.4,2,20,4,1,0,0,0,0.0,0,0,0.0,2,2,1,Fred VanVleet,2017-18
George Hill,2,5:26,19.1,3,30,0,1,0,1,2,50.0,1,2,50.0,0,0,0,Fred VanVleet,2017-18
Frank Mason III,2,5:32,18.7,2,26,1,0,0,0,2,0.0,0,2,0.0,2,2,1,Fred VanVleet,2017-18
Yogi Ferrell,2,5:49,18.4,2,31,0,0,0,1,4,25.0,0,3,0.0,0,0,0,Fred VanVleet,2017-18
Mike James,2,4:52,18.2,5,30,1,1,0,2,6,33.3,0,1,0.0,1,2,1,Fred VanVleet,2017-18
Spencer Dinwiddie,4,5:35,18.2,7,25,2,0,0,2,4,50.0,1,3,33.3,2,3,1,Fred VanVleet,2017-18
Jerryd Bayless,4,4:20,17.3,0,20,0,1,0,0,2,0.0,0,2,0.0,0,0,0,Fred VanVleet,2017-18
Matthew Dellavedova,2,4:06,17.0,7,30,8,0,0,2,3,66.7,1,2,50.0,2,2,1,Fred VanVleet,2017-18
Victor Oladipo,3,3:44,16.8,8,25,1,0,0,1,5,20.0,1,4,25.0,5,5,2,Fred VanVleet,2017-18
Jamal Murray,1,4:25,16.1,6,29,0,1,0,2,3,66.7,2,3,66.7,0,0,0,Fred VanVleet,2017-18
Eric Bledsoe,2,4:40,16.0,3,14,0,0,0,1,2,50.0,1,1,100.0,0,0,0,Fred VanVleet,2017-18
Ish Smith,2,4:13,15.8,3,19,0,0,0,1,2,50.0,1,1,100.0,0,0,0,Fred VanVleet,2017-18
Kay Felder,2,4:08,15.8,2,23,3,2,0,0,2,0.0,0,0,0.0,2,2,1,Fred VanVleet,2017-18
Mario Chalmers,2,3:59,15.4,2,22,1,2,0,0,0,0.0,0,0,0.0,2,2,0,Fred VanVleet,2017-18
Buddy Hield,2,4:07,15.2,5,11,0,5,0,2,5,40.0,1,1,100.0,0,0,0,Fred VanVleet,2017-18
Malik Monk,2,3:35,15.1,3,23,2,0,0,1,3,33.3,1,2,50.0,0,0,0,Fred VanVleet,2017-18
Andrew Harrison,2,4:52,15.1,0,9,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Fred VanVleet,2017-18
Eric Gordon,2,3:40,15.0,9,22,1,1,1,2,5,40.0,2,2,100.0,3,4,1,Fred VanVleet,2017-18
Malcolm Delaney,3,4:08,14.0,0,9,1,5,0,0,2,0.0,0,1,0.0,0,0,0,Fred VanVleet,2017-18
Troy Daniels,2,3:31,13.8,10,29,0,0,0,4,6,66.7,2,3,66.7,0,0,0,Fred VanVleet,2017-18
Damian Lillard,2,3:43,13.2,0,14,2,0,0,0,3,0.0,0,2,0.0,0,0,0,Fred VanVleet,2017-18
Dwyane Wade,3,3:19,13.2,6,20,2,0,0,3,5,60.0,0,1,0.0,0,0,0,Fred VanVleet,2017-18
Jeff Teague,2,3:54,13.0,5,20,0,1,0,2,2,100.0,1,1,100.0,0,0,0,Fred VanVleet,2017-18
Jose Calderon,3,3:50,12.8,6,22,1,1,0,2,5,40.0,2,2,100.0,0,0,0,Fred VanVleet,2017-18
Malcolm Brogdon,2,3:13,12.8,2,22,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Fred VanVleet,2017-18
Donovan Mitchell,2,3:51,12.7,10,17,0,0,0,3,6,50.0,2,3,66.7,2,4,1,Fred VanVleet,2017-18
Goran Dragic,2,3:18,11.7,6,13,0,0,0,2,2,100.0,1,1,100.0,1,2,1,Fred VanVleet,2017-18
Tyler Ulis,2,2:41,11.6,2,17,0,1,0,0,2,0.0,0,0,0.0,2,2,0,Fred VanVleet,2017-18
Lance Stephenson,4,3:13,11.5,13,17,0,1,0,4,5,80.0,3,3,100.0,2,2,1,Fred VanVleet,2017-18
Sterling Brown,2,3:28,11.3,3,17,1,0,1,1,4,25.0,1,1,100.0,0,0,0,Fred VanVleet,2017-18
Kris Dunn,3,2:34,11.1,0,12,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Fred VanVleet,2017-18
Jeremy Lamb,4,2:22,10.8,4,25,3,0,0,2,3,66.7,0,0,0.0,0,0,0,Fred VanVleet,2017-18
Chris Paul,1,2:35,10.8,2,12,2,1,0,0,0,0.0,0,0,0.0,2,2,0,Fred VanVleet,2017-18
