OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Klay Thompson,4,9:44,39.1,4,45,2,1,0,2,12,16.7,0,8,0.0,0,0,0,Josh Huestis,2017-18
Harrison Barnes,4,9:38,33.4,26,51,1,1,0,10,14,71.4,6,7,85.7,0,0,0,Josh Huestis,2017-18
CJ McCollum,2,8:16,27.9,10,35,3,0,0,3,6,50.0,2,5,40.0,2,2,1,Josh Huestis,2017-18
T.J. Warren,2,6:47,26.6,12,47,0,1,1,5,11,45.5,0,1,0.0,2,2,1,Josh Huestis,2017-18
Devin Booker,3,7:04,24.0,7,36,6,0,0,3,10,30.0,1,4,25.0,0,0,0,Josh Huestis,2017-18
Buddy Hield,4,6:22,23.4,9,17,0,0,0,4,4,100.0,1,1,100.0,0,0,0,Josh Huestis,2017-18
Trevor Ariza,2,6:36,22.8,9,23,0,0,0,4,7,57.1,1,4,25.0,0,0,0,Josh Huestis,2017-18
Andrew Wiggins,4,6:36,20.9,5,36,0,0,0,2,6,33.3,1,3,33.3,0,0,0,Josh Huestis,2017-18
Jimmy Butler,4,5:28,19.2,3,18,2,1,1,1,4,25.0,0,0,0.0,1,2,1,Josh Huestis,2017-18
Kevin Durant,4,4:37,18.2,3,33,0,0,0,0,3,0.0,0,0,0.0,3,4,3,Josh Huestis,2017-18
Lou Williams,2,4:38,17.6,7,17,3,2,1,3,8,37.5,0,4,0.0,1,1,1,Josh Huestis,2017-18
Corey Brewer,4,4:26,17.3,4,26,1,0,1,2,4,50.0,0,0,0.0,0,0,1,Josh Huestis,2017-18
Wesley Matthews,3,4:57,17.1,1,13,2,0,0,0,4,0.0,0,0,0.0,1,2,0,Josh Huestis,2017-18
Lance Stephenson,2,4:34,16.9,6,18,0,1,0,2,6,33.3,1,2,50.0,1,2,1,Josh Huestis,2017-18
Kentavious Caldwell-Pope,4,4:50,16.8,0,7,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Josh Huestis,2017-18
Ben Simmons,2,4:09,16.5,4,27,2,1,0,2,3,66.7,0,0,0.0,0,0,0,Josh Huestis,2017-18
Troy Daniels,3,4:37,16.5,0,17,1,0,1,0,3,0.0,0,2,0.0,0,0,0,Josh Huestis,2017-18
Justin Jackson,3,4:28,16.5,0,21,1,0,1,0,5,0.0,0,2,0.0,0,0,0,Josh Huestis,2017-18
Jordan Clarkson,4,3:52,15.4,2,16,2,1,1,1,8,12.5,0,3,0.0,0,0,0,Josh Huestis,2017-18
Will Barton,2,4:07,14.6,2,14,0,1,1,1,3,33.3,0,1,0.0,0,0,1,Josh Huestis,2017-18
Jamal Crawford,4,4:08,14.2,3,20,2,1,0,1,5,20.0,1,1,100.0,0,0,0,Josh Huestis,2017-18
Bradley Beal,2,4:01,13.9,6,20,3,2,0,3,4,75.0,0,0,0.0,0,0,0,Josh Huestis,2017-18
Rodney Hood,3,3:25,13.9,9,22,0,0,0,3,5,60.0,2,3,66.7,1,1,1,Josh Huestis,2017-18
Jonathon Simmons,1,3:35,13.2,4,20,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Josh Huestis,2017-18
Alec Burks,2,3:25,13.1,3,7,2,0,0,0,2,0.0,0,1,0.0,3,4,3,Josh Huestis,2017-18
Brandon Ingram,3,3:28,12.7,3,17,0,0,1,1,3,33.3,0,0,0.0,1,2,0,Josh Huestis,2017-18
Yogi Ferrell,4,3:11,12.3,8,24,1,0,0,3,4,75.0,0,1,0.0,2,3,2,Josh Huestis,2017-18
Kelly Oubre Jr.,2,3:20,12.0,0,4,0,0,1,0,2,0.0,0,1,0.0,0,0,1,Josh Huestis,2017-18
Bojan Bogdanovic,2,3:04,11.9,4,17,0,1,0,0,0,0.0,0,0,0.0,4,4,1,Josh Huestis,2017-18
Dillon Brooks,3,3:35,11.9,0,27,2,0,0,0,0,0.0,0,0,0.0,0,0,0,Josh Huestis,2017-18
Giannis Antetokounmpo,1,3:07,10.8,0,2,2,2,0,0,1,0.0,0,0,0.0,0,0,0,Josh Huestis,2017-18
Taurean Prince,2,2:49,10.6,0,17,0,0,1,0,1,0.0,0,0,0.0,0,0,0,Josh Huestis,2017-18
Denzel Valentine,2,2:43,10.4,0,2,0,1,0,0,2,0.0,0,1,0.0,0,0,0,Josh Huestis,2017-18
Treveon Graham,2,2:26,10.3,5,14,0,0,0,2,2,100.0,1,1,100.0,0,0,0,Josh Huestis,2017-18
Tyreke Evans,3,2:30,9.7,8,10,1,0,0,3,5,60.0,1,3,33.3,1,2,1,Josh Huestis,2017-18
Josh Jackson,3,2:13,9.4,6,13,2,0,1,3,7,42.9,0,0,0.0,0,0,0,Josh Huestis,2017-18
Nick Young,4,2:20,9.3,0,8,0,0,1,0,3,0.0,0,1,0.0,0,0,0,Josh Huestis,2017-18
Stephen Curry,3,2:09,9.2,3,17,1,1,0,1,2,50.0,1,2,50.0,0,0,0,Josh Huestis,2017-18
Khris Middleton,1,3:11,9.1,2,16,1,0,1,1,5,20.0,0,2,0.0,0,0,0,Josh Huestis,2017-18
Victor Oladipo,2,2:16,8.9,0,2,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Josh Huestis,2017-18
Robert Covington,2,2:50,8.9,2,18,0,0,0,0,1,0.0,0,1,0.0,2,2,1,Josh Huestis,2017-18
Joe Ingles,3,2:09,7.7,0,11,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Josh Huestis,2017-18
Josh Hart,4,1:39,7.6,0,15,2,0,0,0,1,0.0,0,1,0.0,0,0,0,Josh Huestis,2017-18
Dennis Smith Jr.,4,2:14,7.6,3,13,2,0,1,1,4,25.0,1,1,100.0,0,0,0,Josh Huestis,2017-18
LeBron James,2,1:51,7.5,8,16,1,1,0,3,6,50.0,1,4,25.0,1,2,2,Josh Huestis,2017-18
Dragan Bender,3,2:02,7.3,3,16,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Josh Huestis,2017-18
Jarell Martin,2,2:01,7.0,4,9,0,0,0,1,2,50.0,0,0,0.0,2,3,1,Josh Huestis,2017-18
Zach Collins,2,2:05,6.9,2,12,0,0,0,1,3,33.3,0,1,0.0,0,0,0,Josh Huestis,2017-18
Jeremy Lamb,2,2:01,6.6,4,8,0,0,2,2,4,50.0,0,0,0.0,0,1,1,Josh Huestis,2017-18
Wes Iwundu,1,2:09,6.5,0,9,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Josh Huestis,2017-18
Ben McLemore,3,1:56,6.4,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Josh Huestis,2017-18
Dwyane Wade,1,1:17,6.4,4,6,1,1,0,1,1,100.0,0,0,0.0,2,2,1,Josh Huestis,2017-18
Jeff Teague,4,1:56,6.3,4,9,0,0,1,1,4,25.0,0,0,0.0,2,2,1,Josh Huestis,2017-18
Kyle Kuzma,4,1:38,6.2,0,13,0,0,0,0,2,0.0,0,0,0.0,0,0,0,Josh Huestis,2017-18
Kyle Anderson,3,1:20,6.1,2,13,0,0,0,1,3,33.3,0,1,0.0,0,0,1,Josh Huestis,2017-18
James Harden,2,1:47,5.9,4,9,2,0,2,1,3,33.3,0,0,0.0,2,3,1,Josh Huestis,2017-18
DeAndre' Bembry,1,1:20,5.8,0,3,0,1,1,0,1,0.0,0,0,0.0,0,0,0,Josh Huestis,2017-18
Al-Farouq Aminu,2,1:34,5.8,0,10,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Josh Huestis,2017-18
