OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Andre Drummond,3,12:22,44.8,12,59,2,4,1,5,6,83.3,0,0,0.0,2,2,1,Kyle O'Quinn,2017-18
Bismack Biyombo,4,11:39,41.7,0,38,0,0,1,0,1,0.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
John Collins,2,8:02,33.6,2,33,0,0,0,1,4,25.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Jonas Valanciunas,3,8:32,32.5,14,48,2,1,0,6,10,60.0,2,3,66.7,0,0,3,Kyle O'Quinn,2017-18
Joel Embiid,3,8:43,32.3,15,45,3,2,0,6,15,40.0,1,3,33.3,2,3,1,Kyle O'Quinn,2017-18
Daniel Theis,4,7:41,30.2,4,38,1,1,2,2,5,40.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Nikola Vucevic,4,7:10,27.1,6,31,2,1,0,3,9,33.3,0,3,0.0,0,0,0,Kyle O'Quinn,2017-18
Ian Mahinmi,2,7:17,27.0,6,32,0,1,0,1,3,33.3,0,0,0.0,4,8,3,Kyle O'Quinn,2017-18
John Henson,2,6:48,26.9,8,55,0,0,1,4,9,44.4,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Tyler Zeller,6,6:29,25.6,4,43,0,1,2,2,6,33.3,0,1,0.0,0,0,0,Kyle O'Quinn,2017-18
Kevin Love,3,6:49,25.5,15,34,0,1,0,4,7,57.1,3,6,50.0,4,4,1,Kyle O'Quinn,2017-18
Kelly Olynyk,4,7:04,24.9,6,36,4,1,0,2,5,40.0,1,2,50.0,1,2,1,Kyle O'Quinn,2017-18
Skal Labissiere,2,6:52,24.6,7,36,1,0,1,3,7,42.9,1,1,100.0,0,0,0,Kyle O'Quinn,2017-18
Robin Lopez,3,6:30,22.9,8,17,0,1,0,4,6,66.7,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Jakob Poeltl,4,5:18,21.8,13,52,0,1,0,6,7,85.7,0,0,0.0,1,1,1,Kyle O'Quinn,2017-18
Domantas Sabonis,3,5:29,21.6,2,23,1,1,1,1,5,20.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Dwight Powell,2,5:16,21.4,5,21,0,0,0,2,2,100.0,1,1,100.0,0,2,1,Kyle O'Quinn,2017-18
DeMarcus Cousins,2,5:23,21.0,6,18,2,1,0,1,7,14.3,0,1,0.0,4,4,3,Kyle O'Quinn,2017-18
Ed Davis,2,6:16,20.8,2,31,0,0,2,1,3,33.3,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Hassan Whiteside,1,5:02,20.4,4,19,0,0,2,2,7,28.6,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Clint Capela,2,4:46,20.1,5,26,2,1,1,2,3,66.7,0,0,0.0,1,2,1,Kyle O'Quinn,2017-18
Jusuf Nurkic,2,5:39,19.6,6,25,5,0,0,3,7,42.9,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Larry Nance Jr.,3,4:45,19.5,2,34,2,0,1,1,5,20.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Jarrett Allen,4,5:11,18.9,4,22,0,0,1,2,4,50.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Bobby Portis,4,5:08,18.7,8,29,0,3,0,4,7,57.1,0,1,0.0,0,0,0,Kyle O'Quinn,2017-18
Gorgui Dieng,2,4:55,18.4,6,35,1,1,0,3,4,75.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Bam Adebayo,3,5:02,17.8,2,17,2,2,0,0,0,0.0,0,0,0.0,2,2,1,Kyle O'Quinn,2017-18
Lucas Nogueira,3,4:22,17.5,4,14,0,0,0,2,4,50.0,0,1,0.0,0,0,0,Kyle O'Quinn,2017-18
Pau Gasol,2,4:59,17.4,9,16,2,0,0,3,6,50.0,1,1,100.0,2,2,0,Kyle O'Quinn,2017-18
Cristiano Felicio,2,5:10,16.6,2,7,1,1,0,1,2,50.0,0,0,0.0,0,0,1,Kyle O'Quinn,2017-18
Anthony Davis,2,3:24,16.0,10,19,0,2,1,3,10,30.0,0,1,0.0,4,5,3,Kyle O'Quinn,2017-18
Timofey Mozgov,2,4:16,15.8,7,18,0,0,0,2,3,66.7,0,1,0.0,3,4,2,Kyle O'Quinn,2017-18
Deyonta Davis,2,5:01,15.7,2,19,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Dwight Howard,3,4:15,15.2,7,9,0,2,1,2,8,25.0,0,0,0.0,3,4,2,Kyle O'Quinn,2017-18
Karl-Anthony Towns,2,4:38,15.1,9,25,3,0,0,2,4,50.0,2,3,66.7,3,3,1,Kyle O'Quinn,2017-18
Cody Zeller,1,4:16,14.6,4,25,0,0,0,2,5,40.0,0,0,0.0,0,0,1,Kyle O'Quinn,2017-18
Noah Vonleh,2,3:10,13.9,0,26,1,0,0,0,3,0.0,0,1,0.0,0,0,0,Kyle O'Quinn,2017-18
Alex Len,1,3:37,13.4,1,12,0,1,1,0,2,0.0,0,0,0.0,1,2,1,Kyle O'Quinn,2017-18
Kosta Koufos,2,3:43,13.2,4,16,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Eric Moreland,2,3:57,12.9,2,21,0,1,1,1,2,50.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Nene,2,3:06,12.8,6,23,0,0,0,3,3,100.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Greg Monroe,2,3:35,12.8,6,16,0,0,0,2,6,33.3,0,0,0.0,2,2,1,Kyle O'Quinn,2017-18
Quincy Acy,4,2:50,12.4,6,18,0,0,1,2,4,50.0,2,3,66.7,0,0,0,Kyle O'Quinn,2017-18
DeAndre Jordan,2,3:16,12.3,0,8,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Julius Randle,2,3:39,12.2,4,10,1,0,0,2,5,40.0,0,0,0.0,0,2,1,Kyle O'Quinn,2017-18
Marcin Gortat,2,2:59,11.9,2,15,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Ekpe Udoh,1,3:40,11.5,0,1,0,1,0,0,1,0.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Jerami Grant,1,3:12,11.4,2,12,1,1,0,1,1,100.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Tyler Cavanaugh,2,2:49,11.2,0,12,1,0,0,0,2,0.0,0,2,0.0,0,0,0,Kyle O'Quinn,2017-18
Thon Maker,3,2:40,11.1,2,15,0,0,0,1,3,33.3,0,2,0.0,0,0,0,Kyle O'Quinn,2017-18
Derrick Favors,2,3:16,11.1,0,7,0,1,0,0,3,0.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Ante Zizic,2,2:41,10.5,3,10,0,0,0,1,1,100.0,0,0,0.0,1,3,3,Kyle O'Quinn,2017-18
Miles Plumlee,2,3:10,10.3,2,14,1,1,0,1,1,100.0,0,0,0.0,0,2,1,Kyle O'Quinn,2017-18
Al Jefferson,1,2:47,10.1,4,9,0,0,1,2,3,66.7,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Johnny O'Bryant III,1,2:17,9.9,4,18,0,1,0,2,4,50.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Rudy Gobert,1,2:49,9.8,8,11,0,0,0,3,3,100.0,0,0,0.0,2,3,1,Kyle O'Quinn,2017-18
Jahlil Okafor,2,2:43,9.8,3,5,0,0,0,1,2,50.0,0,0,0.0,1,1,1,Kyle O'Quinn,2017-18
LaMarcus Aldridge,2,2:47,9.7,8,12,0,0,0,2,4,50.0,0,0,0.0,4,4,1,Kyle O'Quinn,2017-18
Amir Johnson,3,2:24,9.2,0,13,1,1,0,0,0,0.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Mason Plumlee,1,2:30,9.1,0,16,2,0,0,0,0,0.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Montrezl Harrell,1,2:12,8.9,4,12,1,0,0,2,2,100.0,0,0,0.0,0,0,1,Kyle O'Quinn,2017-18
Trevor Booker,3,2:26,8.7,6,18,0,1,1,2,4,50.0,0,0,0.0,2,3,2,Kyle O'Quinn,2017-18
Khem Birch,1,2:37,8.6,0,13,2,0,0,0,1,0.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
David West,1,2:10,8.6,3,12,1,1,0,1,5,20.0,0,0,0.0,1,2,1,Kyle O'Quinn,2017-18
Nikola Jokic,1,1:48,8.2,2,6,0,1,0,1,4,25.0,0,3,0.0,0,0,0,Kyle O'Quinn,2017-18
Dragan Bender,2,1:35,7.9,0,5,0,1,0,0,1,0.0,0,1,0.0,0,0,0,Kyle O'Quinn,2017-18
Frank Kaminsky,3,1:57,7.8,3,11,0,0,0,1,2,50.0,1,1,100.0,0,0,0,Kyle O'Quinn,2017-18
Al Horford,3,1:49,7.8,0,14,1,1,0,0,1,0.0,0,1,0.0,0,0,0,Kyle O'Quinn,2017-18
Channing Frye,2,2:08,7.7,0,3,0,0,1,0,2,0.0,0,2,0.0,0,0,0,Kyle O'Quinn,2017-18
Willie Reed,1,1:49,7.5,4,11,0,0,0,2,2,100.0,0,0,0.0,0,1,1,Kyle O'Quinn,2017-18
Jabari Parker,4,1:40,7.3,3,7,0,1,2,0,5,0.0,0,0,0.0,3,4,2,Kyle O'Quinn,2017-18
Marc Gasol,1,2:19,7.3,7,12,0,2,0,1,1,100.0,1,1,100.0,4,4,2,Kyle O'Quinn,2017-18
Salah Mejri,1,1:56,7.3,0,12,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Zaza Pachulia,1,1:51,7.3,0,15,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Serge Ibaka,3,1:46,7.2,4,16,0,0,1,2,4,50.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Marquese Chriss,2,1:55,7.1,0,3,1,0,1,0,1,0.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Giannis Antetokounmpo,3,1:47,7.1,8,18,2,0,1,3,5,60.0,0,0,0.0,2,4,4,Kyle O'Quinn,2017-18
Myles Turner,3,1:44,7.1,0,3,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Kyle O'Quinn,2017-18
James Johnson,3,1:45,6.9,4,13,2,0,0,1,5,20.0,0,1,0.0,2,3,3,Kyle O'Quinn,2017-18
Jameel Warney,1,1:56,6.3,4,14,0,0,1,2,4,50.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Ersan Ilyasova,3,1:35,6.0,5,6,0,1,1,2,6,33.3,1,2,50.0,0,0,0,Kyle O'Quinn,2017-18
Dewayne Dedmon,2,1:33,6.0,5,10,2,0,1,1,2,50.0,0,0,0.0,3,3,2,Kyle O'Quinn,2017-18
Jerian Grant,4,1:34,5.8,7,13,1,0,2,3,6,50.0,0,1,0.0,1,1,1,Kyle O'Quinn,2017-18
Jon Leuer,1,1:40,5.6,0,9,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Marshall Plumlee,1,1:44,5.6,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
David Nwaba,4,1:26,5.6,7,9,0,0,0,2,5,40.0,0,1,0.0,3,5,1,Kyle O'Quinn,2017-18
Jeff Green,4,1:10,5.5,4,11,0,0,1,1,3,33.3,0,0,0.0,2,2,1,Kyle O'Quinn,2017-18
DeMar DeRozan,4,1:14,5.4,2,16,2,0,2,1,4,25.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Boban Marjanovic,1,1:27,5.3,2,6,0,0,0,1,3,33.3,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Josh Richardson,4,1:18,5.2,2,8,0,0,0,1,3,33.3,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Caris LeVert,3,1:22,5.1,10,11,1,0,0,4,5,80.0,1,1,100.0,1,2,1,Kyle O'Quinn,2017-18
LeBron James,3,1:02,5.1,5,12,0,1,0,2,3,66.7,1,1,100.0,0,0,0,Kyle O'Quinn,2017-18
Terry Rozier,4,1:05,5.0,5,5,0,1,0,2,6,33.3,1,4,25.0,0,0,0,Kyle O'Quinn,2017-18
Ivan Rabb,1,1:25,5.0,4,6,0,1,0,2,2,100.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Rondae Hollis-Jefferson,3,1:10,5.0,3,11,1,0,0,1,4,25.0,0,1,0.0,1,1,1,Kyle O'Quinn,2017-18
James Harden,2,1:11,5.0,5,12,1,0,0,2,3,66.7,1,1,100.0,0,0,0,Kyle O'Quinn,2017-18
Steven Adams,1,1:23,5.0,0,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Tristan Thompson,3,1:09,4.8,0,4,0,1,1,0,1,0.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Jordan Clarkson,3,1:24,4.8,7,17,0,0,1,3,7,42.9,1,2,50.0,0,0,0,Kyle O'Quinn,2017-18
Eric Bledsoe,3,1:10,4.8,1,7,1,0,0,0,0,0.0,0,0,0.0,1,2,1,Kyle O'Quinn,2017-18
Ish Smith,3,1:22,4.8,8,14,0,1,1,4,8,50.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Nerlens Noel,1,1:12,4.7,0,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Dirk Nowitzki,2,0:50,4.6,0,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Shelvin Mack,3,1:02,4.6,6,14,2,0,1,3,5,60.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Kyle Lowry,4,1:21,4.5,0,9,2,1,0,0,1,0.0,0,1,0.0,0,0,0,Kyle O'Quinn,2017-18
Joe Harris,4,1:00,4.5,4,14,0,0,0,2,3,66.7,0,1,0.0,0,0,0,Kyle O'Quinn,2017-18
Harrison Barnes,2,0:50,4.2,2,6,0,1,0,1,2,50.0,0,1,0.0,0,0,0,Kyle O'Quinn,2017-18
Aaron Gordon,4,1:19,4.1,4,8,0,0,0,2,6,33.3,0,2,0.0,0,0,0,Kyle O'Quinn,2017-18
Spencer Dinwiddie,4,1:06,4.0,2,2,0,0,1,1,4,25.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Pascal Siakam,4,0:55,4.0,4,11,1,0,1,2,4,50.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
D.J. Augustin,2,0:59,4.0,0,2,1,0,2,0,2,0.0,0,2,0.0,0,0,0,Kyle O'Quinn,2017-18
Kris Dunn,3,1:18,4.0,4,6,1,1,1,1,5,20.0,0,0,0.0,2,2,1,Kyle O'Quinn,2017-18
Aron Baynes,1,1:19,4.0,2,2,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Kyrie Irving,3,0:50,3.9,8,11,1,0,0,3,5,60.0,0,1,0.0,2,2,2,Kyle O'Quinn,2017-18
Wayne Ellington,4,1:09,3.9,6,15,0,0,0,2,3,66.7,2,3,66.7,0,0,0,Kyle O'Quinn,2017-18
Patrick Patterson,1,1:12,3.9,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Kyle O'Quinn,2017-18
T.J. McConnell,3,0:55,3.8,2,6,0,0,1,1,2,50.0,0,0,0.0,0,0,1,Kyle O'Quinn,2017-18
Zach Randolph,1,0:48,3.8,2,2,1,0,0,0,0,0.0,0,0,0.0,2,2,0,Kyle O'Quinn,2017-18
Malik Monk,2,0:58,3.7,2,6,0,1,3,1,8,12.5,0,3,0.0,0,0,0,Kyle O'Quinn,2017-18
Allen Crabbe,4,0:53,3.6,3,11,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Kyle O'Quinn,2017-18
Kyle Korver,3,0:46,3.6,2,12,0,0,0,1,2,50.0,0,1,0.0,0,0,0,Kyle O'Quinn,2017-18
Lance Stephenson,3,0:42,3.6,5,17,1,1,0,2,2,100.0,1,1,100.0,0,0,0,Kyle O'Quinn,2017-18
JJ Redick,3,0:50,3.5,0,4,0,0,0,0,3,0.0,0,3,0.0,0,0,0,Kyle O'Quinn,2017-18
Cory Joseph,3,1:01,3.5,3,8,1,0,0,1,1,100.0,1,1,100.0,0,0,0,Kyle O'Quinn,2017-18
Chris Paul,1,0:39,3.5,2,6,3,0,0,1,3,33.3,0,1,0.0,0,0,0,Kyle O'Quinn,2017-18
Sterling Brown,3,0:46,3.3,5,9,0,0,0,2,2,100.0,1,1,100.0,0,0,0,Kyle O'Quinn,2017-18
Nikola Mirotic,2,0:57,3.3,6,7,0,0,0,2,2,100.0,1,1,100.0,1,2,0,Kyle O'Quinn,2017-18
CJ McCollum,2,0:46,3.3,5,9,0,0,0,2,3,66.7,1,1,100.0,0,0,0,Kyle O'Quinn,2017-18
J.J. Barea,2,0:53,3.2,3,10,2,0,0,1,3,33.3,0,2,0.0,1,1,1,Kyle O'Quinn,2017-18
Mario Hezonja,2,0:52,3.2,8,9,0,0,1,3,5,60.0,2,2,100.0,0,0,0,Kyle O'Quinn,2017-18
Marco Belinelli,4,0:52,3.2,2,4,1,0,0,1,8,12.5,0,5,0.0,0,0,0,Kyle O'Quinn,2017-18
Carmelo Anthony,1,0:35,3.2,3,2,0,0,0,1,4,25.0,0,0,0.0,1,2,1,Kyle O'Quinn,2017-18
Tarik Black,1,1:08,3.2,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Kyle O'Quinn,2017-18
Jeremy Lamb,3,0:44,3.1,3,11,0,0,0,1,4,25.0,1,1,100.0,0,0,0,Kyle O'Quinn,2017-18
Taurean Prince,3,0:34,3.1,0,11,0,1,1,0,4,0.0,0,1,0.0,0,0,0,Kyle O'Quinn,2017-18
