OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Vince Carter,1,4:33,15.4,6,31,0,0,0,2,3,66.7,2,3,66.7,0,0,0,Andrew White III,2017-18
James Ennis III,1,3:35,12.7,9,14,0,0,0,3,4,75.0,1,2,50.0,2,2,1,Andrew White III,2017-18
Jeremy Lamb,1,3:13,12.1,0,23,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Andrew White III,2017-18
Terrance Ferguson,1,3:17,10.5,0,20,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andrew White III,2017-18
Royce O'Neale,1,2:21,10.1,0,13,0,1,1,0,2,0.0,0,1,0.0,0,0,0,Andrew White III,2017-18
Joe Johnson,1,2:05,9.3,0,14,1,1,0,0,1,0.0,0,0,0.0,0,0,0,Andrew White III,2017-18
Glenn Robinson III,1,2:36,8.9,0,15,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andrew White III,2017-18
Marco Belinelli,1,1:56,8.8,0,7,1,0,0,0,2,0.0,0,2,0.0,0,0,0,Andrew White III,2017-18
Justin Jackson,1,2:16,8.8,3,14,0,0,0,1,1,100.0,0,0,0.0,1,1,1,Andrew White III,2017-18
Denzel Valentine,1,2:08,8.4,5,18,2,1,0,2,2,100.0,1,1,100.0,0,0,0,Andrew White III,2017-18
Brandon Ingram,1,1:56,8.4,0,14,1,1,0,0,0,0.0,0,0,0.0,0,0,0,Andrew White III,2017-18
Derrick Jones Jr.,1,2:03,7.8,7,12,1,0,0,2,2,100.0,1,1,100.0,2,2,1,Andrew White III,2017-18
Kentavious Caldwell-Pope,1,2:08,7.5,5,9,1,0,0,2,3,66.7,1,2,50.0,0,0,0,Andrew White III,2017-18
Nicolas Batum,1,1:36,7.4,2,11,1,0,0,1,3,33.3,0,0,0.0,0,1,1,Andrew White III,2017-18
Jason Terry,1,1:05,5.5,0,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andrew White III,2017-18
Nemanja Bjelica,1,1:12,4.9,0,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andrew White III,2017-18
Andre Iguodala,1,1:05,4.8,0,15,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Andrew White III,2017-18
Joe Ingles,1,1:28,4.5,0,2,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Andrew White III,2017-18
Sterling Brown,1,0:50,4.3,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andrew White III,2017-18
Robert Covington,1,0:59,4.3,0,5,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Andrew White III,2017-18
Buddy Hield,1,1:32,4.1,3,7,0,0,0,1,2,50.0,1,1,100.0,0,0,0,Andrew White III,2017-18
