OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Tyus Jones,3,12:14,43.0,6,57,3,1,0,2,3,66.7,0,0,0.0,2,2,1,Mike James,2017-18
D'Angelo Russell,2,8:04,39.6,22,48,5,1,0,9,14,64.3,2,3,66.7,2,4,1,Mike James,2017-18
Patty Mills,2,9:42,34.5,19,51,1,3,0,7,14,50.0,2,4,50.0,3,4,0,Mike James,2017-18
Goran Dragic,1,8:38,30.3,8,36,2,1,0,2,4,50.0,0,1,0.0,4,4,0,Mike James,2017-18
Jarrett Jack,1,7:31,27.5,0,38,2,2,0,0,2,0.0,0,0,0.0,0,0,0,Mike James,2017-18
Damian Lillard,1,6:02,25.5,11,29,3,1,0,2,9,22.2,2,6,33.3,5,5,2,Mike James,2017-18
Lonzo Ball,3,5:22,24.8,6,35,4,2,1,2,3,66.7,2,2,100.0,0,0,0,Mike James,2017-18
George Hill,3,7:11,24.1,3,33,0,0,0,1,2,50.0,0,0,0.0,1,1,1,Mike James,2017-18
Ricky Rubio,1,5:33,23.4,6,23,1,4,0,2,5,40.0,0,1,0.0,2,2,1,Mike James,2017-18
Kris Dunn,2,4:41,22.8,4,33,6,0,0,2,6,33.3,0,1,0.0,0,0,0,Mike James,2017-18
John Wall,1,5:01,22.7,6,26,2,1,0,3,7,42.9,0,1,0.0,0,2,2,Mike James,2017-18
De'Aaron Fox,2,5:33,21.1,5,29,0,0,0,2,3,66.7,1,1,100.0,0,0,0,Mike James,2017-18
Fred VanVleet,2,5:50,20.3,2,19,2,0,0,1,5,20.0,0,3,0.0,0,0,0,Mike James,2017-18
Terry Rozier,1,5:16,18.8,0,29,2,0,0,0,4,0.0,0,1,0.0,0,0,0,Mike James,2017-18
Jordan Clarkson,3,4:09,17.9,0,16,1,0,0,0,3,0.0,0,1,0.0,0,0,0,Mike James,2017-18
Shelvin Mack,1,4:18,15.6,2,18,1,0,0,1,2,50.0,0,0,0.0,0,0,0,Mike James,2017-18
Jerian Grant,2,3:55,14.8,4,16,0,0,0,2,3,66.7,0,0,0.0,0,0,0,Mike James,2017-18
