OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Karl-Anthony Towns,4,22:18,78.4,26,106,2,1,0,10,19,52.6,3,7,42.9,3,3,3,Derrick Favors,2017-18
Al-Farouq Aminu,4,15:54,62.5,18,103,1,2,0,6,13,46.2,5,9,55.6,1,2,0,Derrick Favors,2017-18
DeMarcus Cousins,2,15:55,60.1,15,87,1,2,0,6,19,31.6,3,6,50.0,0,0,0,Derrick Favors,2017-18
Dragan Bender,4,15:11,59.3,6,82,1,1,0,2,6,33.3,2,5,40.0,0,0,0,Derrick Favors,2017-18
Nikola Jokic,4,16:49,59.1,13,60,6,3,0,4,14,28.6,1,3,33.3,4,5,1,Derrick Favors,2017-18
Blake Griffin,3,14:23,56.4,22,68,1,3,0,8,15,53.3,3,7,42.9,3,4,2,Derrick Favors,2017-18
Steven Adams,4,15:10,54.8,10,58,2,1,1,4,7,57.1,0,0,0.0,2,3,2,Derrick Favors,2017-18
LaMarcus Aldridge,3,12:59,51.9,30,75,1,3,0,13,21,61.9,1,1,100.0,3,4,2,Derrick Favors,2017-18
JaMychal Green,3,14:08,51.9,6,64,1,1,1,2,5,40.0,0,0,0.0,2,2,1,Derrick Favors,2017-18
Dirk Nowitzki,3,11:16,41.6,5,60,0,0,0,2,6,33.3,1,3,33.3,0,0,0,Derrick Favors,2017-18
Enes Kanter,2,10:38,40.8,7,61,2,0,0,3,6,50.0,0,0,0.0,1,1,1,Derrick Favors,2017-18
Zach Randolph,2,10:52,39.1,14,59,2,3,1,5,15,33.3,2,4,50.0,2,2,2,Derrick Favors,2017-18
Robin Lopez,2,9:26,37.0,14,41,1,2,2,7,14,50.0,0,0,0.0,0,0,0,Derrick Favors,2017-18
Anthony Davis,4,8:47,34.5,10,47,1,4,0,4,13,30.8,0,1,0.0,2,2,1,Derrick Favors,2017-18
Nikola Mirotic,3,7:50,33.7,2,40,0,1,0,1,4,25.0,0,3,0.0,0,0,0,Derrick Favors,2017-18
Marquese Chriss,4,8:19,32.5,2,35,1,3,0,1,4,25.0,0,3,0.0,0,0,0,Derrick Favors,2017-18
Julius Randle,3,7:52,32.3,9,43,4,1,1,3,6,50.0,0,0,0.0,3,4,2,Derrick Favors,2017-18
Domantas Sabonis,2,9:05,32.2,10,49,2,1,0,5,12,41.7,0,0,0.0,0,0,0,Derrick Favors,2017-18
Carmelo Anthony,4,8:46,31.0,21,56,1,0,0,9,18,50.0,3,6,50.0,0,0,0,Derrick Favors,2017-18
Ed Davis,4,9:13,30.1,4,34,0,0,1,1,3,33.3,0,0,0.0,2,2,1,Derrick Favors,2017-18
Dwight Howard,2,7:32,29.4,7,41,1,0,1,2,7,28.6,0,0,0.0,3,6,2,Derrick Favors,2017-18
Serge Ibaka,2,7:14,28.9,7,42,0,1,1,3,7,42.9,1,5,20.0,0,0,0,Derrick Favors,2017-18
John Henson,2,6:40,28.3,4,36,0,0,0,2,3,66.7,0,0,0.0,0,0,0,Derrick Favors,2017-18
Skal Labissiere,2,7:17,26.7,9,34,0,2,0,2,7,28.6,1,1,100.0,4,5,3,Derrick Favors,2017-18
Paul Millsap,1,6:52,26.6,7,21,0,3,0,3,8,37.5,0,3,0.0,1,2,1,Derrick Favors,2017-18
David West,4,6:37,26.2,11,25,0,0,1,5,7,71.4,0,0,0.0,1,1,1,Derrick Favors,2017-18
