OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
DeMar DeRozan,4,19:04,71.8,8,75,7,2,0,2,10,20.0,0,2,0.0,4,4,3,Jaylen Brown,2017-18
Evan Fournier,3,16:16,60.6,14,68,1,1,2,5,11,45.5,4,6,66.7,0,0,0,Jaylen Brown,2017-18
Dion Waiters,3,16:43,56.7,7,57,4,1,0,2,14,14.3,1,6,16.7,2,2,0,Jaylen Brown,2017-18
Bradley Beal,3,14:48,54.9,13,68,2,2,0,6,9,66.7,1,2,50.0,0,0,0,Jaylen Brown,2017-18
Allen Crabbe,3,13:53,49.6,6,54,1,2,0,2,7,28.6,2,5,40.0,0,0,0,Jaylen Brown,2017-18
Justin Holiday,3,12:19,49.4,4,58,1,2,0,2,10,20.0,0,6,0.0,0,0,0,Jaylen Brown,2017-18
Tim Hardaway Jr.,3,12:04,45.9,2,46,1,2,0,1,8,12.5,0,4,0.0,0,0,0,Jaylen Brown,2017-18
Khris Middleton,3,11:24,42.4,16,74,3,1,0,6,8,75.0,1,2,50.0,3,3,1,Jaylen Brown,2017-18
Gary Harris,2,10:37,40.6,10,60,1,1,0,4,9,44.4,1,5,20.0,1,1,1,Jaylen Brown,2017-18
Avery Bradley,3,10:40,39.6,6,45,1,1,0,3,7,42.9,0,2,0.0,0,0,0,Jaylen Brown,2017-18
Victor Oladipo,2,10:20,36.1,16,34,0,1,0,5,8,62.5,1,2,50.0,5,7,2,Jaylen Brown,2017-18
LeBron James,3,9:13,35.0,15,35,2,2,0,7,10,70.0,1,3,33.3,0,0,0,Jaylen Brown,2017-18
Kevin Durant,2,7:33,34.5,13,44,2,2,1,5,10,50.0,3,5,60.0,0,0,0,Jaylen Brown,2017-18
Kentavious Caldwell-Pope,2,8:00,31.2,0,29,0,1,0,0,3,0.0,0,1,0.0,0,0,0,Jaylen Brown,2017-18
Tobias Harris,3,7:34,28.3,11,56,1,1,0,3,6,50.0,1,3,33.3,4,4,2,Jaylen Brown,2017-18
JR Smith,3,7:24,27.8,9,26,0,0,0,3,5,60.0,2,4,50.0,1,1,1,Jaylen Brown,2017-18
Donovan Mitchell,2,7:56,27.7,9,39,2,0,1,3,7,42.9,2,4,50.0,1,1,1,Jaylen Brown,2017-18
Paul George,1,6:49,27.6,6,35,0,2,0,2,7,28.6,2,6,33.3,0,0,0,Jaylen Brown,2017-18
Danny Green,2,7:58,27.3,0,23,0,0,0,0,3,0.0,0,2,0.0,0,0,0,Jaylen Brown,2017-18
Taurean Prince,3,7:07,26.5,20,46,1,3,0,8,8,100.0,2,2,100.0,2,3,3,Jaylen Brown,2017-18
Bogdan Bogdanovic,2,7:01,25.9,4,19,0,0,1,2,5,40.0,0,1,0.0,0,0,0,Jaylen Brown,2017-18
Andrew Wiggins,2,7:37,25.9,1,17,2,2,1,0,4,0.0,0,3,0.0,1,2,1,Jaylen Brown,2017-18
Marco Belinelli,2,6:45,25.3,8,33,0,0,0,2,5,40.0,1,4,25.0,3,4,0,Jaylen Brown,2017-18
Robert Covington,3,7:03,25.2,6,39,0,4,0,2,5,40.0,2,5,40.0,0,0,0,Jaylen Brown,2017-18
Ben Simmons,3,6:20,24.8,6,35,0,2,0,2,3,66.7,0,0,0.0,2,2,0,Jaylen Brown,2017-18
Courtney Lee,3,6:45,24.8,6,32,1,0,0,3,6,50.0,0,2,0.0,0,0,0,Jaylen Brown,2017-18
Klay Thompson,2,5:28,23.4,0,19,2,0,1,0,8,0.0,0,5,0.0,0,0,0,Jaylen Brown,2017-18
Jeremy Lamb,2,5:46,22.8,7,23,0,0,1,3,6,50.0,1,2,50.0,0,0,0,Jaylen Brown,2017-18
Kent Bazemore,2,6:10,22.8,2,27,1,2,0,1,2,50.0,0,0,0.0,0,0,1,Jaylen Brown,2017-18
CJ McCollum,1,5:58,22.4,5,30,0,1,0,2,4,50.0,1,2,50.0,0,0,0,Jaylen Brown,2017-18
JJ Redick,2,5:25,21.8,6,22,0,0,0,2,5,40.0,2,3,66.7,0,0,0,Jaylen Brown,2017-18
Bryn Forbes,2,6:01,20.8,3,33,2,0,0,1,1,100.0,1,1,100.0,0,0,0,Jaylen Brown,2017-18
Nicolas Batum,1,5:32,20.3,5,28,0,0,0,2,7,28.6,1,4,25.0,0,0,0,Jaylen Brown,2017-18
Otto Porter Jr.,3,4:52,19.2,6,19,0,0,0,2,2,100.0,1,1,100.0,1,2,1,Jaylen Brown,2017-18
Kyle Lowry,4,4:46,18.8,6,30,2,3,1,1,4,25.0,1,2,50.0,3,3,1,Jaylen Brown,2017-18
Dario Saric,3,4:46,18.7,3,19,1,0,0,1,4,25.0,1,4,25.0,0,0,0,Jaylen Brown,2017-18
Jimmy Butler,1,5:26,18.5,1,25,2,2,1,0,1,0.0,0,0,0.0,1,2,0,Jaylen Brown,2017-18
DeMarre Carroll,3,4:40,17.7,5,12,0,0,2,1,6,16.7,1,3,33.3,2,2,2,Jaylen Brown,2017-18
Tony Snell,3,4:01,17.5,0,30,0,0,0,0,3,0.0,0,3,0.0,0,0,0,Jaylen Brown,2017-18
Zach LaVine,1,4:10,17.4,0,18,0,2,0,0,3,0.0,0,1,0.0,0,0,0,Jaylen Brown,2017-18
Tyreke Evans,1,5:02,17.1,3,16,0,0,1,1,5,20.0,0,2,0.0,1,1,1,Jaylen Brown,2017-18
Giannis Antetokounmpo,3,4:01,17.1,5,17,1,2,1,1,5,20.0,0,0,0.0,3,4,2,Jaylen Brown,2017-18
Garrett Temple,1,5:26,17.0,2,12,0,1,0,1,4,25.0,0,2,0.0,0,0,0,Jaylen Brown,2017-18
Joe Ingles,2,4:22,16.6,9,34,3,1,0,3,3,100.0,2,2,100.0,1,1,1,Jaylen Brown,2017-18
Harrison Barnes,1,4:32,16.4,2,16,1,1,0,1,3,33.3,0,0,0.0,0,0,0,Jaylen Brown,2017-18
Brandon Ingram,2,3:56,15.8,2,22,3,2,0,1,1,100.0,0,0,0.0,0,1,2,Jaylen Brown,2017-18
Josh Richardson,3,4:14,15.3,0,28,3,0,1,0,4,0.0,0,2,0.0,0,0,0,Jaylen Brown,2017-18
Rodney Hood,2,4:03,14.8,0,14,0,2,1,0,1,0.0,0,0,0.0,0,0,0,Jaylen Brown,2017-18
Stanley Johnson,3,3:22,14.5,4,21,1,0,1,1,3,33.3,1,1,100.0,1,2,0,Jaylen Brown,2017-18
