OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Taurean Prince,3,16:27,61.7,25,86,2,2,0,10,15,66.7,4,8,50.0,1,1,1,Jonathon Simmons,2017-18
Reggie Bullock,3,14:41,55.9,18,79,1,0,0,7,11,63.6,4,6,66.7,0,0,0,Jonathon Simmons,2017-18
Victor Oladipo,3,12:26,48.2,11,50,1,0,0,4,8,50.0,1,2,50.0,2,2,0,Jonathon Simmons,2017-18
JR Smith,3,12:34,46.0,6,59,1,0,0,2,8,25.0,2,7,28.6,0,0,0,Jonathon Simmons,2017-18
Nicolas Batum,2,10:38,43.6,8,67,6,2,0,3,6,50.0,2,2,100.0,0,0,0,Jonathon Simmons,2017-18
Tyler Johnson,4,11:10,41.5,9,49,0,1,0,4,10,40.0,1,7,14.3,0,0,0,Jonathon Simmons,2017-18
Bradley Beal,3,11:13,41.1,12,75,4,2,0,3,3,100.0,0,0,0.0,6,6,2,Jonathon Simmons,2017-18
Khris Middleton,3,7:56,37.5,11,57,4,2,0,4,6,66.7,1,2,50.0,2,3,1,Jonathon Simmons,2017-18
Jayson Tatum,4,10:18,37.4,6,61,0,2,1,2,8,25.0,1,3,33.3,1,2,1,Jonathon Simmons,2017-18
Russell Westbrook,2,9:27,37.0,14,58,3,4,2,5,9,55.6,2,3,66.7,2,2,1,Jonathon Simmons,2017-18
Tim Hardaway Jr.,2,9:16,34.8,10,53,2,0,0,5,8,62.5,0,2,0.0,0,0,0,Jonathon Simmons,2017-18
Will Barton,2,8:54,34.0,8,49,1,0,0,3,6,50.0,0,3,0.0,2,4,2,Jonathon Simmons,2017-18
Wayne Ellington,4,10:28,33.0,18,56,0,1,0,6,10,60.0,6,10,60.0,0,0,0,Jonathon Simmons,2017-18
Lou Williams,2,8:18,31.2,7,44,1,1,0,2,9,22.2,0,2,0.0,3,5,1,Jonathon Simmons,2017-18
Kelly Oubre Jr.,3,8:33,31.0,4,41,1,1,0,2,9,22.2,0,5,0.0,0,0,0,Jonathon Simmons,2017-18
Klay Thompson,2,7:36,29.7,9,50,3,0,0,3,4,75.0,1,1,100.0,2,2,1,Jonathon Simmons,2017-18
Caris LeVert,3,7:04,29.0,3,38,1,3,0,1,4,25.0,1,3,33.3,0,0,1,Jonathon Simmons,2017-18
Josh Richardson,4,7:49,28.1,11,50,2,0,1,5,7,71.4,1,2,50.0,0,0,0,Jonathon Simmons,2017-18
Stanley Johnson,3,7:27,27.8,2,35,3,0,0,0,0,0.0,0,0,0.0,2,2,1,Jonathon Simmons,2017-18
Andrew Wiggins,2,8:01,27.1,5,31,0,0,0,2,3,66.7,1,2,50.0,0,0,1,Jonathon Simmons,2017-18
Lance Stephenson,3,7:21,26.8,5,43,3,1,0,2,2,100.0,0,0,0.0,1,2,1,Jonathon Simmons,2017-18
Dillon Brooks,2,7:34,26.8,5,32,0,1,0,2,4,50.0,0,1,0.0,1,1,1,Jonathon Simmons,2017-18
Bogdan Bogdanovic,2,7:44,26.6,3,37,3,2,0,1,7,14.3,1,6,16.7,0,0,0,Jonathon Simmons,2017-18
Jrue Holiday,2,7:11,26.6,7,30,0,1,0,3,5,60.0,1,2,50.0,0,0,1,Jonathon Simmons,2017-18
Courtney Lee,3,6:29,26.5,5,27,1,0,0,2,6,33.3,1,1,100.0,0,0,0,Jonathon Simmons,2017-18
Justin Jackson,2,6:51,26.0,2,42,1,1,0,1,2,50.0,0,1,0.0,0,0,0,Jonathon Simmons,2017-18
Kyrie Irving,3,7:14,25.9,5,34,1,0,0,0,1,0.0,0,1,0.0,5,5,2,Jonathon Simmons,2017-18
Justin Holiday,3,6:43,25.5,2,30,1,0,0,1,4,25.0,0,3,0.0,0,0,0,Jonathon Simmons,2017-18
Evan Turner,2,7:11,25.1,2,40,1,0,0,1,2,50.0,0,0,0.0,0,0,0,Jonathon Simmons,2017-18
Tony Snell,3,6:27,24.4,2,49,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Jonathon Simmons,2017-18
Brandon Ingram,1,5:35,22.0,3,36,0,0,0,1,6,16.7,0,0,0.0,1,2,1,Jonathon Simmons,2017-18
Kent Bazemore,3,5:26,21.1,2,30,2,1,0,1,4,25.0,0,1,0.0,0,0,0,Jonathon Simmons,2017-18
Denzel Valentine,3,5:29,20.9,5,39,4,1,0,2,6,33.3,1,4,25.0,0,0,0,Jonathon Simmons,2017-18
Wesley Johnson,2,4:35,20.5,2,20,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Jonathon Simmons,2017-18
Paul George,2,4:56,20.3,4,20,2,2,0,1,6,16.7,0,3,0.0,2,2,1,Jonathon Simmons,2017-18
CJ McCollum,2,6:07,20.0,7,24,0,0,0,2,6,33.3,1,2,50.0,2,2,1,Jonathon Simmons,2017-18
Allen Crabbe,3,5:27,19.8,0,17,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Jonathon Simmons,2017-18
Doug McDermott,2,5:40,19.5,3,36,3,0,0,1,1,100.0,1,1,100.0,0,0,0,Jonathon Simmons,2017-18
Zach LaVine,1,4:38,19.3,0,24,1,1,0,0,1,0.0,0,0,0.0,0,0,0,Jonathon Simmons,2017-18
Ben Simmons,1,4:44,19.3,11,26,2,0,0,5,9,55.6,0,0,0.0,1,2,1,Jonathon Simmons,2017-18
