OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Kyle Lowry,4,15:34,57.5,16,84,8,1,0,5,14,35.7,3,10,30.0,3,5,3,Tomas Satoransky,2017-18
Cory Joseph,3,12:32,45.0,5,50,0,0,0,2,6,33.3,1,3,33.3,0,0,0,Tomas Satoransky,2017-18
Terry Rozier,4,12:04,41.6,12,67,1,1,0,4,15,26.7,3,8,37.5,1,2,1,Tomas Satoransky,2017-18
Goran Dragic,2,9:03,36.9,5,48,1,0,0,2,7,28.6,0,1,0.0,1,1,1,Tomas Satoransky,2017-18
Jerian Grant,3,9:10,36.1,5,43,5,2,0,1,4,25.0,1,3,33.3,2,2,1,Tomas Satoransky,2017-18
JJ Redick,3,9:07,34.7,5,54,6,0,0,2,4,50.0,1,3,33.3,0,0,0,Tomas Satoransky,2017-18
Kemba Walker,3,8:56,33.5,11,40,3,1,0,4,12,33.3,3,7,42.9,0,0,0,Tomas Satoransky,2017-18
D.J. Augustin,4,8:53,32.5,5,27,1,1,0,1,3,33.3,0,2,0.0,3,3,1,Tomas Satoransky,2017-18
Russell Westbrook,2,7:37,32.1,7,44,5,2,1,3,9,33.3,1,3,33.3,0,0,0,Tomas Satoransky,2017-18
Caris LeVert,3,7:46,27.9,0,31,4,2,0,0,4,0.0,0,1,0.0,0,0,0,Tomas Satoransky,2017-18
Isaiah Taylor,3,7:49,27.8,6,18,2,2,0,2,4,50.0,1,1,100.0,1,2,1,Tomas Satoransky,2017-18
Jarrett Jack,2,7:11,27.6,0,36,3,1,2,0,3,0.0,0,0,0.0,0,0,1,Tomas Satoransky,2017-18
T.J. McConnell,3,7:18,25.9,0,36,1,0,0,0,1,0.0,0,0,0.0,0,0,0,Tomas Satoransky,2017-18
Reggie Jackson,2,6:50,25.1,10,31,5,2,0,5,13,38.5,0,4,0.0,0,0,0,Tomas Satoransky,2017-18
Patty Mills,2,7:35,24.6,3,26,0,1,0,1,5,20.0,1,5,20.0,0,0,0,Tomas Satoransky,2017-18
Ish Smith,3,6:28,24.4,2,25,0,0,0,1,3,33.3,0,0,0.0,0,0,0,Tomas Satoransky,2017-18
George Hill,1,6:08,23.3,1,31,2,0,0,0,5,0.0,0,3,0.0,1,2,0,Tomas Satoransky,2017-18
Stephen Curry,2,5:04,23.1,10,47,0,2,0,2,5,40.0,2,4,50.0,4,4,0,Tomas Satoransky,2017-18
Dennis Schroder,2,5:58,22.5,2,23,4,2,0,1,5,20.0,0,4,0.0,0,0,1,Tomas Satoransky,2017-18
Kyrie Irving,1,5:44,21.7,8,25,3,2,1,4,9,44.4,0,3,0.0,0,0,0,Tomas Satoransky,2017-18
Elfrid Payton,3,5:23,20.6,8,23,2,0,0,1,4,25.0,0,2,0.0,6,6,2,Tomas Satoransky,2017-18
Chris Paul,2,5:53,20.3,0,21,2,0,1,0,4,0.0,0,2,0.0,0,0,0,Tomas Satoransky,2017-18
Mario Chalmers,2,5:36,20.2,2,17,1,2,0,1,3,33.3,0,1,0.0,0,0,0,Tomas Satoransky,2017-18
Jawun Evans,2,5:17,20.1,3,32,4,0,0,1,3,33.3,1,1,100.0,0,0,0,Tomas Satoransky,2017-18
Matthew Dellavedova,2,5:11,19.8,0,29,2,0,0,0,0,0.0,0,0,0.0,0,0,0,Tomas Satoransky,2017-18
Cameron Payne,1,4:56,19.4,3,29,0,1,0,1,2,50.0,1,2,50.0,0,0,0,Tomas Satoransky,2017-18
Shane Larkin,3,4:17,19.3,4,17,2,0,0,1,2,50.0,0,0,0.0,2,2,0,Tomas Satoransky,2017-18
Trey Burke,1,5:11,17.8,11,20,2,1,1,5,7,71.4,0,1,0.0,1,1,1,Tomas Satoransky,2017-18
Fred VanVleet,3,4:17,16.4,4,19,2,1,0,1,3,33.3,0,2,0.0,2,2,0,Tomas Satoransky,2017-18
Pat Connaughton,2,3:58,16.4,5,27,0,1,0,2,6,33.3,1,5,20.0,0,0,0,Tomas Satoransky,2017-18
Tyler Johnson,2,3:54,16.1,7,29,0,0,0,3,4,75.0,0,1,0.0,1,2,0,Tomas Satoransky,2017-18
Tyler Ulis,2,3:56,15.6,6,17,3,4,0,2,4,50.0,1,2,50.0,1,2,1,Tomas Satoransky,2017-18
Tyus Jones,2,5:20,15.6,0,22,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Tomas Satoransky,2017-18
Shelvin Mack,2,4:53,15.3,0,23,2,0,0,0,3,0.0,0,2,0.0,0,0,0,Tomas Satoransky,2017-18
Will Barton,2,3:50,15.2,5,23,0,0,0,2,3,66.7,1,1,100.0,0,0,0,Tomas Satoransky,2017-18
Cedi Osman,2,4:32,15.2,0,31,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Tomas Satoransky,2017-18
Jamal Murray,1,3:56,14.4,8,24,0,0,0,3,5,60.0,2,4,50.0,0,0,1,Tomas Satoransky,2017-18
Dejounte Murray,2,4:11,14.3,2,18,1,1,0,1,4,25.0,0,0,0.0,0,0,0,Tomas Satoransky,2017-18
Nicolas Batum,3,4:25,14.2,2,39,3,0,0,1,2,50.0,0,1,0.0,0,0,0,Tomas Satoransky,2017-18
Nemanja Bjelica,1,4:08,13.9,0,18,4,0,0,0,1,0.0,0,0,0.0,0,0,0,Tomas Satoransky,2017-18
Michael Carter-Williams,2,4:08,13.5,1,25,2,0,0,0,0,0.0,0,0,0.0,1,2,1,Tomas Satoransky,2017-18
Jeff Teague,1,3:31,13.3,6,23,1,0,0,3,5,60.0,0,1,0.0,0,0,0,Tomas Satoransky,2017-18
Courtney Lee,3,3:38,13.3,4,33,1,0,0,2,3,66.7,0,1,0.0,0,0,0,Tomas Satoransky,2017-18
Mario Hezonja,4,3:11,13.1,0,12,0,2,0,0,1,0.0,0,0,0.0,0,0,1,Tomas Satoransky,2017-18
Austin Rivers,1,3:23,13.0,2,24,2,0,0,1,2,50.0,0,1,0.0,0,0,0,Tomas Satoransky,2017-18
Josh Jackson,2,3:07,12.8,6,14,1,0,0,2,3,66.7,0,1,0.0,2,2,1,Tomas Satoransky,2017-18
Jayson Tatum,4,2:41,12.8,3,24,0,0,0,1,3,33.3,0,1,0.0,1,2,1,Tomas Satoransky,2017-18
JR Smith,3,3:08,12.7,6,20,0,0,0,2,2,100.0,2,2,100.0,0,0,0,Tomas Satoransky,2017-18
Shabazz Napier,2,3:52,12.6,5,13,0,2,0,1,3,33.3,1,1,100.0,2,2,1,Tomas Satoransky,2017-18
Joe Young,2,3:25,12.3,0,11,0,0,0,0,3,0.0,0,1,0.0,0,0,0,Tomas Satoransky,2017-18
Malik Monk,2,3:35,12.2,7,16,1,3,0,3,6,50.0,1,3,33.3,0,0,0,Tomas Satoransky,2017-18
T.J. Warren,2,3:49,12.1,10,13,0,0,0,4,5,80.0,0,0,0.0,2,2,1,Tomas Satoransky,2017-18
Rajon Rondo,1,2:42,11.9,2,6,1,1,0,1,1,100.0,0,0,0.0,0,0,0,Tomas Satoransky,2017-18
J.J. Barea,1,3:24,11.8,2,16,1,0,0,1,2,50.0,0,0,0.0,0,0,1,Tomas Satoransky,2017-18
Eric Bledsoe,2,3:02,11.8,2,11,0,0,0,1,5,20.0,0,2,0.0,0,0,0,Tomas Satoransky,2017-18
Joe Harris,3,3:12,11.7,0,24,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Tomas Satoransky,2017-18
Emmanuel Mudiay,3,3:34,11.6,0,5,1,0,0,0,3,0.0,0,1,0.0,0,0,0,Tomas Satoransky,2017-18
Raul Neto,1,3:05,11.6,2,21,3,0,0,1,1,100.0,0,0,0.0,0,0,0,Tomas Satoransky,2017-18
Justin Jackson,2,2:32,11.3,3,14,1,0,0,1,2,50.0,1,1,100.0,0,0,0,Tomas Satoransky,2017-18
James Ennis III,3,2:36,11.2,3,19,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Tomas Satoransky,2017-18
Danny Green,2,3:04,11.0,7,25,0,1,0,3,4,75.0,1,2,50.0,0,0,0,Tomas Satoransky,2017-18
Jrue Holiday,2,2:11,10.9,2,18,4,0,0,1,2,50.0,0,0,0.0,0,0,0,Tomas Satoransky,2017-18
Jameer Nelson,1,2:51,10.9,0,6,0,2,0,0,0,0.0,0,0,0.0,0,0,0,Tomas Satoransky,2017-18
Josh Richardson,2,2:28,10.7,0,17,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Tomas Satoransky,2017-18
Victor Oladipo,2,2:44,10.5,4,14,0,0,0,2,4,50.0,0,1,0.0,0,0,0,Tomas Satoransky,2017-18
Darren Collison,1,2:28,10.4,3,14,1,1,0,1,2,50.0,1,1,100.0,0,0,0,Tomas Satoransky,2017-18
Ian Clark,2,2:32,10.3,2,13,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Tomas Satoransky,2017-18
Mike James,2,2:58,10.3,3,12,0,1,0,0,4,0.0,0,1,0.0,3,4,2,Tomas Satoransky,2017-18
Norman Powell,3,2:30,10.1,5,15,0,0,0,1,1,100.0,1,1,100.0,2,2,1,Tomas Satoransky,2017-18
Denzel Valentine,2,2:05,10.1,2,14,1,1,0,1,1,100.0,0,0,0.0,0,0,0,Tomas Satoransky,2017-18
Allen Crabbe,2,2:36,9.8,0,8,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Tomas Satoransky,2017-18
