OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Kelly Oubre Jr.,1,0:59,3.8,5,9,0,0,0,1,2,50.0,0,0,0.0,3,4,2,Ben Moore,2017-18
Jodie Meeks,1,0:21,1.9,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Ben Moore,2017-18
Tyler Ulis,1,0:20,1.6,2,5,1,0,0,1,1,100.0,0,0,0.0,0,1,1,Ben Moore,2017-18
Alec Peters,1,0:10,1.2,0,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Ben Moore,2017-18
Ian Mahinmi,1,0:10,1.0,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Ben Moore,2017-18
Josh Jackson,1,0:11,0.8,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Ben Moore,2017-18
Tim Frazier,1,0:06,0.8,0,3,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Ben Moore,2017-18
Mike Scott,1,0:05,0.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Ben Moore,2017-18
Dragan Bender,1,0:04,0.3,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Ben Moore,2017-18
