OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Goran Dragic,5,28:01,105.2,33,126,7,3,2,12,29,41.4,4,9,44.4,5,6,0,Elfrid Payton,2017-18
Dennis Schroder,3,17:43,66.5,20,73,4,2,1,7,18,38.9,1,3,33.3,5,6,1,Elfrid Payton,2017-18
Russell Westbrook,3,16:43,66.4,35,99,10,5,1,12,20,60.0,2,3,66.7,9,11,7,Elfrid Payton,2017-18
Damian Lillard,3,18:03,65.8,26,87,3,1,0,7,18,38.9,6,12,50.0,6,8,2,Elfrid Payton,2017-18
John Wall,2,16:39,58.9,15,90,10,3,0,6,11,54.5,1,2,50.0,2,3,2,Elfrid Payton,2017-18
Darren Collison,3,14:50,56.8,7,80,6,1,0,2,8,25.0,0,2,0.0,3,3,2,Elfrid Payton,2017-18
Isaiah Thomas,3,13:26,50.1,16,51,8,2,0,4,15,26.7,2,9,22.2,6,7,3,Elfrid Payton,2017-18
Jeff Teague,2,14:38,48.7,8,65,5,3,0,4,9,44.4,0,1,0.0,0,0,0,Elfrid Payton,2017-18
Kemba Walker,2,13:29,48.0,7,62,4,0,0,2,8,25.0,1,7,14.3,2,2,2,Elfrid Payton,2017-18
Jarrett Jack,2,12:10,46.0,7,65,8,5,0,3,6,50.0,1,1,100.0,0,0,0,Elfrid Payton,2017-18
Stephen Curry,2,10:41,45.4,13,63,4,2,0,6,15,40.0,1,7,14.3,0,0,0,Elfrid Payton,2017-18
Ish Smith,3,11:31,43.2,6,34,1,0,0,3,8,37.5,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Donovan Mitchell,3,13:11,41.3,10,51,5,1,0,4,10,40.0,2,5,40.0,0,0,0,Elfrid Payton,2017-18
Rajon Rondo,2,9:05,37.8,4,45,6,3,0,1,2,50.0,0,0,0.0,2,2,1,Elfrid Payton,2017-18
Jamal Murray,2,9:39,34.5,5,53,2,1,0,2,5,40.0,0,2,0.0,1,1,1,Elfrid Payton,2017-18
Kyrie Irving,2,7:53,31.8,22,46,2,1,0,8,13,61.5,2,3,66.7,4,5,2,Elfrid Payton,2017-18
Shaun Livingston,4,7:33,28.7,6,37,4,1,0,2,5,40.0,0,0,0.0,2,2,1,Elfrid Payton,2017-18
Tyler Johnson,5,8:56,28.3,2,54,1,1,0,1,5,20.0,0,3,0.0,0,0,0,Elfrid Payton,2017-18
Ricky Rubio,2,6:58,24.9,8,40,5,1,0,3,6,50.0,0,3,0.0,2,2,1,Elfrid Payton,2017-18
T.J. McConnell,1,6:17,23.5,3,19,3,0,0,1,4,25.0,1,1,100.0,0,0,0,Elfrid Payton,2017-18
D.J. Augustin,1,6:40,23.0,5,32,5,1,0,1,1,100.0,1,1,100.0,2,2,1,Elfrid Payton,2017-18
Garrett Temple,1,6:41,22.8,22,35,1,0,0,9,11,81.8,4,6,66.7,0,0,0,Elfrid Payton,2017-18
George Hill,2,5:59,22.6,2,46,3,0,0,0,1,0.0,0,1,0.0,2,2,0,Elfrid Payton,2017-18
Austin Rivers,2,6:01,21.9,3,24,0,1,0,1,3,33.3,1,3,33.3,0,0,0,Elfrid Payton,2017-18
Terry Rozier,3,6:05,21.0,3,29,1,0,0,1,5,20.0,1,4,25.0,0,0,0,Elfrid Payton,2017-18
Quinn Cook,1,5:50,21.0,3,36,2,0,0,1,2,50.0,1,2,50.0,0,0,0,Elfrid Payton,2017-18
Jrue Holiday,2,5:10,20.8,11,41,1,2,0,4,6,66.7,1,1,100.0,2,2,0,Elfrid Payton,2017-18
Reggie Jackson,2,5:29,20.7,3,30,2,3,0,1,4,25.0,1,2,50.0,0,0,0,Elfrid Payton,2017-18
Jordan Clarkson,3,5:02,19.5,9,32,0,0,0,2,4,50.0,0,0,0.0,5,6,1,Elfrid Payton,2017-18
Josh Richardson,5,5:32,19.3,7,33,1,0,0,3,6,50.0,1,2,50.0,0,0,0,Elfrid Payton,2017-18
Spencer Dinwiddie,2,4:56,18.3,3,17,2,1,0,1,1,100.0,1,1,100.0,0,0,0,Elfrid Payton,2017-18
Eric Bledsoe,1,4:29,17.5,8,33,0,0,0,4,9,44.4,0,5,0.0,0,0,0,Elfrid Payton,2017-18
LeBron James,5,3:59,16.9,4,33,4,2,1,2,4,50.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Paul George,3,3:49,16.7,10,43,2,2,0,3,4,75.0,2,3,66.7,2,2,1,Elfrid Payton,2017-18
Andrew Harrison,1,4:34,16.5,5,14,1,1,0,1,2,50.0,1,1,100.0,2,2,0,Elfrid Payton,2017-18
Tomas Satoransky,3,4:42,16.1,3,21,2,0,0,1,2,50.0,1,1,100.0,0,0,0,Elfrid Payton,2017-18
Kris Dunn,1,4:16,16.0,6,20,2,1,0,2,4,50.0,0,1,0.0,2,2,0,Elfrid Payton,2017-18
CJ McCollum,3,3:53,15.7,2,22,2,0,0,1,6,16.7,0,1,0.0,0,0,0,Elfrid Payton,2017-18
Carmelo Anthony,3,3:43,15.4,12,34,1,1,1,4,11,36.4,1,3,33.3,3,3,0,Elfrid Payton,2017-18
Frank Ntilikina,2,4:56,15.3,3,20,3,0,0,1,3,33.3,1,1,100.0,0,0,0,Elfrid Payton,2017-18
Milos Teodosic,2,3:44,15.1,0,17,1,2,0,0,3,0.0,0,1,0.0,0,0,0,Elfrid Payton,2017-18
Isaiah Taylor,2,3:45,15.1,2,10,1,0,0,1,2,50.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Jae Crowder,5,3:30,14.9,0,34,3,1,1,0,4,0.0,0,2,0.0,0,0,0,Elfrid Payton,2017-18
Kevin Durant,3,3:43,14.5,6,35,4,0,0,2,5,40.0,0,2,0.0,2,2,1,Elfrid Payton,2017-18
Cory Joseph,3,4:13,14.5,0,18,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Elfrid Payton,2017-18
Mike James,1,3:29,13.6,3,14,1,0,0,1,3,33.3,1,3,33.3,0,0,0,Elfrid Payton,2017-18
Jose Calderon,2,3:16,13.3,0,17,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Elfrid Payton,2017-18
Kelly Olynyk,5,3:24,13.0,5,37,0,1,0,1,4,25.0,1,2,50.0,2,2,1,Elfrid Payton,2017-18
D'Angelo Russell,1,3:10,12.9,4,16,2,1,0,2,3,66.7,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Tobias Harris,3,3:07,12.6,9,38,1,0,0,3,5,60.0,1,2,50.0,2,2,1,Elfrid Payton,2017-18
Caris LeVert,2,2:55,12.4,2,12,3,1,1,1,3,33.3,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Mario Chalmers,1,3:27,12.2,2,12,0,0,0,0,0,0.0,0,0,0.0,2,2,1,Elfrid Payton,2017-18
Stanley Johnson,3,2:59,12.2,5,23,0,0,0,1,2,50.0,1,1,100.0,2,2,1,Elfrid Payton,2017-18
Raul Neto,2,3:26,12.0,0,19,1,0,1,0,1,0.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Hassan Whiteside,5,2:41,11.9,7,24,1,0,0,3,4,75.0,0,0,0.0,1,2,1,Elfrid Payton,2017-18
Chris Paul,1,2:54,11.9,2,19,3,1,0,1,1,100.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Jodie Meeks,2,3:28,11.5,5,15,0,0,0,2,4,50.0,1,3,33.3,0,0,0,Elfrid Payton,2017-18
Draymond Green,3,2:47,11.3,7,29,1,2,0,3,4,75.0,1,2,50.0,0,0,0,Elfrid Payton,2017-18
Will Barton,2,2:34,11.1,8,20,1,2,0,3,7,42.9,1,2,50.0,1,1,1,Elfrid Payton,2017-18
JR Smith,5,2:31,11.0,3,28,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Elfrid Payton,2017-18
Markieff Morris,3,3:01,10.9,4,30,1,0,0,2,3,66.7,0,1,0.0,0,0,0,Elfrid Payton,2017-18
Lou Williams,2,3:11,10.8,6,21,2,0,0,3,5,60.0,0,1,0.0,0,0,0,Elfrid Payton,2017-18
Reggie Bullock,3,2:43,10.6,5,28,0,0,0,2,4,50.0,1,3,33.3,0,0,0,Elfrid Payton,2017-18
Dennis Smith Jr.,1,2:48,10.4,5,16,0,0,0,2,3,66.7,1,1,100.0,0,0,0,Elfrid Payton,2017-18
Devin Harris,1,2:56,10.3,2,21,0,0,0,0,1,0.0,0,1,0.0,2,2,1,Elfrid Payton,2017-18
Jarell Martin,1,2:14,10.2,8,26,2,0,0,3,3,100.0,2,2,100.0,0,0,0,Elfrid Payton,2017-18
Langston Galloway,2,2:37,9.9,0,9,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Elfrid Payton,2017-18
Jayson Tatum,3,2:39,9.9,3,8,0,0,0,1,1,100.0,0,0,0.0,1,1,1,Elfrid Payton,2017-18
Jimmy Butler,2,2:14,9.9,6,11,0,0,0,2,5,40.0,0,0,0.0,2,4,1,Elfrid Payton,2017-18
Jeff Green,5,2:13,9.8,2,12,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Raymond Felton,3,2:58,9.6,2,9,1,1,0,1,3,33.3,0,2,0.0,0,0,0,Elfrid Payton,2017-18
Shabazz Napier,3,2:55,9.5,3,14,0,0,0,1,3,33.3,1,2,50.0,0,0,0,Elfrid Payton,2017-18
Taurean Prince,3,2:22,9.3,8,25,0,0,0,3,5,60.0,2,3,66.7,0,0,0,Elfrid Payton,2017-18
Dillon Brooks,1,2:16,9.3,0,7,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Maurice Harkless,2,1:42,9.2,4,18,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Luke Kennard,3,2:16,9.2,5,20,0,0,0,2,3,66.7,1,1,100.0,0,0,0,Elfrid Payton,2017-18
E'Twaun Moore,2,2:11,9.1,0,14,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Bojan Bogdanovic,3,2:14,9.1,18,28,0,0,0,5,5,100.0,2,2,100.0,6,6,1,Elfrid Payton,2017-18
Joe Ingles,3,2:51,9.0,3,15,1,0,0,1,1,100.0,1,1,100.0,0,0,0,Elfrid Payton,2017-18
Emmanuel Mudiay,1,2:34,8.8,7,16,0,0,0,3,4,75.0,1,1,100.0,0,0,0,Elfrid Payton,2017-18
Tyler Ennis,1,2:04,8.8,0,11,0,0,1,0,2,0.0,0,1,0.0,0,0,1,Elfrid Payton,2017-18
Bradley Beal,3,2:04,8.8,4,15,2,0,0,2,3,66.7,0,1,0.0,0,0,0,Elfrid Payton,2017-18
Otto Porter Jr.,3,2:11,8.7,2,18,0,0,0,1,3,33.3,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Dwyane Wade,4,2:22,8.5,2,15,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Steven Adams,3,1:41,8.4,0,13,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Eric Gordon,2,2:04,8.1,6,9,1,1,0,1,3,33.3,1,3,33.3,3,3,1,Elfrid Payton,2017-18
Andrew Wiggins,2,1:45,7.9,0,16,0,0,0,0,3,0.0,0,2,0.0,0,0,0,Elfrid Payton,2017-18
Al Horford,3,2:04,7.8,2,16,1,0,0,1,3,33.3,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Klay Thompson,3,1:47,7.8,8,24,0,0,0,3,5,60.0,2,4,50.0,0,0,0,Elfrid Payton,2017-18
Nicolas Batum,2,1:49,7.8,6,20,1,1,0,2,3,66.7,0,0,0.0,2,2,0,Elfrid Payton,2017-18
Thaddeus Young,3,1:56,7.7,0,12,0,1,0,0,2,0.0,0,1,0.0,0,0,0,Elfrid Payton,2017-18
Gerald Green,2,2:10,7.6,0,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Victor Oladipo,3,1:37,7.6,4,19,2,1,0,2,2,100.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Anthony Davis,2,1:50,7.5,0,13,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Wayne Ellington,3,2:17,7.5,0,9,0,0,0,0,3,0.0,0,3,0.0,0,0,0,Elfrid Payton,2017-18
DeAndre Jordan,2,1:22,7.3,0,3,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Kevin Love,3,1:43,7.3,4,17,0,0,0,1,3,33.3,0,2,0.0,2,2,1,Elfrid Payton,2017-18
Al-Farouq Aminu,2,1:40,7.1,8,21,0,0,0,3,3,100.0,2,2,100.0,0,0,0,Elfrid Payton,2017-18
Justin Holiday,1,1:46,6.8,0,9,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Karl-Anthony Towns,2,1:41,6.6,3,12,0,1,0,1,1,100.0,0,0,0.0,1,2,0,Elfrid Payton,2017-18
De'Aaron Fox,1,2:03,6.5,2,10,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Marvin Williams,2,1:39,6.5,5,20,0,1,0,2,4,50.0,0,1,0.0,1,1,1,Elfrid Payton,2017-18
Mario Hezonja,1,1:41,6.5,0,12,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Michael Beasley,2,1:46,6.3,2,10,0,2,0,1,1,100.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Jaylen Brown,3,1:31,6.3,4,14,1,1,0,2,2,100.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Jusuf Nurkic,3,1:22,6.2,1,14,0,0,0,0,2,0.0,0,0,0.0,1,1,0,Elfrid Payton,2017-18
Justise Winslow,3,1:39,6.2,1,12,0,0,1,0,2,0.0,0,0,0.0,1,2,0,Elfrid Payton,2017-18
Shane Larkin,1,1:27,6.1,0,4,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Ersan Ilyasova,2,1:47,6.1,1,14,1,0,0,0,1,0.0,0,1,0.0,1,2,0,Elfrid Payton,2017-18
J.J. Barea,1,1:42,6.0,2,7,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Jerryd Bayless,1,1:35,6.0,0,5,1,1,0,0,2,0.0,0,1,0.0,0,0,0,Elfrid Payton,2017-18
Darius Miller,2,1:19,6.0,2,15,0,0,0,1,2,50.0,0,1,0.0,0,0,0,Elfrid Payton,2017-18
Myles Turner,3,1:22,5.8,3,9,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Elfrid Payton,2017-18
Andre Drummond,3,1:20,5.7,2,13,0,1,0,1,2,50.0,0,0,0.0,0,0,1,Elfrid Payton,2017-18
Alex Caruso,1,1:41,5.7,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Jawun Evans,1,1:27,5.7,0,20,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Derrick Walton,2,1:34,5.6,0,12,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Marco Belinelli,2,1:29,5.5,3,10,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Elfrid Payton,2017-18
Nick Young,3,1:23,5.5,0,16,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Elfrid Payton,2017-18
Trevor Ariza,1,1:48,5.5,0,10,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Elfrid Payton,2017-18
Evan Turner,3,1:32,5.4,0,5,1,2,0,0,0,0.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Andre Iguodala,3,1:26,5.4,7,15,0,1,0,3,4,75.0,0,0,0.0,1,1,1,Elfrid Payton,2017-18
Shelvin Mack,1,1:44,5.3,0,5,1,0,0,0,3,0.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Taj Gibson,2,1:17,5.2,4,13,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Rondae Hollis-Jefferson,2,1:23,5.2,1,8,0,0,0,0,3,0.0,0,0,0.0,1,2,1,Elfrid Payton,2017-18
Jamil Wilson,1,1:21,5.1,0,8,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Marcus Morris Sr.,3,1:14,5.1,9,14,1,0,0,4,6,66.7,1,3,33.3,0,0,0,Elfrid Payton,2017-18
Corey Brewer,2,1:03,5.0,2,13,0,0,0,1,2,50.0,0,1,0.0,0,0,0,Elfrid Payton,2017-18
James Harden,1,1:19,4.9,12,15,0,1,0,4,4,100.0,1,1,100.0,3,3,1,Elfrid Payton,2017-18
Kent Bazemore,2,1:11,4.9,2,9,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Elfrid Payton,2017-18
Ian Clark,2,1:01,4.8,0,6,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Elfrid Payton,2017-18
