OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Bryn Forbes,4,16:22,59.3,13,89,1,0,0,4,11,36.4,3,6,50.0,2,2,1,Buddy Hield,2017-18
Kentavious Caldwell-Pope,4,11:52,44.7,17,66,3,2,0,7,14,50.0,2,7,28.6,1,3,2,Buddy Hield,2017-18
Gary Harris,3,11:41,43.3,13,48,1,2,0,6,12,50.0,1,4,25.0,0,0,0,Buddy Hield,2017-18
Ben McLemore,3,11:20,40.1,5,55,2,1,0,2,8,25.0,0,4,0.0,1,1,0,Buddy Hield,2017-18
Jrue Holiday,4,8:43,37.9,15,54,2,3,0,6,12,50.0,0,3,0.0,3,3,1,Buddy Hield,2017-18
Royce O'Neale,3,9:47,36.0,2,43,2,0,0,1,2,50.0,0,0,0.0,0,0,0,Buddy Hield,2017-18
Victor Oladipo,2,9:29,34.1,9,53,1,2,0,3,5,60.0,1,3,33.3,2,2,0,Buddy Hield,2017-18
E'Twaun Moore,4,8:37,34.0,0,46,4,2,0,0,5,0.0,0,2,0.0,0,0,0,Buddy Hield,2017-18
Tyrone Wallace,2,8:19,33.9,12,43,1,1,0,5,5,100.0,0,0,0.0,2,2,0,Buddy Hield,2017-18
Bradley Beal,2,9:14,31.9,11,56,2,0,0,4,7,57.1,1,2,50.0,2,2,1,Buddy Hield,2017-18
Josh Jackson,4,8:56,30.6,11,45,1,2,0,4,12,33.3,1,2,50.0,2,2,2,Buddy Hield,2017-18
Andrew Wiggins,3,6:56,26.3,6,44,1,0,1,3,9,33.3,0,0,0.0,0,0,0,Buddy Hield,2017-18
Will Barton,3,7:11,26.3,7,42,2,0,0,3,6,50.0,1,3,33.3,0,0,0,Buddy Hield,2017-18
Patty Mills,4,6:35,25.4,13,45,0,0,0,5,6,83.3,3,4,75.0,0,0,0,Buddy Hield,2017-18
Troy Daniels,4,7:18,25.0,7,43,1,0,0,2,8,25.0,2,8,25.0,1,2,0,Buddy Hield,2017-18
Wayne Ellington,2,6:29,24.7,4,27,0,2,0,2,7,28.6,0,4,0.0,0,0,0,Buddy Hield,2017-18
Kyle Collinsworth,2,6:49,23.9,1,38,3,1,0,0,0,0.0,0,0,0.0,1,4,1,Buddy Hield,2017-18
Klay Thompson,3,5:40,23.7,8,38,0,0,0,3,6,50.0,2,2,100.0,0,0,0,Buddy Hield,2017-18
James Harden,2,5:33,23.2,15,35,7,1,0,3,8,37.5,1,6,16.7,8,10,2,Buddy Hield,2017-18
Wesley Matthews,3,6:18,23.0,4,33,1,1,0,2,4,50.0,0,2,0.0,0,0,0,Buddy Hield,2017-18
Jeremy Lamb,2,6:31,22.9,8,42,3,0,0,3,7,42.9,1,2,50.0,1,1,1,Buddy Hield,2017-18
Yogi Ferrell,4,5:47,22.7,6,33,0,0,0,2,4,50.0,2,3,66.7,0,0,0,Buddy Hield,2017-18
Josh Hart,4,6:17,22.6,5,31,3,0,0,1,5,20.0,1,2,50.0,2,2,0,Buddy Hield,2017-18
Jamal Crawford,3,6:14,22.4,9,51,2,0,0,3,9,33.3,3,8,37.5,0,0,0,Buddy Hield,2017-18
Devin Booker,2,5:34,21.4,11,33,1,1,0,4,8,50.0,0,1,0.0,3,4,2,Buddy Hield,2017-18
Doug McDermott,3,5:14,20.8,5,31,0,0,0,2,3,66.7,1,1,100.0,0,0,0,Buddy Hield,2017-18
Donovan Mitchell,3,5:45,20.6,13,41,0,1,0,4,6,66.7,1,2,50.0,4,4,1,Buddy Hield,2017-18
Kyle Korver,2,5:32,20.6,9,13,0,1,0,3,8,37.5,2,7,28.6,1,2,0,Buddy Hield,2017-18
Andre Iguodala,2,5:35,20.4,5,33,1,0,0,2,4,50.0,1,3,33.3,0,0,0,Buddy Hield,2017-18
CJ McCollum,3,5:14,20.2,4,22,0,2,1,2,6,33.3,0,1,0.0,0,0,0,Buddy Hield,2017-18
DeAndre Liggins,3,5:59,19.9,4,22,1,0,0,2,2,100.0,0,0,0.0,0,0,0,Buddy Hield,2017-18
