OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Giannis Antetokounmpo,3,17:01,63.1,25,77,6,6,0,11,13,84.6,0,0,0.0,3,4,3,Jae Crowder,2017-18
Thaddeus Young,5,16:05,56.6,12,81,2,0,0,5,13,38.5,2,4,50.0,0,0,0,Jae Crowder,2017-18
Harrison Barnes,3,14:46,56.4,17,63,1,2,0,6,14,42.9,4,8,50.0,1,2,1,Jae Crowder,2017-18
Taj Gibson,4,15:48,53.7,7,99,0,0,1,3,9,33.3,0,0,0.0,1,1,0,Jae Crowder,2017-18
Aaron Gordon,3,13:19,47.5,11,60,1,2,0,5,16,31.3,1,6,16.7,0,0,0,Jae Crowder,2017-18
Al-Farouq Aminu,4,12:50,44.2,8,70,0,2,1,2,4,50.0,2,3,66.7,2,2,0,Jae Crowder,2017-18
Kevin Durant,3,10:50,43.7,24,68,0,2,0,7,13,53.8,4,6,66.7,6,7,3,Jae Crowder,2017-18
Anthony Tolliver,4,9:59,39.3,9,58,1,1,0,3,6,50.0,3,6,50.0,0,0,0,Jae Crowder,2017-18
Ben Simmons,2,8:48,34.6,4,47,5,2,1,2,4,50.0,0,0,0.0,0,0,0,Jae Crowder,2017-18
Luke Babbitt,3,8:42,33.4,3,33,0,0,0,1,4,25.0,1,4,25.0,0,0,0,Jae Crowder,2017-18
Marvin Williams,2,8:41,33.2,9,43,2,0,0,3,6,50.0,1,2,50.0,2,2,2,Jae Crowder,2017-18
JaMychal Green,3,9:38,33.0,4,22,1,0,0,2,3,66.7,0,0,0.0,0,0,0,Jae Crowder,2017-18
Blake Griffin,2,8:07,31.7,4,28,2,2,0,2,8,25.0,0,2,0.0,0,0,1,Jae Crowder,2017-18
Garrett Temple,3,9:10,30.9,9,37,2,0,0,3,6,50.0,2,3,66.7,1,2,0,Jae Crowder,2017-18
Evan Fournier,5,7:21,30.5,12,40,4,0,1,5,10,50.0,2,5,40.0,0,0,0,Jae Crowder,2017-18
Taurean Prince,4,8:02,30.1,17,62,3,0,0,6,11,54.5,3,5,60.0,2,2,0,Jae Crowder,2017-18
Joe Johnson,3,9:13,29.8,0,40,2,0,0,0,4,0.0,0,2,0.0,0,0,0,Jae Crowder,2017-18
