OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Jarell Martin,4,24:07,82.8,10,91,0,1,0,4,12,33.3,0,3,0.0,2,2,1,Kyle Kuzma,2017-18
Dragan Bender,4,14:30,55.9,5,64,3,3,0,2,5,40.0,1,1,100.0,0,0,1,Kyle Kuzma,2017-18
Skal Labissiere,4,15:10,52.1,9,56,0,1,0,3,7,42.9,0,2,0.0,3,3,2,Kyle Kuzma,2017-18
Taj Gibson,4,14:48,51.7,18,74,0,0,0,7,8,87.5,1,1,100.0,3,3,2,Kyle Kuzma,2017-18
Giannis Antetokounmpo,2,14:27,51.4,10,50,1,2,0,2,8,25.0,0,0,0.0,6,10,3,Kyle Kuzma,2017-18
Marquese Chriss,4,12:41,50.1,4,61,2,1,0,2,4,50.0,0,2,0.0,0,0,0,Kyle Kuzma,2017-18
P.J. Tucker,3,12:06,48.3,0,79,1,0,1,0,2,0.0,0,1,0.0,0,0,0,Kyle Kuzma,2017-18
Kyle Anderson,3,11:59,45.6,4,70,1,0,0,2,4,50.0,0,0,0.0,0,0,0,Kyle Kuzma,2017-18
Wilson Chandler,2,10:29,42.1,12,62,2,2,0,5,9,55.6,2,4,50.0,0,0,0,Kyle Kuzma,2017-18
Thaddeus Young,2,11:39,40.8,8,49,1,3,1,4,6,66.7,0,1,0.0,0,0,0,Kyle Kuzma,2017-18
Mario Hezonja,2,9:13,38.5,10,62,1,0,0,4,9,44.4,2,6,33.3,0,0,0,Kyle Kuzma,2017-18
Harrison Barnes,4,9:29,35.9,9,49,1,1,0,4,8,50.0,0,1,0.0,1,1,2,Kyle Kuzma,2017-18
Nikola Mirotic,3,8:34,35.5,12,61,1,0,0,4,8,50.0,3,6,50.0,1,2,1,Kyle Kuzma,2017-18
Lauri Markkanen,2,9:10,35.0,5,33,1,4,0,1,5,20.0,1,3,33.3,2,2,1,Kyle Kuzma,2017-18
Carmelo Anthony,3,8:46,32.7,9,51,1,0,0,3,7,42.9,1,2,50.0,2,2,2,Kyle Kuzma,2017-18
Trey Lyles,4,9:08,32.4,9,21,0,0,0,2,7,28.6,0,2,0.0,5,5,2,Kyle Kuzma,2017-18
Marcus Morris Sr.,2,9:07,32.4,14,47,1,1,0,5,12,41.7,3,6,50.0,1,2,1,Kyle Kuzma,2017-18
Dirk Nowitzki,4,8:34,31.4,6,44,0,0,0,2,5,40.0,2,5,40.0,0,0,0,Kyle Kuzma,2017-18
James Ennis III,4,7:07,30.2,0,53,0,0,0,0,3,0.0,0,2,0.0,0,0,0,Kyle Kuzma,2017-18
Evan Turner,3,7:16,29.6,2,32,0,1,1,1,6,16.7,0,0,0.0,0,0,0,Kyle Kuzma,2017-18
Paul Millsap,3,7:20,28.9,5,43,2,0,0,2,5,40.0,1,1,100.0,0,2,0,Kyle Kuzma,2017-18
