OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Andre Iguodala,1,2:01,9.5,0,14,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Shaun Livingston,1,1:40,6.4,0,8,0,0,1,0,2,0.0,0,0,0.0,0,2,1,Jordan Crawford,2017-18
Dillon Brooks,1,1:51,5.9,7,11,0,0,0,2,2,100.0,0,0,0.0,3,5,1,Jordan Crawford,2017-18
Nick Young,1,1:29,5.6,3,13,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Jordan Crawford,2017-18
Tyler Ulis,1,1:04,4.7,5,9,1,1,0,2,2,100.0,1,1,100.0,0,0,0,Jordan Crawford,2017-18
Danuel House Jr.,1,1:05,4.3,0,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Klay Thompson,1,0:45,3.4,9,9,0,0,0,3,3,100.0,3,3,100.0,0,0,0,Jordan Crawford,2017-18
Mario Chalmers,1,0:53,3.3,0,0,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Jordan Crawford,2017-18
Chandler Parsons,1,0:36,3.1,0,8,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Stephen Curry,1,0:28,3.0,4,5,0,0,0,1,1,100.0,0,0,0.0,2,2,0,Jordan Crawford,2017-18
Shaquille Harrison,1,0:29,3.0,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Kevin Durant,1,0:28,2.6,0,2,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Draymond Green,1,0:23,2.4,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Dejounte Murray,1,0:41,2.3,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Tyreke Evans,1,0:29,2.2,2,2,0,0,0,0,0,0.0,0,0,0.0,2,2,0,Jordan Crawford,2017-18
Tyrone Wallace,1,0:18,1.9,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Brandon Paul,1,0:23,1.8,2,4,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Montrezl Harrell,1,0:12,1.4,0,4,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Jarell Martin,1,0:14,1.1,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Josh Jackson,1,0:19,1.1,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
C.J. Williams,1,0:17,0.9,0,2,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Marc Gasol,1,0:15,0.9,2,2,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Davon Reed,1,0:05,0.8,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Jordan Crawford,2017-18
Marquese Chriss,1,0:07,0.8,2,5,0,0,0,0,0,0.0,0,0,0.0,2,2,0,Jordan Crawford,2017-18
Mike Conley,1,0:13,0.7,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Bryn Forbes,1,0:05,0.7,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
David West,1,0:11,0.7,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Sindarius Thornwell,1,0:12,0.6,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Alec Peters,1,0:05,0.6,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Zaza Pachulia,1,0:07,0.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Brandan Wright,1,0:08,0.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Dragan Bender,1,0:03,0.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Jordan Bell,1,0:04,0.3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Joffrey Lauvergne,1,0:04,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Alex Len,1,0:02,0.2,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
JaVale McGee,1,0:01,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Davis Bertans,1,0:01,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
Sam Dekker,1,0:01,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jordan Crawford,2017-18
