OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Marvin Williams,4,19:52,77.0,4,93,1,1,1,1,6,16.7,1,5,20.0,1,2,1,James Johnson,2017-18
LeBron James,3,18:16,70.8,20,94,8,10,2,7,18,38.9,1,6,16.7,5,6,2,James Johnson,2017-18
Giannis Antetokounmpo,3,15:58,63.0,20,77,0,1,1,4,12,33.3,2,3,66.7,10,13,7,James Johnson,2017-18
Thaddeus Young,3,18:08,62.6,14,82,1,0,1,7,18,38.9,0,1,0.0,0,0,0,James Johnson,2017-18
Paul Millsap,2,16:17,58.2,14,89,3,2,1,4,13,30.8,1,4,25.0,5,7,2,James Johnson,2017-18
Blake Griffin,3,14:43,52.3,22,69,1,2,1,8,19,42.1,3,6,50.0,3,4,3,James Johnson,2017-18
Michael Beasley,4,15:05,49.8,18,58,4,3,0,8,13,61.5,2,2,100.0,0,0,0,James Johnson,2017-18
Rondae Hollis-Jefferson,2,13:48,46.3,13,58,3,1,2,4,9,44.4,1,1,100.0,4,7,3,James Johnson,2017-18
Al-Farouq Aminu,2,12:29,45.8,9,68,0,2,0,3,7,42.9,3,7,42.9,0,0,0,James Johnson,2017-18
Markieff Morris,4,12:34,43.4,7,59,3,1,0,3,8,37.5,1,4,25.0,0,0,0,James Johnson,2017-18
LaMarcus Aldridge,2,11:06,38.8,17,49,1,1,0,7,14,50.0,0,0,0.0,3,3,2,James Johnson,2017-18
Carmelo Anthony,2,10:01,38.6,11,54,0,0,0,4,9,44.4,1,4,25.0,2,2,1,James Johnson,2017-18
Zach Randolph,2,9:44,38.1,11,50,1,1,0,5,14,35.7,1,1,100.0,0,1,1,James Johnson,2017-18
Julius Randle,2,10:10,37.7,18,53,1,0,3,4,12,33.3,0,1,0.0,10,12,7,James Johnson,2017-18
Ben Simmons,3,8:37,36.4,4,39,4,1,2,1,5,20.0,0,0,0.0,2,2,1,James Johnson,2017-18
Serge Ibaka,3,9:48,36.3,5,45,1,0,1,2,5,40.0,0,0,0.0,1,2,0,James Johnson,2017-18
Lauri Markkanen,2,8:50,35.9,12,60,2,0,1,4,7,57.1,3,5,60.0,1,1,1,James Johnson,2017-18
Nikola Mirotic,2,8:38,35.3,8,53,0,0,0,3,8,37.5,2,7,28.6,0,0,0,James Johnson,2017-18
Kevin Durant,2,7:54,31.1,15,40,4,3,0,4,12,33.3,3,8,37.5,4,4,1,James Johnson,2017-18
Otto Porter Jr.,4,8:02,30.7,5,45,2,1,0,2,3,66.7,1,1,100.0,0,0,0,James Johnson,2017-18
Tobias Harris,2,7:52,29.9,19,42,1,0,0,7,9,77.8,2,3,66.7,3,3,2,James Johnson,2017-18
P.J. Tucker,2,8:08,29.2,3,66,1,0,0,1,2,50.0,1,1,100.0,0,0,0,James Johnson,2017-18
