OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
R.J. Hampton,2,9:32,36.3,6,49,0,0,1,2,6,33.3,1,1,100.0,1,2,1,Aaron Nesmith,2020-21
Isaac Okoro,2,4:38,17.9,4,20,0,0,0,1,5,20.0,0,3,0.0,2,3,2,Aaron Nesmith,2020-21
JJ Redick,1,3:46,16.1,2,13,1,0,0,0,2,0.0,0,2,0.0,2,2,0,Aaron Nesmith,2020-21
Svi Mykhailiuk,2,3:32,15.6,3,20,0,0,0,1,3,33.3,1,2,50.0,0,0,0,Aaron Nesmith,2020-21
Sean McDermott,1,3:41,14.3,0,14,1,1,0,0,1,0.0,0,1,0.0,0,0,0,Aaron Nesmith,2020-21
Tony Snell,3,3:50,13.7,0,9,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Aaron Nesmith,2020-21
Kevin Huerter,3,3:34,13.7,2,18,0,0,1,1,3,33.3,0,0,0.0,0,0,0,Aaron Nesmith,2020-21
Davis Bertans,1,2:54,12.8,0,9,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Aaron Nesmith,2020-21
Tim Hardaway Jr.,2,3:43,12.4,8,23,1,0,1,3,8,37.5,0,3,0.0,2,2,0,Aaron Nesmith,2020-21
Lonnie Walker IV,1,3:25,12.2,4,6,1,0,0,1,2,50.0,0,1,0.0,2,2,0,Aaron Nesmith,2020-21
Jalen McDaniels,3,3:21,12.2,2,17,1,0,0,1,2,50.0,0,0,0.0,0,1,1,Aaron Nesmith,2020-21
Denzel Valentine,2,2:44,11.3,0,10,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Aaron Nesmith,2020-21
Anfernee Simons,1,2:57,11.1,0,12,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Aaron Nesmith,2020-21
Keldon Johnson,1,2:49,11.0,0,16,0,1,0,0,1,0.0,0,0,0.0,0,0,0,Aaron Nesmith,2020-21
Duncan Robinson,2,2:49,10.7,5,22,1,0,0,2,3,66.7,1,2,50.0,0,0,0,Aaron Nesmith,2020-21
Miles Bridges,3,2:26,9.9,3,8,0,1,0,1,1,100.0,0,0,0.0,1,1,1,Aaron Nesmith,2020-21
Desmond Bane,2,2:16,9.2,6,20,0,0,0,2,3,66.7,2,3,66.7,0,0,0,Aaron Nesmith,2020-21
Dwayne Bacon,3,2:40,9.2,2,7,0,0,0,1,2,50.0,0,0,0.0,0,1,1,Aaron Nesmith,2020-21
RJ Barrett,2,2:52,9.1,10,19,0,0,0,4,5,80.0,1,2,50.0,1,1,1,Aaron Nesmith,2020-21
Anthony Edwards,1,2:04,9.0,10,23,2,0,0,4,6,66.7,0,2,0.0,2,2,3,Aaron Nesmith,2020-21
Devonte' Graham,2,2:14,8.7,2,5,2,0,0,0,3,0.0,0,3,0.0,2,4,2,Aaron Nesmith,2020-21
Andre Iguodala,2,2:30,8.6,0,17,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Aaron Nesmith,2020-21
Gary Clark,1,2:17,8.4,3,19,0,0,0,1,1,100.0,0,0,0.0,1,2,1,Aaron Nesmith,2020-21
Devin Vassell,2,2:10,8.0,2,10,0,0,0,0,1,0.0,0,0,0.0,2,2,1,Aaron Nesmith,2020-21
Deni Avdija,1,2:09,7.8,0,5,0,1,0,0,1,0.0,0,0,0.0,0,0,0,Aaron Nesmith,2020-21
Karim Mane,2,1:56,7.8,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Aaron Nesmith,2020-21
Solomon Hill,3,1:52,7.8,5,15,0,0,0,2,2,100.0,0,0,0.0,1,1,1,Aaron Nesmith,2020-21
Danilo Gallinari,3,2:30,7.8,6,16,0,1,0,2,4,50.0,2,2,100.0,0,0,0,Aaron Nesmith,2020-21
Patrick Williams,2,1:59,7.7,0,9,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Aaron Nesmith,2020-21
Goran Dragic,2,1:52,7.7,0,11,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Aaron Nesmith,2020-21
Josh Hart,2,1:47,7.7,0,10,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Aaron Nesmith,2020-21
