OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Nikola Vucevic,4,11:29,41.9,13,39,0,1,2,6,16,37.5,1,4,25.0,0,0,0,Nicolas Claxton,2020-21
Taj Gibson,2,5:01,19.0,4,17,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Nicolas Claxton,2020-21
Isaiah Stewart,2,4:06,14.9,2,10,0,1,1,1,2,50.0,0,0,0.0,0,0,0,Nicolas Claxton,2020-21
Vernon Carey Jr.,1,3:08,14.1,6,19,0,0,1,3,5,60.0,0,0,0.0,0,0,0,Nicolas Claxton,2020-21
Thaddeus Young,3,3:45,13.7,2,16,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Nicolas Claxton,2020-21
Mo Bamba,2,3:17,12.2,0,9,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Nicolas Claxton,2020-21
Jakob Poeltl,2,2:51,12.0,0,12,1,0,1,0,1,0.0,0,0,0.0,0,0,0,Nicolas Claxton,2020-21
Mfiondu Kabengele,1,3:19,11.9,2,12,0,1,0,0,2,0.0,0,1,0.0,2,2,1,Nicolas Claxton,2020-21
Mike Scott,1,2:28,11.4,0,10,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Nicolas Claxton,2020-21
Christian Wood,1,2:41,10.7,2,10,0,0,0,1,3,33.3,0,1,0.0,0,0,0,Nicolas Claxton,2020-21
Robert Williams III,1,2:40,10.2,0,11,3,0,0,0,2,0.0,0,0,0.0,0,0,0,Nicolas Claxton,2020-21
Alex Len,1,2:06,10.1,2,11,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Nicolas Claxton,2020-21
Robin Lopez,1,2:52,10.0,6,10,0,0,1,3,5,60.0,0,0,0.0,0,0,0,Nicolas Claxton,2020-21
Domantas Sabonis,1,2:04,9.7,0,7,1,0,1,0,1,0.0,0,0,0.0,0,2,1,Nicolas Claxton,2020-21
Montrezl Harrell,1,2:50,9.3,4,8,0,0,0,2,4,50.0,0,0,0.0,0,0,0,Nicolas Claxton,2020-21
Bam Adebayo,1,2:28,9.3,2,8,0,1,0,0,0,0.0,0,0,0.0,2,2,2,Nicolas Claxton,2020-21
Nikola Jokic,1,2:37,8.8,4,5,1,2,0,1,3,33.3,0,1,0.0,2,2,1,Nicolas Claxton,2020-21
Lauri Markkanen,3,2:31,8.8,3,7,0,0,1,1,4,25.0,1,3,33.3,0,0,0,Nicolas Claxton,2020-21
Rudy Gobert,1,2:36,8.5,0,6,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Nicolas Claxton,2020-21
Dwight Powell,1,2:07,8.3,0,7,2,0,0,0,0,0.0,0,0,0.0,0,0,0,Nicolas Claxton,2020-21
Dewayne Dedmon,1,2:06,7.7,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Nicolas Claxton,2020-21
Mason Plumlee,2,2:11,7.6,0,6,0,0,1,0,2,0.0,0,0,0.0,0,0,0,Nicolas Claxton,2020-21
Jaxson Hayes,1,2:01,7.5,0,12,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Nicolas Claxton,2020-21
Enes Kanter,1,2:03,7.5,4,14,0,0,0,2,2,100.0,0,0,0.0,0,0,1,Nicolas Claxton,2020-21
Richaun Holmes,1,1:40,7.5,4,10,0,0,1,2,3,66.7,0,0,0.0,0,0,0,Nicolas Claxton,2020-21
Alec Burks,2,1:51,7.4,8,15,0,0,0,3,5,60.0,2,2,100.0,0,0,0,Nicolas Claxton,2020-21
Terry Rozier,2,1:57,7.2,7,11,0,2,0,3,3,100.0,1,1,100.0,0,0,0,Nicolas Claxton,2020-21
Daniel Theis,3,1:54,7.1,2,9,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Nicolas Claxton,2020-21
Josh Jackson,2,1:56,6.7,2,7,1,1,0,1,1,100.0,0,0,0.0,0,0,0,Nicolas Claxton,2020-21
Cody Zeller,1,1:43,6.7,0,3,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Nicolas Claxton,2020-21
