OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Davis Bertans,2,6:00,28.3,9,37,2,0,0,3,5,60.0,3,5,60.0,0,0,1,Javonte Green,2020-21
Furkan Korkmaz,2,5:53,20.9,7,22,0,0,0,2,5,40.0,1,3,33.3,2,3,1,Javonte Green,2020-21
Bradley Beal,2,3:51,15.9,2,11,1,0,0,1,4,25.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Stephen Curry,2,3:09,13.6,15,29,0,0,0,4,5,80.0,3,4,75.0,4,4,1,Javonte Green,2020-21
Doug McDermott,1,2:54,11.9,0,18,1,0,0,0,2,0.0,0,2,0.0,0,0,0,Javonte Green,2020-21
Shake Milton,3,3:05,11.6,2,10,1,0,0,0,2,0.0,0,2,0.0,2,2,2,Javonte Green,2020-21
Terrence Ross,1,2:52,10.9,0,9,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Javonte Green,2020-21
Russell Westbrook,2,2:15,9.3,6,11,0,1,0,2,2,100.0,0,0,0.0,2,2,1,Javonte Green,2020-21
Kevin Huerter,2,2:28,9.1,0,12,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Javonte Green,2020-21
Cam Reddish,1,2:22,8.7,3,15,0,0,0,1,2,50.0,1,1,100.0,0,0,0,Javonte Green,2020-21
Dejounte Murray,2,2:04,8.6,0,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Stanley Johnson,2,1:56,8.4,8,10,0,0,0,3,7,42.9,2,6,33.3,0,0,0,Javonte Green,2020-21
Buddy Hield,1,2:16,8.3,4,8,0,0,0,2,3,66.7,0,1,0.0,0,0,0,Javonte Green,2020-21
Svi Mykhailiuk,1,2:21,8.2,0,18,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Saddiq Bey,2,2:28,8.2,4,9,0,0,0,1,2,50.0,1,2,50.0,1,2,1,Javonte Green,2020-21
Jordan Nwora,2,2:07,8.2,1,11,0,1,0,0,1,0.0,0,0,0.0,1,2,0,Javonte Green,2020-21
Damion Lee,2,2:26,8.2,2,12,1,0,0,1,2,50.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Ben Simmons,3,2:17,7.8,0,10,1,2,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Kevin Knox II,1,2:18,7.6,0,4,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Javonte Green,2020-21
Tobias Harris,3,1:59,7.5,4,15,1,0,0,2,2,100.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Matisse Thybulle,3,2:02,7.2,0,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
DeAndre' Bembry,2,1:22,7.1,0,10,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Rui Hachimura,2,1:37,7.1,0,12,1,1,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Trae Young,2,1:43,6.9,15,19,0,0,0,5,5,100.0,1,1,100.0,4,5,1,Javonte Green,2020-21
Otto Porter Jr.,1,1:31,6.9,0,8,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Patty Mills,2,1:28,6.9,2,7,0,0,1,1,4,25.0,0,3,0.0,0,0,0,Javonte Green,2020-21
Zeke Nnaji,1,1:38,6.5,0,10,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Danny Green,3,1:41,6.4,3,8,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Javonte Green,2020-21
Tony Snell,3,1:41,5.7,5,7,0,0,0,2,2,100.0,1,1,100.0,0,0,0,Javonte Green,2020-21
Brad Wanamaker,2,1:13,5.3,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Elijah Bryant,1,1:17,5.1,0,10,2,1,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Justin Jackson,1,0:57,5.0,0,5,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Javonte Green,2020-21
Deividas Sirvydis,1,1:23,5.0,0,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Danilo Gallinari,3,1:29,4.8,1,11,0,0,0,0,1,0.0,0,0,0.0,1,2,0,Javonte Green,2020-21
Gary Clark,1,1:16,4.8,0,11,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Justin Holiday,1,1:09,4.7,2,4,0,0,0,1,2,50.0,0,1,0.0,0,0,0,Javonte Green,2020-21
Dylan Windler,1,0:52,4.6,2,1,0,0,0,0,0,0.0,0,0,0.0,2,2,0,Javonte Green,2020-21
Kent Bazemore,2,1:08,4.5,3,5,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Javonte Green,2020-21
T.J. Warren,1,1:13,4.5,0,11,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Isaac Bonga,3,1:07,4.3,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Dwight Howard,3,1:06,4.3,4,15,0,0,0,2,3,66.7,0,0,0.0,0,0,0,Javonte Green,2020-21
Pat Connaughton,1,1:08,4.2,2,7,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Denzel Valentine,1,1:02,4.2,3,10,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Javonte Green,2020-21
Saben Lee,1,1:06,4.0,0,5,1,0,0,0,1,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Jakob Poeltl,2,0:56,4.0,0,5,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
KJ Martin,1,1:08,3.8,0,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Cory Joseph,1,0:56,3.8,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Solomon Hill,3,1:08,3.8,5,8,1,0,0,1,1,100.0,1,1,100.0,2,2,0,Javonte Green,2020-21
James Harden,1,0:58,3.7,0,10,2,0,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Mike James,1,1:01,3.7,0,10,1,1,0,0,1,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Clint Capela,3,0:49,3.5,2,4,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Javonte Green,2020-21
De'Aaron Fox,1,0:55,3.5,7,7,1,0,0,2,2,100.0,1,1,100.0,2,2,1,Javonte Green,2020-21
Aaron Gordon,1,0:55,3.4,3,7,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Javonte Green,2020-21
Caleb Martin,2,0:43,3.4,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Jeff Teague,2,0:50,3.4,4,6,0,0,1,1,2,50.0,0,0,0.0,2,2,1,Javonte Green,2020-21
Nerlens Noel,2,0:46,3.4,0,8,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
Garrett Temple,1,0:46,3.3,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Javonte Green,2020-21
