OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Michael Porter Jr.,2,5:44,23.4,2,31,0,1,0,1,4,25.0,0,1,0.0,0,0,0,Abdel Nader,2020-21
Doug McDermott,1,4:18,15.8,5,19,1,0,0,2,4,50.0,0,2,0.0,1,2,1,Abdel Nader,2020-21
Andrew Wiggins,2,3:49,14.3,2,6,1,2,0,1,2,50.0,0,0,0.0,0,0,0,Abdel Nader,2020-21
Anthony Edwards,3,3:15,13.9,6,17,1,3,0,2,6,33.3,2,6,33.3,0,0,0,Abdel Nader,2020-21
Talen Horton-Tucker,2,3:34,12.7,7,12,1,0,0,1,3,33.3,1,1,100.0,4,4,1,Abdel Nader,2020-21
Jaden McDaniels,3,2:41,11.9,3,15,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Abdel Nader,2020-21
PJ Dozier,2,3:16,11.6,2,21,2,0,0,1,1,100.0,0,0,0.0,0,0,0,Abdel Nader,2020-21
Monte Morris,2,3:06,10.9,2,14,0,0,0,1,2,50.0,0,0,0.0,0,0,1,Abdel Nader,2020-21
Dennis Schroder,2,2:31,10.5,4,14,2,0,1,1,4,25.0,0,0,0.0,2,2,0,Abdel Nader,2020-21
Denzel Valentine,1,2:59,10.4,0,12,2,0,0,0,3,0.0,0,2,0.0,0,0,0,Abdel Nader,2020-21
Gary Trent Jr.,2,2:38,9.3,6,17,0,0,0,2,4,50.0,2,4,50.0,0,0,0,Abdel Nader,2020-21
Kent Bazemore,2,1:50,8.0,2,11,1,1,0,1,1,100.0,0,0,0.0,0,0,0,Abdel Nader,2020-21
Jaylen Nowell,3,1:57,8.0,2,14,0,0,1,1,2,50.0,0,0,0.0,0,1,1,Abdel Nader,2020-21
Jake Layman,2,1:57,7.8,0,12,0,0,1,0,2,0.0,0,1,0.0,0,0,0,Abdel Nader,2020-21
Juancho Hernangomez,3,1:46,7.8,2,9,0,1,1,1,2,50.0,0,0,0.0,0,0,1,Abdel Nader,2020-21
James Johnson,1,1:50,7.5,2,8,0,1,0,1,2,50.0,0,0,0.0,0,0,0,Abdel Nader,2020-21
Damion Lee,2,1:47,7.4,0,11,0,1,0,0,1,0.0,0,1,0.0,0,0,0,Abdel Nader,2020-21
Josh Jackson,1,1:45,7.3,2,11,1,0,0,1,3,33.3,0,0,0.0,0,0,0,Abdel Nader,2020-21
Robert Covington,1,2:07,7.3,0,9,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Abdel Nader,2020-21
Kelly Oubre Jr.,1,1:47,6.7,0,6,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Abdel Nader,2020-21
Mychal Mulder,2,1:25,6.5,3,18,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Abdel Nader,2020-21
Aleksej Pokusevski,1,1:47,6.4,2,8,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Abdel Nader,2020-21
Kenrich Williams,1,1:26,6.4,2,13,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Abdel Nader,2020-21
Jordan Poole,2,1:24,6.2,5,7,0,0,0,2,2,100.0,1,1,100.0,0,0,0,Abdel Nader,2020-21
Svi Mykhailiuk,1,1:40,6.2,2,6,1,0,0,1,3,33.3,0,2,0.0,0,0,0,Abdel Nader,2020-21
Josh Richardson,1,1:31,5.8,0,13,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Abdel Nader,2020-21
Hamidou Diallo,1,1:47,5.7,0,9,0,1,0,0,1,0.0,0,0,0.0,0,0,0,Abdel Nader,2020-21
Eric Paschall,2,1:08,5.6,0,8,0,0,1,0,2,0.0,0,0,0.0,0,0,0,Abdel Nader,2020-21
Josh Hart,1,1:34,5.5,0,7,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Abdel Nader,2020-21
LeBron James,1,1:32,5.1,4,11,0,1,0,2,2,100.0,0,0,0.0,0,0,0,Abdel Nader,2020-21
