OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Jakob Poeltl,3,18:28,70.5,23,90,2,2,0,11,13,84.6,0,0,0.0,1,2,1,Richaun Holmes,2020-21
Moses Brown,3,14:10,55.2,4,52,0,1,0,2,7,28.6,0,0,0.0,0,0,2,Richaun Holmes,2020-21
Domantas Sabonis,2,13:43,54.7,20,59,6,5,4,8,14,57.1,0,1,0.0,4,4,3,Richaun Holmes,2020-21
Serge Ibaka,3,14:40,52.9,6,56,1,1,2,2,7,28.6,0,1,0.0,2,2,1,Richaun Holmes,2020-21
Nikola Jokic,3,14:21,52.8,23,80,9,2,2,10,20,50.0,1,3,33.3,2,3,2,Richaun Holmes,2020-21
Nikola Vucevic,2,13:01,47.4,27,70,4,1,0,11,14,78.6,5,7,71.4,0,0,0,Richaun Holmes,2020-21
Clint Capela,2,11:04,42.1,21,43,2,2,1,9,12,75.0,0,0,0.0,3,4,2,Richaun Holmes,2020-21
Brook Lopez,2,9:49,37.9,22,63,0,0,0,8,9,88.9,3,4,75.0,3,4,2,Richaun Holmes,2020-21
Deandre Ayton,2,9:11,36.3,5,44,1,2,1,2,4,50.0,1,2,50.0,0,0,0,Richaun Holmes,2020-21
James Wiseman,2,8:39,33.9,6,51,0,4,0,3,9,33.3,0,1,0.0,0,0,0,Richaun Holmes,2020-21
Karl-Anthony Towns,1,8:10,32.5,17,47,5,0,1,6,15,40.0,2,3,66.7,3,3,2,Richaun Holmes,2020-21
Rudy Gobert,2,8:03,32.1,1,38,1,0,0,0,0,0.0,0,0,0.0,1,2,2,Richaun Holmes,2020-21
Christian Wood,2,8:19,31.7,23,43,0,0,0,9,13,69.2,2,6,33.3,3,6,5,Richaun Holmes,2020-21
Larry Nance Jr.,2,8:23,30.8,10,33,4,0,1,4,11,36.4,1,3,33.3,1,2,1,Richaun Holmes,2020-21
Steven Adams,2,7:43,30.6,7,25,1,0,0,3,4,75.0,0,0,0.0,1,2,1,Richaun Holmes,2020-21
