OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Khris Middleton,3,12:28,54.3,18,89,2,1,1,7,12,58.3,2,4,50.0,2,2,1,Kevin Durant,2020-21
Rui Hachimura,2,10:25,44.1,4,52,0,0,0,2,5,40.0,0,1,0.0,0,0,0,Kevin Durant,2020-21
De'Andre Hunter,3,9:46,35.5,7,57,3,0,0,3,5,60.0,1,2,50.0,0,0,0,Kevin Durant,2020-21
Miles Bridges,2,9:00,34.7,5,38,0,1,0,2,6,33.3,1,3,33.3,0,0,0,Kevin Durant,2020-21
Cam Reddish,3,8:58,33.9,9,61,2,2,0,3,4,75.0,2,3,66.7,1,2,1,Kevin Durant,2020-21
Kawhi Leonard,1,8:52,33.6,13,43,1,0,0,3,10,30.0,1,4,25.0,6,6,1,Kevin Durant,2020-21
John Collins,3,6:22,26.7,9,37,2,0,2,4,8,50.0,1,3,33.3,0,0,0,Kevin Durant,2020-21
Kelly Olynyk,2,6:56,26.2,0,42,2,1,1,0,3,0.0,0,3,0.0,0,0,0,Kevin Durant,2020-21
Pascal Siakam,2,6:24,23.7,6,22,2,0,1,2,7,28.6,0,1,0.0,2,2,1,Kevin Durant,2020-21
P.J. Tucker,2,5:29,22.7,0,33,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Kevin Durant,2020-21
Bol Bol,2,5:41,21.6,0,30,0,2,0,0,2,0.0,0,2,0.0,0,0,0,Kevin Durant,2020-21
Brook Lopez,3,4:57,21.1,4,27,0,0,1,1,3,33.3,0,0,0.0,2,2,1,Kevin Durant,2020-21
Luka Doncic,1,5:18,20.3,11,38,3,1,1,4,6,66.7,2,2,100.0,1,4,2,Kevin Durant,2020-21
Cedi Osman,2,4:46,20.3,5,25,2,1,1,2,6,33.3,1,3,33.3,0,0,0,Kevin Durant,2020-21
JaMychal Green,2,5:36,20.0,6,26,0,0,1,2,4,50.0,1,2,50.0,1,1,1,Kevin Durant,2020-21
Jayson Tatum,1,6:29,19.0,2,24,1,1,0,1,3,33.3,0,0,0.0,0,0,0,Kevin Durant,2020-21
Michael Porter Jr.,1,5:30,18.9,7,34,2,0,1,3,4,75.0,1,1,100.0,0,0,0,Kevin Durant,2020-21
Isaac Okoro,2,5:11,18.7,5,27,0,0,0,2,2,100.0,1,1,100.0,0,0,0,Kevin Durant,2020-21
Draymond Green,1,4:11,18.4,2,19,2,0,0,1,1,100.0,0,0,0.0,0,0,0,Kevin Durant,2020-21
Russell Westbrook,2,4:18,18.4,8,35,3,1,0,3,5,60.0,1,3,33.3,1,1,1,Kevin Durant,2020-21
Darius Bazley,1,4:52,18.1,0,37,1,0,0,0,2,0.0,0,2,0.0,0,0,0,Kevin Durant,2020-21
Davis Bertans,2,4:02,18.1,2,27,0,0,0,1,3,33.3,0,2,0.0,0,0,0,Kevin Durant,2020-21
