OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Brandon Clarke,3,9:35,42.7,6,60,1,0,0,2,5,40.0,0,0,0.0,2,2,1,Carmelo Anthony,2020-21
Chuma Okeke,2,9:13,34.9,4,42,0,0,0,2,6,33.3,0,3,0.0,0,0,0,Carmelo Anthony,2020-21
Chris Boucher,2,9:59,34.8,15,50,0,0,1,6,9,66.7,3,5,60.0,0,0,0,Carmelo Anthony,2020-21
Rudy Gay,2,8:18,30.0,3,38,0,0,1,1,5,20.0,1,3,33.3,0,0,0,Carmelo Anthony,2020-21
Georges Niang,3,7:58,30.0,5,36,0,0,0,1,7,14.3,1,6,16.7,2,2,1,Carmelo Anthony,2020-21
Davis Bertans,2,5:32,29.3,3,51,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Carmelo Anthony,2020-21
Tobias Harris,2,7:32,29.3,4,33,2,0,1,2,5,40.0,0,2,0.0,0,0,0,Carmelo Anthony,2020-21
Maxi Kleber,3,7:40,29.2,0,28,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Carmelo Anthony,2020-21
Jae Crowder,3,7:43,28.4,5,29,0,0,0,2,5,40.0,1,3,33.3,0,0,0,Carmelo Anthony,2020-21
Miles Bridges,2,6:53,26.7,6,38,1,0,1,2,4,50.0,2,2,100.0,0,0,0,Carmelo Anthony,2020-21
Josh Hart,3,5:54,24.1,10,33,0,0,0,3,8,37.5,2,6,33.3,2,2,0,Carmelo Anthony,2020-21
Jaxson Hayes,3,6:35,23.1,2,25,1,0,0,1,2,50.0,0,0,0.0,0,0,1,Carmelo Anthony,2020-21
Zeke Nnaji,2,6:34,22.1,2,21,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Carmelo Anthony,2020-21
Nemanja Bjelica,2,5:24,21.8,4,32,0,2,0,1,4,25.0,0,3,0.0,2,2,1,Carmelo Anthony,2020-21
Zion Williamson,3,4:11,20.3,9,21,3,2,0,2,3,66.7,0,0,0.0,5,7,3,Carmelo Anthony,2020-21
Nicolas Batum,3,5:02,20.0,0,36,2,0,0,0,1,0.0,0,1,0.0,0,0,0,Carmelo Anthony,2020-21
Bojan Bogdanovic,3,5:55,19.9,0,21,0,0,0,0,3,0.0,0,2,0.0,0,0,0,Carmelo Anthony,2020-21
P.J. Tucker,2,4:35,19.9,0,23,0,0,1,0,3,0.0,0,2,0.0,0,0,0,Carmelo Anthony,2020-21
Draymond Green,3,4:19,19.1,1,18,1,0,0,0,1,0.0,0,0,0.0,1,2,0,Carmelo Anthony,2020-21
Juancho Hernangomez,3,5:15,19.1,1,15,0,0,0,0,4,0.0,0,3,0.0,1,2,0,Carmelo Anthony,2020-21
Hamidou Diallo,4,4:35,18.9,8,37,2,0,2,3,6,50.0,0,0,0.0,2,2,1,Carmelo Anthony,2020-21
Dorian Finney-Smith,2,4:44,18.7,3,24,0,2,0,1,2,50.0,1,1,100.0,0,0,0,Carmelo Anthony,2020-21
Torrey Craig,2,4:40,18.6,5,24,0,0,0,1,2,50.0,1,2,50.0,2,2,1,Carmelo Anthony,2020-21
OG Anunoby,2,4:28,18.6,4,20,1,1,0,1,2,50.0,1,2,50.0,1,2,1,Carmelo Anthony,2020-21
Rui Hachimura,2,3:54,18.2,7,20,0,0,0,1,2,50.0,1,1,100.0,4,4,1,Carmelo Anthony,2020-21
Solomon Hill,2,4:36,18.0,5,26,0,0,0,2,5,40.0,1,4,25.0,0,0,0,Carmelo Anthony,2020-21
Trevor Ariza,2,4:28,17.7,2,19,0,0,0,0,0,0.0,0,0,0.0,2,2,1,Carmelo Anthony,2020-21
Kenrich Williams,3,4:35,17.6,2,32,2,1,0,1,2,50.0,0,0,0.0,0,0,0,Carmelo Anthony,2020-21
Damion Lee,3,3:28,16.9,8,27,0,0,0,3,4,75.0,2,3,66.7,0,0,0,Carmelo Anthony,2020-21
Andre Iguodala,2,4:28,16.9,6,31,0,0,0,2,2,100.0,2,2,100.0,0,0,0,Carmelo Anthony,2020-21
Jaylen Brown,2,4:23,16.9,5,13,1,1,1,1,6,16.7,1,4,25.0,2,2,1,Carmelo Anthony,2020-21
Justin Holiday,2,3:55,16.5,5,28,0,0,0,2,2,100.0,1,1,100.0,0,0,0,Carmelo Anthony,2020-21
JaMychal Green,2,4:28,16.4,0,10,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Carmelo Anthony,2020-21
Jaden McDaniels,2,3:59,16.4,0,25,0,1,0,0,1,0.0,0,1,0.0,0,0,0,Carmelo Anthony,2020-21
Jake Layman,3,3:35,16.0,0,18,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Carmelo Anthony,2020-21
P.J. Washington,2,4:07,15.9,2,20,0,1,0,1,5,20.0,0,2,0.0,0,0,1,Carmelo Anthony,2020-21
Naz Reid,3,4:11,15.6,1,18,0,0,1,0,1,0.0,0,0,0.0,1,6,3,Carmelo Anthony,2020-21
Juan Toscano-Anderson,3,3:52,15.6,2,23,0,0,0,0,0,0.0,0,0,0.0,2,2,1,Carmelo Anthony,2020-21
Otto Porter Jr.,2,4:09,15.4,5,24,1,0,0,2,6,33.3,1,4,25.0,0,0,0,Carmelo Anthony,2020-21
Darius Bazley,2,3:27,15.2,0,10,0,1,0,0,5,0.0,0,3,0.0,0,0,0,Carmelo Anthony,2020-21
Dario Saric,3,3:55,14.8,4,12,0,1,0,1,2,50.0,0,1,0.0,2,2,1,Carmelo Anthony,2020-21
Romeo Langford,2,3:39,14.4,0,22,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Carmelo Anthony,2020-21
Furkan Korkmaz,2,3:53,14.1,0,18,0,0,0,0,3,0.0,0,2,0.0,0,0,0,Carmelo Anthony,2020-21
Julius Randle,2,3:26,13.9,6,20,1,1,0,2,3,66.7,0,0,0.0,2,2,2,Carmelo Anthony,2020-21
Obi Toppin,2,3:15,13.5,4,23,0,1,0,2,2,100.0,0,0,0.0,0,0,0,Carmelo Anthony,2020-21
Kyle Kuzma,2,3:39,13.4,0,13,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Carmelo Anthony,2020-21
Alize Johnson,1,3:22,13.4,0,18,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carmelo Anthony,2020-21
Dean Wade,1,4:02,13.2,3,13,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Carmelo Anthony,2020-21
Thaddeus Young,2,3:24,13.0,2,20,2,1,0,1,1,100.0,0,0,0.0,0,0,0,Carmelo Anthony,2020-21
