OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Justin Jackson,1,0:47,4.5,0,10,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
Isaiah Roby,1,0:15,1.6,0,0,0,2,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
Ty Jerome,1,0:16,1.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
Theo Maledon,1,0:20,1.4,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
Brian Bowen II,1,0:28,1.1,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
Thanasis Antetokounmpo,1,0:19,1.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
Bryn Forbes,1,0:11,1.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
Tyler Bey,1,0:22,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
Torrey Craig,1,0:12,0.8,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
Cassius Stanley,1,0:02,0.6,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
Darius Bazley,1,0:07,0.6,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
Jalen Brunson,1,0:13,0.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
Dwight Powell,1,0:05,0.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
Josh Green,1,0:04,0.3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
Trey Burke,1,0:04,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
Kelan Martin,1,0:01,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
Dorian Finney-Smith,1,0:04,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
Sam Merrill,1,0:04,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Greg Whittington,2020-21
