OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Eric Bledsoe,3,14:23,53.3,11,73,2,1,1,4,9,44.4,3,5,60.0,0,0,0,Donovan Mitchell,2020-21
Terry Rozier,2,11:22,44.8,1,52,1,3,0,0,6,0.0,0,3,0.0,1,2,1,Donovan Mitchell,2020-21
Mikal Bridges,2,11:10,43.3,11,46,0,1,0,4,6,66.7,3,4,75.0,0,0,0,Donovan Mitchell,2020-21
Russell Westbrook,2,10:19,39.0,18,56,6,0,0,6,7,85.7,0,0,0.0,6,7,4,Donovan Mitchell,2020-21
Patrick Beverley,3,10:11,38.7,7,38,0,0,0,2,5,40.0,1,3,33.3,2,2,0,Donovan Mitchell,2020-21
Danny Green,2,8:30,36.3,0,33,1,1,0,0,4,0.0,0,3,0.0,0,0,0,Donovan Mitchell,2020-21
Patrick Williams,2,9:52,36.3,2,45,0,0,0,1,4,25.0,0,2,0.0,0,0,0,Donovan Mitchell,2020-21
Lonzo Ball,3,8:50,36.1,5,40,3,1,0,2,5,40.0,1,3,33.3,0,0,0,Donovan Mitchell,2020-21
Grayson Allen,2,8:17,34.5,9,55,1,0,1,3,7,42.9,3,5,60.0,0,0,0,Donovan Mitchell,2020-21
Kelly Oubre Jr.,2,7:50,31.2,2,45,1,0,0,1,6,16.7,0,3,0.0,0,0,0,Donovan Mitchell,2020-21
Luguentz Dort,2,7:58,30.9,28,37,0,0,0,9,11,81.8,8,9,88.9,2,5,1,Donovan Mitchell,2020-21
Kemba Walker,2,7:54,29.1,5,46,2,0,2,1,6,16.7,1,3,33.3,2,2,1,Donovan Mitchell,2020-21
Gary Harris,2,8:15,27.9,4,46,0,0,2,1,9,11.1,1,5,20.0,1,2,1,Donovan Mitchell,2020-21
Norman Powell,2,6:32,26.4,2,33,0,1,0,1,5,20.0,0,4,0.0,0,0,1,Donovan Mitchell,2020-21
Josh Jackson,2,7:52,26.0,3,21,0,0,1,1,3,33.3,1,2,50.0,0,0,1,Donovan Mitchell,2020-21
Paul George,2,7:45,25.5,0,29,2,3,0,0,1,0.0,0,1,0.0,0,0,0,Donovan Mitchell,2020-21
Chasson Randle,2,6:43,24.9,5,26,1,1,0,2,3,66.7,1,1,100.0,0,0,0,Donovan Mitchell,2020-21
Duncan Robinson,2,6:47,24.2,4,35,0,1,0,2,2,100.0,0,0,0.0,0,0,0,Donovan Mitchell,2020-21
Seth Curry,2,5:28,22.9,13,50,0,0,0,6,7,85.7,1,2,50.0,0,0,0,Donovan Mitchell,2020-21
Kevin Huerter,2,5:59,21.7,0,15,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Donovan Mitchell,2020-21
