OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Mikal Bridges,2,5:30,23.8,7,30,0,0,0,2,3,66.7,1,1,100.0,2,2,1,Devin Vassell,2020-21
Jordan Clarkson,3,5:43,23.2,6,37,1,6,0,3,5,60.0,0,0,0.0,0,0,0,Devin Vassell,2020-21
Jevon Carter,3,5:10,21.4,0,20,2,0,1,0,5,0.0,0,2,0.0,0,0,0,Devin Vassell,2020-21
Draymond Green,3,5:07,20.7,2,18,2,2,0,1,1,100.0,0,0,0.0,0,0,0,Devin Vassell,2020-21
Frank Jackson,2,5:26,20.1,12,25,0,0,0,5,9,55.6,2,6,33.3,0,0,0,Devin Vassell,2020-21
Luke Kennard,3,4:40,18.1,7,20,0,0,1,2,6,33.3,1,2,50.0,2,2,1,Devin Vassell,2020-21
Danny Green,2,4:41,17.3,3,29,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Devin Vassell,2020-21
Terance Mann,3,4:23,16.4,2,22,0,1,0,1,1,100.0,0,0,0.0,0,1,1,Devin Vassell,2020-21
Desmond Bane,3,4:10,16.3,5,24,0,1,0,2,3,66.7,1,2,50.0,0,0,0,Devin Vassell,2020-21
Andrew Wiggins,3,3:46,14.9,8,41,0,0,0,3,6,50.0,1,3,33.3,1,2,1,Devin Vassell,2020-21
Kendrick Nunn,2,3:45,14.8,2,13,0,2,0,1,2,50.0,0,1,0.0,0,0,0,Devin Vassell,2020-21
Delon Wright,4,3:11,14.4,2,24,3,0,0,0,0,0.0,0,0,0.0,2,2,1,Devin Vassell,2020-21
Langston Galloway,2,3:36,14.2,5,21,1,0,0,2,3,66.7,1,1,100.0,0,0,0,Devin Vassell,2020-21
Bojan Bogdanovic,3,3:31,13.9,8,23,0,4,0,4,4,100.0,0,0,0.0,0,0,0,Devin Vassell,2020-21
Terence Davis,3,3:23,13.9,0,13,0,3,0,0,1,0.0,0,1,0.0,0,0,0,Devin Vassell,2020-21
Damion Lee,3,3:24,13.7,6,16,0,1,0,2,2,100.0,2,2,100.0,0,0,0,Devin Vassell,2020-21
Jayson Tatum,2,3:55,13.6,15,18,0,0,0,6,8,75.0,0,1,0.0,3,3,2,Devin Vassell,2020-21
E'Twaun Moore,2,3:13,13.3,0,18,2,0,0,0,1,0.0,0,0,0.0,0,0,0,Devin Vassell,2020-21
Royce O'Neale,3,3:39,13.3,0,23,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devin Vassell,2020-21
Lou Williams,3,3:38,13.1,16,27,0,0,1,4,9,44.4,2,5,40.0,6,7,3,Devin Vassell,2020-21
Hamidou Diallo,2,3:07,12.3,2,15,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Devin Vassell,2020-21
Josh Jackson,2,3:29,12.1,4,11,1,0,0,1,1,100.0,0,0,0.0,2,4,1,Devin Vassell,2020-21
Gary Trent Jr.,1,3:18,12.0,2,17,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Devin Vassell,2020-21
Duncan Robinson,1,2:55,11.4,0,10,0,0,1,0,2,0.0,0,0,0.0,0,0,0,Devin Vassell,2020-21
De'Anthony Melton,3,3:01,11.3,3,25,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Devin Vassell,2020-21
David Nwaba,3,2:58,11.3,2,16,0,0,0,1,2,50.0,0,0,0.0,0,1,1,Devin Vassell,2020-21
Russell Westbrook,1,2:49,11.2,0,15,2,2,1,0,3,0.0,0,0,0.0,0,0,0,Devin Vassell,2020-21
Will Barton,3,3:05,11.2,3,26,2,1,0,1,2,50.0,1,1,100.0,0,0,0,Devin Vassell,2020-21
Wesley Matthews,2,2:49,10.8,9,21,0,0,0,3,3,100.0,3,3,100.0,0,0,0,Devin Vassell,2020-21
Gary Clark,2,3:09,10.6,0,11,1,0,0,0,2,0.0,0,2,0.0,0,1,0,Devin Vassell,2020-21
Jrue Holiday,2,2:18,10.6,3,14,2,1,0,0,3,0.0,0,1,0.0,3,3,1,Devin Vassell,2020-21
