OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Kelly Oubre Jr.,3,11:55,54.3,19,71,0,0,0,8,13,61.5,2,6,33.3,1,2,0,LeBron James,2020-21
Derrick Jones Jr.,2,14:17,51.3,4,53,0,2,2,2,10,20.0,0,4,0.0,0,0,0,LeBron James,2020-21
Kyle Anderson,3,13:35,51.2,0,46,0,1,0,0,6,0.0,0,4,0.0,0,0,0,LeBron James,2020-21
DeMar DeRozan,3,11:48,44.1,12,59,2,0,0,3,8,37.5,3,4,75.0,3,4,1,LeBron James,2020-21
Luguentz Dort,3,11:24,42.9,6,53,0,1,0,2,9,22.2,0,5,0.0,2,2,1,LeBron James,2020-21
Jerami Grant,2,12:28,42.5,10,42,1,1,0,4,12,33.3,1,5,20.0,1,1,1,LeBron James,2020-21
Justin Holiday,2,10:15,40.8,5,55,0,0,0,2,6,33.3,1,5,20.0,0,0,0,LeBron James,2020-21
Patrick Williams,2,8:43,35.2,3,48,0,0,0,1,3,33.3,1,1,100.0,0,0,0,LeBron James,2020-21
Jarred Vanderbilt,3,8:10,32.6,2,47,1,0,0,1,3,33.3,0,0,0.0,0,0,0,LeBron James,2020-21
Josh Okogie,3,7:38,29.4,6,39,1,0,0,2,3,66.7,2,2,100.0,0,0,1,LeBron James,2020-21
Maurice Harkless,1,7:01,27.6,2,28,0,0,0,1,3,33.3,0,2,0.0,0,0,0,LeBron James,2020-21
Keldon Johnson,3,6:04,27.0,5,46,1,2,0,2,6,33.3,1,3,33.3,0,0,0,LeBron James,2020-21
Kenrich Williams,3,6:53,25.8,0,29,0,1,0,0,0,0.0,0,0,0.0,0,0,0,LeBron James,2020-21
JaMychal Green,2,7:14,24.8,5,18,0,0,0,2,2,100.0,1,1,100.0,0,0,0,LeBron James,2020-21
Royce O'Neale,1,6:01,22.4,0,25,0,0,0,0,0,0.0,0,0,0.0,0,0,0,LeBron James,2020-21
P.J. Washington,1,5:20,22.4,5,21,0,0,0,2,3,66.7,0,1,0.0,1,1,1,LeBron James,2020-21
Stanley Johnson,1,5:40,22.4,0,29,0,0,0,0,1,0.0,0,1,0.0,0,0,0,LeBron James,2020-21
David Nwaba,2,5:55,22.0,0,15,0,0,0,0,2,0.0,0,1,0.0,0,0,0,LeBron James,2020-21
Ben Simmons,1,5:40,21.0,8,26,2,1,0,4,7,57.1,0,0,0.0,0,0,0,LeBron James,2020-21
Isaac Okoro,1,5:19,19.3,3,27,0,0,0,1,3,33.3,1,1,100.0,0,0,0,LeBron James,2020-21
Rui Hachimura,1,4:25,19.2,0,22,0,0,0,0,1,0.0,0,1,0.0,0,0,0,LeBron James,2020-21
Blake Griffin,1,5:04,17.9,10,25,0,0,0,3,6,50.0,2,3,66.7,2,2,1,LeBron James,2020-21
Darius Bazley,3,4:52,17.7,3,32,0,1,1,1,2,50.0,0,0,0.0,1,2,0,LeBron James,2020-21
Naji Marshall,1,3:59,17.6,2,17,1,1,0,1,2,50.0,0,1,0.0,0,0,0,LeBron James,2020-21
Al Horford,2,4:39,17.3,4,17,1,1,1,1,5,20.0,0,2,0.0,2,2,0,LeBron James,2020-21
Kelly Olynyk,1,4:36,17.1,4,21,2,0,0,1,2,50.0,0,1,0.0,2,2,1,LeBron James,2020-21
Lonnie Walker IV,3,4:13,16.9,0,22,1,0,0,0,3,0.0,0,1,0.0,0,0,0,LeBron James,2020-21
Grayson Allen,3,4:32,16.3,2,25,0,1,0,1,2,50.0,0,1,0.0,0,0,0,LeBron James,2020-21
Garrett Temple,2,4:05,16.2,3,20,1,0,0,1,2,50.0,1,2,50.0,0,0,0,LeBron James,2020-21
