OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Talen Horton-Tucker,1,6:26,24.9,9,37,3,0,0,4,8,50.0,0,2,0.0,1,2,1,Khyri Thomas,2020-21
Jordan Clarkson,1,4:22,17.3,2,17,0,0,0,1,6,16.7,0,2,0.0,0,0,0,Khyri Thomas,2020-21
Damian Lillard,1,4:16,16.1,15,28,2,0,0,6,9,66.7,3,3,100.0,0,0,0,Khyri Thomas,2020-21
Luke Kennard,1,3:52,13.6,7,21,0,0,0,3,4,75.0,1,1,100.0,0,0,0,Khyri Thomas,2020-21
Yogi Ferrell,1,3:23,12.9,0,16,1,0,1,0,4,0.0,0,3,0.0,0,0,0,Khyri Thomas,2020-21
Anfernee Simons,1,1:48,9.9,0,17,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Ben McLemore,1,2:11,8.7,2,13,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Kentavious Caldwell-Pope,1,2:04,8.3,0,18,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Bryn Forbes,1,1:34,7.3,3,11,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Khyri Thomas,2020-21
Jrue Holiday,1,1:40,7.1,2,9,0,1,1,1,2,50.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Rajon Rondo,1,1:34,6.3,0,12,2,1,1,0,2,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Khris Middleton,1,1:00,5.8,2,4,0,0,0,0,2,0.0,0,1,0.0,2,2,0,Khyri Thomas,2020-21
Joe Ingles,1,1:29,5.5,0,6,0,2,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Bojan Bogdanovic,1,1:30,5.4,0,11,0,0,1,0,2,0.0,0,1,0.0,0,0,0,Khyri Thomas,2020-21
Georges Niang,1,1:16,4.8,3,11,0,0,0,1,3,33.3,1,2,50.0,0,0,0,Khyri Thomas,2020-21
Trent Forrest,1,1:04,4.0,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Derrick Jones Jr.,1,0:50,3.6,2,5,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Wesley Matthews,1,0:53,3.3,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Norman Powell,1,0:44,3.2,4,8,0,0,0,2,2,100.0,0,0,0.0,0,1,1,Khyri Thomas,2020-21
CJ McCollum,1,0:49,3.2,0,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Royce O'Neale,1,0:40,3.2,2,4,1,0,0,0,0,0.0,0,0,0.0,2,2,1,Khyri Thomas,2020-21
Donte DiVincenzo,1,0:43,3.2,3,9,1,0,0,1,1,100.0,1,1,100.0,0,0,0,Khyri Thomas,2020-21
Pat Connaughton,1,0:44,3.1,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Rudy Gobert,1,0:41,2.7,0,9,0,0,1,0,1,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Nicolas Batum,1,0:48,2.7,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Matt Thomas,1,0:35,2.6,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Jeff Teague,1,0:43,2.5,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Patrick Patterson,1,0:37,2.5,5,6,0,0,0,2,2,100.0,0,0,0.0,1,1,1,Khyri Thomas,2020-21
Jay Scrubb,1,0:35,2.4,0,2,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Robert Covington,1,0:29,2.3,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Derrick Favors,1,0:34,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Montrezl Harrell,1,0:25,1.9,0,3,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
DeMarcus Cousins,1,0:27,1.8,0,0,0,0,2,0,1,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Kyle Kuzma,1,0:32,1.7,0,2,0,1,0,0,1,0.0,0,1,0.0,0,0,0,Khyri Thomas,2020-21
Markieff Morris,1,0:20,1.7,3,3,0,0,0,1,2,50.0,1,1,100.0,0,0,0,Khyri Thomas,2020-21
Enes Kanter,1,0:30,1.7,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
P.J. Tucker,1,0:19,1.3,0,9,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Khyri Thomas,2020-21
Marcus Morris Sr.,1,0:11,1.2,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Jusuf Nurkic,1,0:17,1.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Bobby Portis,1,0:16,1.2,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Andre Drummond,1,0:14,1.1,2,8,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Brook Lopez,1,0:13,1.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Giannis Antetokounmpo,1,0:17,1.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Serge Ibaka,1,0:15,1.0,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
CJ Elleby,1,0:12,1.0,0,1,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Alfonzo McKinnie,1,0:11,0.9,2,4,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Miye Oni,1,0:14,0.9,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Ivica Zubac,1,0:10,0.7,0,3,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
T.J. Leaf,1,0:07,0.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Keljin Blevins,1,0:03,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Nassir Little,1,0:02,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Devontae Cacok,1,0:02,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
Daniel Oturu,1,0:01,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Khyri Thomas,2020-21
