OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Devin Booker,3,12:44,54.1,27,65,2,3,1,9,19,47.4,3,7,42.9,6,8,4,Josh Okogie,2020-21
Brandon Ingram,3,10:40,47.2,11,54,0,7,0,4,14,28.6,1,6,16.7,2,2,0,Josh Okogie,2020-21
De'Aaron Fox,3,12:07,47.0,9,51,3,3,1,2,8,25.0,0,4,0.0,5,5,2,Josh Okogie,2020-21
Zach LaVine,2,9:49,38.8,14,47,3,2,0,6,14,42.9,2,7,28.6,0,0,0,Josh Okogie,2020-21
Collin Sexton,2,8:01,32.2,10,44,1,1,1,5,7,71.4,0,0,0.0,0,0,0,Josh Okogie,2020-21
Bradley Beal,1,7:22,31.5,14,36,2,2,0,4,7,57.1,1,2,50.0,5,5,3,Josh Okogie,2020-21
Ben Simmons,2,7:27,27.9,0,35,2,1,0,0,4,0.0,0,0,0.0,0,0,0,Josh Okogie,2020-21
Kawhi Leonard,2,7:31,27.3,12,39,1,3,0,5,9,55.6,2,2,100.0,0,0,0,Josh Okogie,2020-21
Blake Griffin,1,7:39,27.1,4,38,1,0,0,1,7,14.3,0,4,0.0,2,4,2,Josh Okogie,2020-21
Luka Doncic,2,6:16,26.9,9,22,2,3,0,3,7,42.9,1,4,25.0,2,2,0,Josh Okogie,2020-21
Joe Ingles,3,6:54,25.4,3,37,3,1,0,1,4,25.0,1,4,25.0,0,0,0,Josh Okogie,2020-21
Trae Young,2,7:35,25.0,12,28,4,3,0,3,4,75.0,2,3,66.7,4,4,1,Josh Okogie,2020-21
Khris Middleton,2,5:14,23.2,14,45,4,1,0,6,6,100.0,1,1,100.0,1,1,1,Josh Okogie,2020-21
Jimmy Butler,2,6:08,23.0,10,30,2,0,0,4,6,66.7,0,1,0.0,2,4,3,Josh Okogie,2020-21
Dillon Brooks,3,5:40,22.4,5,40,2,3,0,2,9,22.2,1,4,25.0,0,0,0,Josh Okogie,2020-21
Andrew Wiggins,3,5:29,22.2,7,28,0,1,0,3,6,50.0,1,2,50.0,0,0,0,Josh Okogie,2020-21
Ja Morant,2,5:28,21.7,15,36,4,1,0,5,7,71.4,1,3,33.3,4,5,2,Josh Okogie,2020-21
