OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Montrezl Harrell,2,8:11,29.8,21,36,0,0,2,8,12,66.7,0,0,0.0,5,5,3,Mo Bamba,2020-21
Bobby Portis,2,7:32,27.7,15,49,0,0,1,6,12,50.0,3,5,60.0,0,0,0,Mo Bamba,2020-21
Bismack Biyombo,1,7:05,26.0,4,37,1,0,0,2,2,100.0,0,0,0.0,0,0,0,Mo Bamba,2020-21
Onyeka Okongwu,2,6:45,24.8,0,26,0,1,0,0,3,0.0,0,0,0.0,0,0,0,Mo Bamba,2020-21
Steven Adams,2,5:22,22.5,10,36,0,0,0,5,7,71.4,0,0,0.0,0,0,0,Mo Bamba,2020-21
Robert Williams III,1,4:50,22.2,8,46,1,1,0,4,4,100.0,0,0,0.0,0,0,0,Mo Bamba,2020-21
Tyler Cook,2,5:07,21.1,8,33,0,0,0,4,4,100.0,0,0,0.0,0,1,0,Mo Bamba,2020-21
Robin Lopez,1,5:20,20.9,8,30,0,1,1,4,5,80.0,0,0,0.0,0,0,0,Mo Bamba,2020-21
Jonas Valanciunas,2,4:50,20.8,4,22,0,0,1,2,5,40.0,0,0,0.0,0,0,0,Mo Bamba,2020-21
Xavier Tillman Sr.,2,4:53,20.8,2,21,0,0,0,1,3,33.3,0,1,0.0,0,0,0,Mo Bamba,2020-21
Jaxson Hayes,2,4:55,20.6,9,32,1,1,0,4,7,57.1,0,0,0.0,1,2,1,Mo Bamba,2020-21
Mike Scott,2,4:59,20.1,3,13,0,0,0,1,5,20.0,1,4,25.0,0,0,0,Mo Bamba,2020-21
Drew Eubanks,2,4:47,19.3,5,21,1,0,1,2,6,33.3,0,0,0.0,1,1,1,Mo Bamba,2020-21
Enes Kanter,1,5:16,19.2,11,38,0,1,0,5,7,71.4,0,0,0.0,1,1,1,Mo Bamba,2020-21
Taj Gibson,2,4:57,18.2,3,10,0,0,0,1,3,33.3,0,0,0.0,1,2,1,Mo Bamba,2020-21
Ivica Zubac,2,4:57,17.6,6,25,0,1,0,3,6,50.0,0,0,0.0,0,0,0,Mo Bamba,2020-21
Karl-Anthony Towns,1,3:53,16.1,10,23,0,0,0,4,8,50.0,2,4,50.0,0,1,1,Mo Bamba,2020-21
Nicolas Claxton,2,3:55,15.9,6,16,0,0,0,2,5,40.0,0,0,0.0,2,3,2,Mo Bamba,2020-21
Rudy Gobert,2,4:08,15.1,8,28,1,3,0,3,4,75.0,0,0,0.0,2,5,3,Mo Bamba,2020-21
Goga Bitadze,1,3:16,15.0,0,21,0,0,0,0,3,0.0,0,1,0.0,0,0,0,Mo Bamba,2020-21
