OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Ivica Zubac,4,20:28,72.3,12,98,2,1,0,6,9,66.7,0,0,0.0,0,0,0,Khem Birch,2020-21
Julius Randle,5,17:52,65.8,30,66,5,2,0,12,27,44.4,4,9,44.4,2,3,1,Khem Birch,2020-21
Robin Lopez,4,12:36,53.6,15,47,0,1,0,5,6,83.3,0,0,0.0,5,8,5,Khem Birch,2020-21
Andre Drummond,3,10:16,39.4,13,36,1,2,0,5,12,41.7,0,0,0.0,3,4,3,Khem Birch,2020-21
Nerlens Noel,5,10:16,36.8,2,54,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Khem Birch,2020-21
Jeff Green,4,7:38,32.8,11,52,0,0,1,4,9,44.4,1,4,25.0,2,2,1,Khem Birch,2020-21
Mike Muscala,2,6:25,26.4,4,19,1,0,0,1,1,100.0,1,1,100.0,1,1,1,Khem Birch,2020-21
Dwight Powell,3,5:59,25.4,2,31,1,1,1,0,3,0.0,0,1,0.0,2,2,1,Khem Birch,2020-21
Isaiah Stewart,2,6:43,25.4,2,27,1,0,0,1,2,50.0,0,0,0.0,0,0,0,Khem Birch,2020-21
Oshae Brissett,1,6:30,24.6,17,46,3,0,0,6,9,66.7,3,5,60.0,2,2,1,Khem Birch,2020-21
Jarrett Allen,1,6:51,23.0,6,32,1,2,0,3,5,60.0,0,0,0.0,0,0,0,Khem Birch,2020-21
Kristaps Porzingis,2,6:19,22.9,9,25,0,0,0,3,6,50.0,1,2,50.0,2,2,1,Khem Birch,2020-21
Thaddeus Young,3,5:35,22.8,0,35,2,1,0,0,3,0.0,0,0,0.0,0,0,0,Khem Birch,2020-21
Rudy Gobert,1,6:11,22.7,6,32,0,2,0,3,3,100.0,0,0,0.0,0,0,0,Khem Birch,2020-21
Wendell Carter Jr.,1,6:08,21.7,5,19,1,0,1,2,4,50.0,0,0,0.0,1,2,0,Khem Birch,2020-21
Nikola Vucevic,1,5:20,21.6,8,27,2,2,0,3,10,30.0,2,5,40.0,0,0,0,Khem Birch,2020-21
Jonas Valanciunas,1,4:53,20.6,4,28,1,1,1,2,4,50.0,0,0,0.0,0,0,0,Khem Birch,2020-21
Blake Griffin,2,5:10,20.5,7,24,1,2,0,2,3,66.7,0,1,0.0,3,5,3,Khem Birch,2020-21
Myles Turner,1,5:00,19.7,3,23,0,2,0,1,3,33.3,1,3,33.3,0,0,0,Khem Birch,2020-21
Domantas Sabonis,2,4:51,19.5,6,32,1,1,0,3,6,50.0,0,1,0.0,0,0,0,Khem Birch,2020-21
Jakob Poeltl,2,4:55,19.4,0,14,0,2,0,0,3,0.0,0,0,0.0,0,0,0,Khem Birch,2020-21
Nemanja Bjelica,1,3:46,18.1,7,26,1,1,0,2,3,66.7,0,0,0.0,3,3,2,Khem Birch,2020-21
Miles Bridges,2,4:26,18.0,12,28,0,0,0,5,6,83.3,1,1,100.0,1,1,1,Khem Birch,2020-21
Aaron Gordon,1,5:30,17.9,5,20,3,1,0,2,4,50.0,0,1,0.0,1,2,1,Khem Birch,2020-21
Pascal Siakam,2,4:43,17.8,12,28,4,0,0,4,9,44.4,0,1,0.0,4,4,2,Khem Birch,2020-21
Bruce Brown,4,4:23,17.6,4,25,1,0,0,2,4,50.0,0,1,0.0,0,0,0,Khem Birch,2020-21
Larry Nance Jr.,2,4:49,17.1,7,35,1,1,0,3,4,75.0,1,2,50.0,0,2,0,Khem Birch,2020-21
Hassan Whiteside,2,4:16,17.1,6,13,0,1,0,3,6,50.0,0,1,0.0,0,0,1,Khem Birch,2020-21
Moses Brown,1,4:19,16.8,0,22,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Khem Birch,2020-21
Draymond Green,2,3:55,16.6,2,24,2,1,0,1,2,50.0,0,0,0.0,0,0,0,Khem Birch,2020-21
Daniel Theis,2,4:34,16.5,2,16,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Khem Birch,2020-21
Harrison Barnes,2,4:09,15.6,7,22,2,0,0,2,4,50.0,1,3,33.3,2,2,1,Khem Birch,2020-21
Jusuf Nurkic,1,3:37,15.2,8,20,0,2,2,3,5,60.0,1,2,50.0,1,2,0,Khem Birch,2020-21
Taj Gibson,4,4:29,15.1,2,22,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Khem Birch,2020-21
Rudy Gay,2,3:14,15.1,7,20,0,0,0,2,5,40.0,1,3,33.3,2,2,1,Khem Birch,2020-21
Jaden McDaniels,1,3:56,14.7,8,19,0,0,0,3,5,60.0,2,3,66.7,0,0,0,Khem Birch,2020-21
Marcus Morris Sr.,3,4:01,13.7,2,23,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Khem Birch,2020-21
Kelly Oubre Jr.,2,3:09,13.3,6,19,1,1,0,2,5,40.0,2,4,50.0,0,0,0,Khem Birch,2020-21
Alex Len,1,3:13,13.2,2,24,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Khem Birch,2020-21
Chris Boucher,2,3:19,12.9,5,11,0,0,0,2,3,66.7,1,2,50.0,0,0,0,Khem Birch,2020-21
P.J. Washington,2,3:23,12.6,0,11,1,1,0,0,2,0.0,0,2,0.0,0,0,0,Khem Birch,2020-21
Dwight Howard,1,2:54,12.5,5,16,0,1,0,2,2,100.0,1,1,100.0,0,0,0,Khem Birch,2020-21
Kawhi Leonard,4,3:00,12.4,6,20,3,0,0,3,6,50.0,0,1,0.0,0,0,2,Khem Birch,2020-21
Patrick Williams,3,3:23,12.1,7,22,0,0,0,2,2,100.0,1,1,100.0,2,2,1,Khem Birch,2020-21
