OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Julius Randle,2,14:45,55.0,17,42,1,1,0,6,15,40.0,2,5,40.0,3,3,2,Rui Hachimura,2020-21
Harrison Barnes,2,12:50,52.4,15,60,3,1,0,4,7,57.1,2,5,40.0,5,6,1,Rui Hachimura,2020-21
Jerami Grant,3,13:20,49.1,4,37,2,1,0,1,9,11.1,0,4,0.0,2,2,1,Rui Hachimura,2020-21
John Collins,3,11:37,46.7,18,47,0,1,0,5,9,55.6,3,4,75.0,5,6,3,Rui Hachimura,2020-21
Kawhi Leonard,2,12:24,46.1,15,51,3,0,0,5,12,41.7,2,6,33.3,3,4,2,Rui Hachimura,2020-21
Miles Bridges,3,11:40,45.1,8,64,0,0,0,3,8,37.5,1,4,25.0,1,1,1,Rui Hachimura,2020-21
Kevin Durant,2,10:19,44.2,10,61,4,3,0,3,11,27.3,2,7,28.6,2,2,1,Rui Hachimura,2020-21
Bojan Bogdanovic,2,10:06,43.6,20,73,1,2,0,8,12,66.7,4,8,50.0,0,0,0,Rui Hachimura,2020-21
Tobias Harris,2,10:35,41.1,10,55,0,2,0,4,8,50.0,2,3,66.7,0,0,0,Rui Hachimura,2020-21
Semi Ojeleye,3,9:53,40.3,6,37,0,1,0,2,8,25.0,2,7,28.6,0,0,0,Rui Hachimura,2020-21
Giannis Antetokounmpo,2,9:14,39.8,13,49,5,1,0,5,9,55.6,0,0,0.0,3,4,1,Rui Hachimura,2020-21
Patrick Williams,2,9:05,34.8,6,44,0,2,0,1,2,50.0,1,1,100.0,3,4,2,Rui Hachimura,2020-21
Oshae Brissett,2,7:40,34.5,7,57,0,0,0,3,4,75.0,1,1,100.0,0,0,0,Rui Hachimura,2020-21
Kelly Olynyk,3,7:43,33.4,9,35,0,0,0,3,7,42.9,3,6,50.0,0,0,0,Rui Hachimura,2020-21
Jae Crowder,2,7:48,33.1,11,53,2,0,1,4,6,66.7,3,3,100.0,0,0,0,Rui Hachimura,2020-21
Dean Wade,2,9:11,32.7,5,48,1,0,0,2,4,50.0,1,2,50.0,0,0,0,Rui Hachimura,2020-21
Jimmy Butler,3,7:42,31.9,9,52,3,0,0,4,10,40.0,0,2,0.0,1,1,1,Rui Hachimura,2020-21
P.J. Washington,3,8:46,30.7,0,28,1,1,0,0,0,0.0,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Jeff Green,3,8:03,30.0,0,44,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Rui Hachimura,2020-21
LeBron James,1,8:17,29.3,17,35,7,2,0,8,14,57.1,1,4,25.0,0,1,1,Rui Hachimura,2020-21
Brandon Clarke,2,6:59,28.4,1,43,0,1,0,0,2,0.0,0,0,0.0,1,2,1,Rui Hachimura,2020-21
Pascal Siakam,1,7:04,28.4,11,37,0,1,0,4,8,50.0,1,2,50.0,2,2,0,Rui Hachimura,2020-21
Michael Porter Jr.,2,6:47,28.1,2,38,0,1,0,1,2,50.0,0,1,0.0,0,0,0,Rui Hachimura,2020-21
Myles Turner,1,5:43,25.6,0,20,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Draymond Green,1,4:39,23.4,0,23,2,2,0,0,0,0.0,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Daniel Theis,3,6:37,23.3,3,12,3,0,0,1,3,33.3,0,2,0.0,1,2,0,Rui Hachimura,2020-21
Anthony Davis,1,6:04,20.4,6,20,0,2,0,3,8,37.5,0,1,0.0,0,0,0,Rui Hachimura,2020-21
Zion Williamson,1,4:50,20.1,8,17,0,2,0,4,6,66.7,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Khris Middleton,2,4:12,19.9,3,31,3,1,0,1,6,16.7,1,3,33.3,0,0,0,Rui Hachimura,2020-21
Saddiq Bey,3,4:32,19.6,0,23,1,0,0,0,2,0.0,0,2,0.0,0,0,0,Rui Hachimura,2020-21
Danilo Gallinari,3,4:56,19.4,0,25,0,0,0,0,3,0.0,0,3,0.0,0,0,0,Rui Hachimura,2020-21
Derrick Jones Jr.,1,5:08,19.3,3,13,0,0,0,1,3,33.3,1,3,33.3,0,0,0,Rui Hachimura,2020-21
Robert Covington,2,5:01,19.1,8,33,0,1,0,3,4,75.0,2,2,100.0,0,0,0,Rui Hachimura,2020-21
Chuma Okeke,1,5:18,19.1,4,28,0,0,0,2,5,40.0,0,2,0.0,0,0,0,Rui Hachimura,2020-21
Caris LeVert,4,3:54,19.0,8,24,3,2,0,3,7,42.9,0,2,0.0,2,2,1,Rui Hachimura,2020-21
Jae'Sean Tate,1,4:46,18.2,5,24,1,1,0,2,3,66.7,1,2,50.0,0,0,0,Rui Hachimura,2020-21
Terry Rozier,3,4:21,18.1,11,39,1,1,0,5,9,55.6,1,2,50.0,0,0,0,Rui Hachimura,2020-21
Brook Lopez,2,4:05,17.9,4,23,1,1,0,2,4,50.0,0,2,0.0,0,0,0,Rui Hachimura,2020-21
JaMychal Green,1,4:50,17.5,3,25,1,0,0,1,2,50.0,1,2,50.0,0,0,0,Rui Hachimura,2020-21
Justin Holiday,3,3:22,17.4,0,20,0,0,0,0,3,0.0,0,2,0.0,0,0,1,Rui Hachimura,2020-21
Kyle Anderson,1,3:56,16.9,6,19,1,0,0,3,5,60.0,0,1,0.0,0,0,0,Rui Hachimura,2020-21
Carmelo Anthony,2,4:29,16.3,5,23,0,0,0,2,8,25.0,1,6,16.7,0,0,0,Rui Hachimura,2020-21
Jarred Vanderbilt,1,3:53,15.7,3,20,1,2,0,1,2,50.0,0,0,0.0,1,2,1,Rui Hachimura,2020-21
Kyle Kuzma,2,3:40,15.3,10,14,0,1,0,4,7,57.1,1,3,33.3,1,1,1,Rui Hachimura,2020-21
Tyler Cook,3,3:28,14.9,0,19,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Trae Young,3,3:41,13.9,19,33,3,2,0,7,11,63.6,2,4,50.0,3,3,2,Rui Hachimura,2020-21
Otto Porter Jr.,1,3:28,13.7,3,19,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Rui Hachimura,2020-21
Kevin Love,1,3:28,13.7,0,17,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Buddy Hield,2,3:05,13.4,8,20,1,0,0,3,8,37.5,2,6,33.3,0,0,1,Rui Hachimura,2020-21
Kyrie Irving,3,3:19,13.3,8,22,1,2,0,3,7,42.9,0,3,0.0,2,2,1,Rui Hachimura,2020-21
DeMar DeRozan,1,3:22,13.2,4,22,0,1,1,1,2,50.0,0,0,0.0,2,2,1,Rui Hachimura,2020-21
Enes Kanter,2,4:09,12.9,13,36,0,0,0,5,6,83.3,0,0,0.0,3,4,2,Rui Hachimura,2020-21
Domantas Sabonis,3,2:35,12.7,2,24,2,0,2,1,6,16.7,0,2,0.0,0,0,0,Rui Hachimura,2020-21
Royce O'Neale,2,2:38,12.5,0,19,2,0,0,0,0,0.0,0,0,0.0,0,0,0,Rui Hachimura,2020-21
David Nwaba,1,3:04,12.4,0,18,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Cory Joseph,4,2:55,12.3,2,14,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Maxi Kleber,1,3:24,12.2,2,18,0,0,0,0,1,0.0,0,1,0.0,2,2,1,Rui Hachimura,2020-21
Jaylen Brown,2,3:16,12.2,6,12,0,0,0,2,3,66.7,0,1,0.0,2,2,1,Rui Hachimura,2020-21
Jamal Murray,2,2:48,12.0,10,17,2,1,0,4,7,57.1,2,4,50.0,0,0,0,Rui Hachimura,2020-21
Edmond Sumner,3,2:29,11.8,6,14,0,0,1,2,4,50.0,0,0,0.0,2,2,1,Rui Hachimura,2020-21
Mason Plumlee,3,2:48,11.7,6,27,1,0,0,3,3,100.0,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Bruce Brown,2,2:52,11.7,4,20,2,0,0,2,3,66.7,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Nicolas Batum,2,3:04,11.5,5,24,0,0,0,2,2,100.0,1,1,100.0,0,0,0,Rui Hachimura,2020-21
Thaddeus Young,2,2:37,11.4,2,14,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Keldon Johnson,1,3:13,11.3,4,15,0,0,0,2,3,66.7,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Jarrett Culver,2,2:35,10.9,0,16,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Tyler Herro,3,2:35,10.9,11,18,0,0,0,4,7,57.1,3,6,50.0,0,0,0,Rui Hachimura,2020-21
Marcus Smart,1,3:26,10.9,0,19,2,0,0,0,2,0.0,0,1,0.0,0,0,0,Rui Hachimura,2020-21
De'Aaron Fox,2,2:26,10.7,8,17,1,1,0,4,6,66.7,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Jrue Holiday,2,2:16,10.7,2,8,2,1,0,1,5,20.0,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Devonte' Graham,2,2:21,10.4,0,15,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Rui Hachimura,2020-21
Kemba Walker,2,2:38,10.4,8,19,1,1,0,3,4,75.0,2,2,100.0,0,0,0,Rui Hachimura,2020-21
Duncan Robinson,3,2:19,10.3,1,14,1,1,0,0,1,0.0,0,1,0.0,1,2,0,Rui Hachimura,2020-21
Danuel House Jr.,1,2:02,10.3,3,11,0,0,0,1,2,50.0,0,1,0.0,1,1,1,Rui Hachimura,2020-21
Damian Lillard,2,3:00,10.2,0,12,2,1,1,0,8,0.0,0,3,0.0,0,0,0,Rui Hachimura,2020-21
Andre Iguodala,3,2:43,10.1,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Georges Niang,2,2:13,9.9,0,7,0,0,0,0,3,0.0,0,2,0.0,0,0,0,Rui Hachimura,2020-21
Goran Dragic,3,2:07,9.9,3,20,0,0,0,1,3,33.3,1,2,50.0,0,0,0,Rui Hachimura,2020-21
Gordon Hayward,2,2:35,9.8,2,20,1,1,0,1,3,33.3,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Ivica Zubac,2,2:37,9.8,0,15,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Rui Hachimura,2020-21
T.J. McConnell,3,2:02,9.7,4,23,3,1,0,2,2,100.0,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Devin Booker,2,2:01,9.5,7,14,1,0,0,3,8,37.5,0,2,0.0,1,1,1,Rui Hachimura,2020-21
Brandon Ingram,1,2:10,9.4,10,22,0,1,0,4,5,80.0,2,2,100.0,0,0,0,Rui Hachimura,2020-21
Rudy Gobert,2,2:19,9.4,3,15,1,0,0,1,1,100.0,0,0,0.0,1,2,0,Rui Hachimura,2020-21
Bam Adebayo,3,2:10,9.2,7,15,0,1,0,2,3,66.7,0,0,0.0,3,4,2,Rui Hachimura,2020-21
Markieff Morris,2,2:31,9.2,4,18,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Rui Hachimura,2020-21
Joe Harris,3,2:29,8.9,3,15,0,0,0,1,4,25.0,1,4,25.0,0,0,0,Rui Hachimura,2020-21
