OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Norman Powell,3,6:48,27.9,10,37,0,0,1,4,6,66.7,2,3,66.7,0,0,0,Danuel House Jr.,2020-21
Harrison Barnes,2,6:04,25.1,12,29,0,0,0,5,10,50.0,2,4,50.0,0,1,2,Danuel House Jr.,2020-21
CJ McCollum,2,6:04,23.8,8,39,3,0,0,3,6,50.0,2,5,40.0,0,0,0,Danuel House Jr.,2020-21
Desmond Bane,3,4:57,20.8,8,22,0,2,0,3,3,100.0,0,0,0.0,2,2,1,Danuel House Jr.,2020-21
Fred VanVleet,2,4:27,19.3,8,25,2,3,0,2,4,50.0,2,4,50.0,2,2,0,Danuel House Jr.,2020-21
Buddy Hield,2,5:10,18.6,2,17,0,2,0,1,3,33.3,0,2,0.0,0,0,0,Danuel House Jr.,2020-21
De'Aaron Fox,2,3:49,17.4,6,24,1,0,0,3,10,30.0,0,0,0.0,0,1,1,Danuel House Jr.,2020-21
Gordon Hayward,2,4:52,16.9,8,34,1,2,0,3,5,60.0,2,2,100.0,0,0,0,Danuel House Jr.,2020-21
Ja Morant,3,4:15,16.4,2,21,2,0,0,1,1,100.0,0,0,0.0,0,1,1,Danuel House Jr.,2020-21
Jerami Grant,1,4:18,16.1,4,11,0,0,0,1,6,16.7,0,2,0.0,2,2,1,Danuel House Jr.,2020-21
Stephen Curry,1,2:45,14.7,2,26,4,0,0,1,4,25.0,0,3,0.0,0,0,0,Danuel House Jr.,2020-21
Theo Maledon,3,3:32,14.6,2,14,1,0,0,0,1,0.0,0,1,0.0,2,2,1,Danuel House Jr.,2020-21
Kenrich Williams,3,3:34,14.6,6,31,1,0,0,2,3,66.7,1,2,50.0,1,2,1,Danuel House Jr.,2020-21
Nickeil Alexander-Walker,3,3:48,14.5,1,21,1,0,0,0,1,0.0,0,1,0.0,1,2,1,Danuel House Jr.,2020-21
Damian Lillard,3,3:40,14.4,3,17,0,1,0,1,5,20.0,1,3,33.3,0,0,0,Danuel House Jr.,2020-21
Dillon Brooks,3,3:37,14.3,2,31,2,1,0,1,1,100.0,0,0,0.0,0,0,0,Danuel House Jr.,2020-21
Aleksej Pokusevski,2,3:49,13.8,0,21,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Danuel House Jr.,2020-21
Josh Hart,2,3:50,13.4,8,24,0,0,0,3,5,60.0,1,2,50.0,1,1,2,Danuel House Jr.,2020-21
Jaylen Brown,1,3:14,13.3,4,24,1,0,0,2,5,40.0,0,0,0.0,0,0,0,Danuel House Jr.,2020-21
Garrison Mathews,2,3:00,13.1,3,16,0,0,1,1,2,50.0,1,1,100.0,0,0,0,Danuel House Jr.,2020-21
Terry Rozier,2,3:04,12.9,7,19,1,0,0,2,4,50.0,0,1,0.0,3,3,1,Danuel House Jr.,2020-21
Isaac Okoro,2,3:48,12.5,2,14,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Danuel House Jr.,2020-21
Kyle Lowry,2,3:04,12.0,5,15,3,0,0,2,3,66.7,1,2,50.0,0,0,0,Danuel House Jr.,2020-21
