OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Dean Wade,2,2:34,8.6,0,4,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Elijah Hughes,2020-21
Devin Vassell,2,1:32,6.4,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Elijah Hughes,2020-21
Timothe Luwawu-Cabarrot,2,1:35,6.0,0,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Elijah Hughes,2020-21
Keljin Blevins,2,1:11,5.0,0,10,2,0,0,0,1,0.0,0,0,0.0,0,0,0,Elijah Hughes,2020-21
Luka Samanic,2,1:22,4.8,0,13,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Elijah Hughes,2020-21
Bruce Brown,1,1:02,4.4,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Elijah Hughes,2020-21
Tony Snell,1,1:02,4.2,0,2,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Elijah Hughes,2020-21
Ty-Shon Alexander,1,1:02,3.5,0,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Elijah Hughes,2020-21
Chris Chiozza,2,0:40,3.3,0,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Elijah Hughes,2020-21
Keita Bates-Diop,2,0:26,2.3,0,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Elijah Hughes,2020-21
Landry Shamet,1,0:28,2.3,0,2,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Elijah Hughes,2020-21
Xavier Tillman Sr.,1,0:35,2.3,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Elijah Hughes,2020-21
KJ Martin,1,0:35,1.9,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Elijah Hughes,2020-21
Jahmi'us Ramsey,1,0:20,1.7,3,4,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Elijah Hughes,2020-21
Norman Powell,1,0:34,1.6,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Elijah Hughes,2020-21
