OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Domantas Sabonis,3,15:17,58.6,9,59,7,7,0,3,7,42.9,1,1,100.0,2,2,1,Cody Zeller,2020-21
Robin Lopez,3,10:46,40.5,16,46,1,4,0,8,11,72.7,0,1,0.0,0,0,0,Cody Zeller,2020-21
Rudy Gobert,2,8:03,33.8,9,62,1,1,0,4,5,80.0,0,0,0.0,1,1,1,Cody Zeller,2020-21
Bam Adebayo,2,8:55,33.2,8,48,0,2,0,4,8,50.0,0,0,0.0,0,0,0,Cody Zeller,2020-21
Nikola Vucevic,4,8:36,32.8,15,55,4,1,1,7,17,41.2,1,3,33.3,0,0,0,Cody Zeller,2020-21
Julius Randle,2,8:20,30.5,12,33,5,1,0,5,15,33.3,2,7,28.6,0,2,1,Cody Zeller,2020-21
Nikola Jokic,2,7:48,29.1,12,49,2,2,0,4,9,44.4,0,0,0.0,4,4,1,Cody Zeller,2020-21
Joel Embiid,1,7:27,28.1,22,28,0,2,0,7,11,63.6,2,3,66.7,6,6,2,Cody Zeller,2020-21
DeMarcus Cousins,2,6:21,24.1,7,31,1,0,0,3,5,60.0,1,2,50.0,0,0,0,Cody Zeller,2020-21
Jonas Valanciunas,1,5:53,21.1,12,44,0,2,0,6,11,54.5,0,0,0.0,0,0,0,Cody Zeller,2020-21
Andre Drummond,2,5:26,18.9,6,28,0,3,1,3,14,21.4,0,1,0.0,0,0,0,Cody Zeller,2020-21
Jakob Poeltl,1,4:29,17.8,0,25,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Cody Zeller,2020-21
Thaddeus Young,3,3:52,16.1,3,29,4,1,0,1,3,33.3,0,1,0.0,1,1,0,Cody Zeller,2020-21
Brook Lopez,1,3:35,16.1,4,20,0,1,0,2,4,50.0,0,2,0.0,0,0,0,Cody Zeller,2020-21
Taj Gibson,2,4:19,15.3,2,22,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Cody Zeller,2020-21
Mason Plumlee,1,4:29,15.1,4,26,0,3,0,2,2,100.0,0,0,0.0,0,0,0,Cody Zeller,2020-21
Tony Bradley,1,3:21,14.6,2,11,0,1,0,1,3,33.3,0,0,0.0,0,0,0,Cody Zeller,2020-21
Myles Turner,3,3:28,14.5,4,13,0,1,0,2,5,40.0,0,3,0.0,0,0,0,Cody Zeller,2020-21
Isaiah Stewart,2,3:58,14.5,3,28,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Cody Zeller,2020-21
Bobby Portis,2,3:19,13.1,2,24,0,1,0,1,4,25.0,0,1,0.0,0,0,0,Cody Zeller,2020-21
Paul Millsap,2,3:23,13.1,10,17,2,1,0,5,6,83.3,0,0,0.0,0,0,0,Cody Zeller,2020-21
Karl-Anthony Towns,1,3:33,13.0,7,20,0,0,1,3,6,50.0,1,1,100.0,0,0,0,Cody Zeller,2020-21
Richaun Holmes,1,3:14,12.9,4,18,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Cody Zeller,2020-21
