OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Elijah Bryant,1,2:56,11.6,2,20,0,0,0,1,3,33.3,0,1,0.0,0,0,0,Devon Dotson,2020-21
Sam Merrill,2,2:04,7.9,0,7,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Devon Dotson,2020-21
Jeff Teague,2,1:54,7.5,4,6,1,1,0,1,2,50.0,0,0,0.0,2,2,1,Devon Dotson,2020-21
Bryn Forbes,1,1:23,5.6,4,6,0,1,0,2,2,100.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Jordan Nwora,3,0:56,3.9,4,3,0,2,0,1,3,33.3,0,2,0.0,2,2,0,Devon Dotson,2020-21
Mike James,1,0:55,3.3,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Nico Mannion,1,0:38,2.9,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Grant Riller,2,0:52,2.6,2,2,0,0,0,1,2,50.0,0,1,0.0,0,0,0,Devon Dotson,2020-21
Brodric Thomas,1,0:32,2.5,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Tremont Waters,1,0:21,2.2,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Tre Jones,1,0:30,1.9,0,2,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Pat Connaughton,1,0:31,1.8,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Tyus Jones,1,0:23,1.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Luka Samanic,1,0:20,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Ja Morant,1,0:19,1.0,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Jordan Poole,1,0:17,0.9,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Darius Garland,1,0:31,0.8,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Damion Lee,1,0:15,0.8,3,3,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Devon Dotson,2020-21
Bobby Portis,1,0:07,0.7,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Matthew Dellavedova,1,0:14,0.7,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Caleb Martin,1,0:04,0.6,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Justin Jackson,1,0:08,0.6,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Thanasis Antetokounmpo,2,0:06,0.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Mychal Mulder,1,0:05,0.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Romeo Langford,1,0:02,0.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Nick Richards,2,0:06,0.4,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Tacko Fall,1,0:03,0.3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Nate Darling,1,0:04,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Vernon Carey Jr.,2,0:05,0.2,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Xavier Tillman Sr.,1,0:02,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Mamadi Diakite,1,0:02,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Alize Johnson,1,0:01,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Quinndary Weatherspoon,1,0:01,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Drew Eubanks,1,0:01,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Lamar Stevens,1,0:01,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Larry Nance Jr.,1,0:02,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
James Wiseman,1,0:01,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
D.J. Wilson,1,0:01,0.1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
Collin Sexton,1,0:01,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Devon Dotson,2020-21
