OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Pascal Siakam,2,10:34,39.6,11,46,2,2,0,4,11,36.4,0,2,0.0,3,5,3,Deni Avdija,2020-21
Duncan Robinson,3,8:20,34.3,6,37,1,1,0,2,11,18.2,2,10,20.0,0,0,0,Deni Avdija,2020-21
Joe Harris,3,6:27,28.6,13,47,0,0,0,4,9,44.4,4,8,50.0,1,2,1,Deni Avdija,2020-21
Khris Middleton,2,6:16,27.9,13,38,2,2,1,2,7,28.6,1,2,50.0,8,8,3,Deni Avdija,2020-21
Saddiq Bey,3,7:37,27.8,6,28,0,1,0,2,6,33.3,0,3,0.0,2,2,1,Deni Avdija,2020-21
Gordon Hayward,2,7:13,27.6,14,42,1,1,0,4,8,50.0,3,3,100.0,3,4,2,Deni Avdija,2020-21
Patrick Williams,3,7:25,27.6,13,44,1,0,0,5,5,100.0,3,3,100.0,0,0,0,Deni Avdija,2020-21
Tobias Harris,3,6:47,26.8,2,35,0,0,0,1,5,20.0,0,1,0.0,0,0,0,Deni Avdija,2020-21
Devin Booker,2,6:16,25.7,13,30,1,0,0,3,10,30.0,1,3,33.3,6,6,3,Deni Avdija,2020-21
Wayne Ellington,3,6:34,24.1,9,28,0,0,0,3,7,42.9,3,7,42.9,0,0,0,Deni Avdija,2020-21
Seth Curry,3,5:49,23.6,11,27,1,0,0,4,5,80.0,3,3,100.0,0,0,0,Deni Avdija,2020-21
Zach LaVine,3,5:26,23.2,15,36,2,0,0,5,16,31.3,1,5,20.0,4,4,3,Deni Avdija,2020-21
Brandon Clarke,2,5:17,23.1,8,36,1,0,0,4,4,100.0,0,0,0.0,0,0,0,Deni Avdija,2020-21
Aaron Gordon,2,5:25,22.5,1,26,1,0,0,0,1,0.0,0,0,0.0,1,2,0,Deni Avdija,2020-21
Kelly Olynyk,3,5:31,21.6,15,39,2,0,0,5,8,62.5,3,5,60.0,2,2,1,Deni Avdija,2020-21
Aleksej Pokusevski,1,4:37,20.7,0,16,0,1,0,0,2,0.0,0,1,0.0,0,0,0,Deni Avdija,2020-21
Donte DiVincenzo,2,4:55,20.0,2,23,0,2,0,1,3,33.3,0,2,0.0,0,0,0,Deni Avdija,2020-21
Justin Holiday,1,4:05,19.8,1,17,1,1,0,0,2,0.0,0,1,0.0,1,2,1,Deni Avdija,2020-21
Andrew Wiggins,2,3:52,18.4,4,18,1,0,0,2,4,50.0,0,2,0.0,0,0,0,Deni Avdija,2020-21
Semi Ojeleye,3,5:01,18.4,6,27,1,0,0,2,4,50.0,1,3,33.3,1,2,1,Deni Avdija,2020-21
Josh Jackson,3,4:38,18.1,7,29,2,1,1,3,6,50.0,1,3,33.3,0,0,0,Deni Avdija,2020-21
Justise Winslow,2,4:19,17.3,2,18,2,1,0,1,5,20.0,0,1,0.0,0,0,0,Deni Avdija,2020-21
Kelly Oubre Jr.,2,3:41,16.8,5,19,1,1,0,2,4,50.0,1,2,50.0,0,0,0,Deni Avdija,2020-21
Mikal Bridges,2,4:07,16.3,4,21,0,0,0,2,3,66.7,0,1,0.0,0,0,0,Deni Avdija,2020-21
James Ennis III,1,4:16,16.0,0,25,1,1,0,0,2,0.0,0,2,0.0,0,0,0,Deni Avdija,2020-21
Garrett Temple,3,3:59,16.0,2,16,3,2,1,0,4,0.0,0,2,0.0,2,4,0,Deni Avdija,2020-21
Chuma Okeke,2,4:10,16.0,0,28,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Deni Avdija,2020-21
Buddy Hield,2,3:31,15.1,7,36,1,1,0,2,5,40.0,1,2,50.0,2,2,1,Deni Avdija,2020-21
Jimmy Butler,3,3:18,14.8,15,31,1,0,0,4,4,100.0,0,0,0.0,7,8,5,Deni Avdija,2020-21
Michael Porter Jr.,2,4:13,14.7,9,15,0,1,0,4,6,66.7,1,3,33.3,0,0,0,Deni Avdija,2020-21
Alec Burks,2,3:35,14.7,0,9,1,0,0,0,3,0.0,0,2,0.0,0,0,0,Deni Avdija,2020-21
Luka Doncic,1,4:32,14.5,2,15,1,1,0,1,5,20.0,0,3,0.0,0,0,0,Deni Avdija,2020-21
Furkan Korkmaz,2,3:32,14.4,13,17,0,1,0,3,4,75.0,3,4,75.0,4,4,2,Deni Avdija,2020-21
Monte Morris,2,3:31,13.7,4,21,1,0,0,2,4,50.0,0,0,0.0,0,0,0,Deni Avdija,2020-21
Caris LeVert,2,2:41,12.8,0,11,2,0,0,0,1,0.0,0,0,0.0,0,0,0,Deni Avdija,2020-21
Rodney Hood,2,3:54,12.8,5,22,0,1,0,1,3,33.3,1,2,50.0,2,2,1,Deni Avdija,2020-21
Brandon Ingram,1,3:02,12.7,2,8,1,1,1,0,2,0.0,0,0,0.0,2,2,1,Deni Avdija,2020-21
Tyrese Haliburton,2,2:53,12.1,0,8,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Deni Avdija,2020-21
Pat Connaughton,2,2:44,12.1,3,24,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Deni Avdija,2020-21
Malik Beasley,1,2:59,11.8,10,20,0,0,0,4,4,100.0,2,2,100.0,0,0,0,Deni Avdija,2020-21
Frank Jackson,3,2:53,11.2,3,17,1,0,0,1,3,33.3,0,1,0.0,1,2,0,Deni Avdija,2020-21
Jaylen Brown,2,2:28,10.8,5,21,0,1,0,2,3,66.7,1,2,50.0,0,0,0,Deni Avdija,2020-21
Shake Milton,3,3:02,10.7,3,19,1,2,0,1,1,100.0,0,0,0.0,1,4,1,Deni Avdija,2020-21
Anthony Edwards,2,2:32,10.6,2,14,0,2,0,1,2,50.0,0,1,0.0,0,0,1,Deni Avdija,2020-21
Coby White,3,2:26,10.5,4,11,0,2,0,1,2,50.0,0,1,0.0,2,2,1,Deni Avdija,2020-21
OG Anunoby,1,2:41,10.5,5,15,0,0,1,2,5,40.0,1,3,33.3,0,0,0,Deni Avdija,2020-21
De'Aaron Fox,2,2:38,10.4,6,12,0,1,1,2,8,25.0,0,1,0.0,2,3,2,Deni Avdija,2020-21
Robert Covington,2,3:52,10.3,6,23,1,0,0,2,3,66.7,2,3,66.7,0,0,0,Deni Avdija,2020-21
Talen Horton-Tucker,1,2:27,10.3,4,16,0,1,0,2,2,100.0,0,0,0.0,0,1,1,Deni Avdija,2020-21
Terrence Ross,3,2:44,10.3,9,20,1,0,0,3,4,75.0,1,1,100.0,2,3,1,Deni Avdija,2020-21
Tyler Cook,3,2:36,10.3,2,16,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Deni Avdija,2020-21
Tyler Herro,3,1:57,10.2,5,15,1,0,0,2,2,100.0,1,1,100.0,0,0,0,Deni Avdija,2020-21
Jerami Grant,3,2:20,10.1,0,13,2,0,0,0,3,0.0,0,2,0.0,0,0,0,Deni Avdija,2020-21
Otto Porter Jr.,2,2:38,9.9,8,9,0,0,0,2,3,66.7,2,3,66.7,2,2,1,Deni Avdija,2020-21
David Nwaba,1,2:04,9.8,2,7,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Deni Avdija,2020-21
Markelle Fultz,2,2:04,9.6,7,14,3,1,0,3,7,42.9,0,0,0.0,1,1,1,Deni Avdija,2020-21
