OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Robert Covington,2,14:47,54.3,2,63,1,0,0,1,6,16.7,0,4,0.0,0,0,0,Anthony Davis,2020-21
Keldon Johnson,3,12:29,46.0,18,52,1,2,1,5,11,45.5,4,6,66.7,4,4,2,Anthony Davis,2020-21
P.J. Tucker,2,11:17,43.4,0,34,0,1,1,0,3,0.0,0,3,0.0,0,0,0,Anthony Davis,2020-21
Julius Randle,1,10:04,37.8,15,35,0,2,0,6,12,50.0,2,4,50.0,1,1,1,Anthony Davis,2020-21
Maxi Kleber,2,9:20,34.0,3,49,2,0,0,1,1,100.0,1,1,100.0,0,0,0,Anthony Davis,2020-21
Paul Millsap,2,9:20,32.4,7,43,0,0,0,3,8,37.5,1,2,50.0,0,0,0,Anthony Davis,2020-21
Xavier Tillman Sr.,3,8:53,30.7,3,27,0,0,1,1,3,33.3,1,1,100.0,0,0,0,Anthony Davis,2020-21
Rudy Gay,3,6:47,29.0,14,33,1,0,1,6,12,50.0,2,6,33.3,0,0,0,Anthony Davis,2020-21
Brandon Clarke,2,7:14,27.5,3,27,0,1,0,1,7,14.3,1,3,33.3,0,0,0,Anthony Davis,2020-21
Kawhi Leonard,2,6:22,26.5,9,48,1,0,0,3,11,27.3,2,7,28.6,1,2,1,Anthony Davis,2020-21
Dorian Finney-Smith,3,7:08,26.2,8,36,1,0,0,3,8,37.5,2,5,40.0,0,0,0,Anthony Davis,2020-21
Draymond Green,1,5:17,25.7,5,26,4,2,0,2,5,40.0,1,2,50.0,0,0,0,Anthony Davis,2020-21
Aaron Gordon,1,6:48,25.3,0,25,0,1,0,0,3,0.0,0,1,0.0,0,0,0,Anthony Davis,2020-21
Pascal Siakam,1,6:20,24.8,12,38,1,0,0,5,12,41.7,2,6,33.3,0,0,0,Anthony Davis,2020-21
Chuma Okeke,1,5:47,21.7,3,18,1,1,0,1,4,25.0,1,2,50.0,0,0,0,Anthony Davis,2020-21
Lauri Markkanen,1,5:11,20.8,6,17,0,1,0,2,3,66.7,0,1,0.0,2,2,1,Anthony Davis,2020-21
James Johnson,2,4:46,19.8,1,14,0,0,0,0,5,0.0,0,1,0.0,1,2,1,Anthony Davis,2020-21
Darius Bazley,1,5:27,19.4,2,16,0,0,0,1,3,33.3,0,2,0.0,0,0,0,Anthony Davis,2020-21
Oshae Brissett,1,4:45,19.2,2,26,0,0,0,1,3,33.3,0,2,0.0,0,0,0,Anthony Davis,2020-21
Zion Williamson,1,5:07,18.9,4,26,1,0,1,2,5,40.0,0,0,0.0,0,0,1,Anthony Davis,2020-21
Tobias Harris,1,5:07,18.9,5,27,0,0,1,2,4,50.0,1,3,33.3,0,0,0,Anthony Davis,2020-21
John Collins,1,4:53,18.7,14,26,0,0,1,6,12,50.0,2,4,50.0,0,0,0,Anthony Davis,2020-21
Kyle Anderson,3,4:58,18.3,4,27,5,0,1,2,5,40.0,0,1,0.0,0,0,0,Anthony Davis,2020-21
Giannis Antetokounmpo,1,4:37,18.3,9,19,0,1,0,4,7,57.1,1,2,50.0,0,1,1,Anthony Davis,2020-21
Jonas Valanciunas,3,3:52,17.8,8,29,1,1,1,4,8,50.0,0,0,0.0,0,0,0,Anthony Davis,2020-21
Daniel Theis,1,4:32,17.2,10,27,1,1,0,4,5,80.0,2,2,100.0,0,0,0,Anthony Davis,2020-21
JaMychal Green,3,4:49,16.9,4,17,0,0,1,1,3,33.3,0,1,0.0,2,2,0,Anthony Davis,2020-21
Mason Plumlee,1,4:29,16.6,0,18,1,1,0,0,1,0.0,0,0,0.0,0,0,0,Anthony Davis,2020-21
DeMar DeRozan,3,3:52,16.6,7,30,3,0,1,2,3,66.7,1,2,50.0,2,2,2,Anthony Davis,2020-21
Andre Drummond,1,3:56,15.6,10,16,0,1,2,5,11,45.5,0,0,0.0,0,0,0,Anthony Davis,2020-21
Rui Hachimura,1,3:52,14.8,2,18,0,0,1,1,3,33.3,0,0,0.0,0,0,0,Anthony Davis,2020-21
Jerami Grant,1,4:21,14.6,8,14,1,0,1,2,4,50.0,2,3,66.7,2,2,1,Anthony Davis,2020-21
Nikola Jokic,3,3:26,14.3,9,23,2,0,1,3,6,50.0,0,0,0.0,3,4,2,Anthony Davis,2020-21
LaMarcus Aldridge,1,3:49,14.2,6,19,1,1,0,3,3,100.0,0,0,0.0,0,0,0,Anthony Davis,2020-21
Sekou Doumbouya,1,3:37,13.0,0,11,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Anthony Davis,2020-21
Marvin Bagley III,1,3:38,12.8,2,19,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Anthony Davis,2020-21
Chimezie Metu,1,3:13,12.8,1,8,0,2,0,0,1,0.0,0,1,0.0,1,2,1,Anthony Davis,2020-21
Gorgui Dieng,3,3:04,12.8,0,14,0,2,0,0,1,0.0,0,1,0.0,0,0,0,Anthony Davis,2020-21
Frank Kaminsky,1,3:16,12.5,2,17,0,0,1,1,2,50.0,0,0,0.0,0,0,0,Anthony Davis,2020-21
Joel Embiid,1,3:34,12.2,7,14,0,2,0,2,5,40.0,0,0,0.0,3,3,2,Anthony Davis,2020-21
Jayson Tatum,1,3:11,11.6,6,13,0,0,0,3,4,75.0,0,1,0.0,0,0,0,Anthony Davis,2020-21
Dario Saric,1,3:01,11.2,2,11,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Anthony Davis,2020-21
Jakob Poeltl,3,2:22,10.4,2,15,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Anthony Davis,2020-21
Jae'Sean Tate,2,2:56,10.0,2,9,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Anthony Davis,2020-21
Taurean Prince,1,2:33,9.9,0,17,1,0,0,0,1,0.0,0,0,0.0,0,0,0,Anthony Davis,2020-21
Dwight Powell,3,2:33,9.9,8,14,0,0,0,4,4,100.0,0,0,0.0,0,0,0,Anthony Davis,2020-21
Jusuf Nurkic,2,2:45,9.8,4,13,1,0,1,2,5,40.0,0,0,0.0,0,0,0,Anthony Davis,2020-21
Jarrett Allen,1,2:28,9.0,0,16,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Anthony Davis,2020-21
Carmelo Anthony,1,2:25,8.9,3,18,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Anthony Davis,2020-21
Ben Simmons,1,2:30,8.8,6,16,1,0,0,3,5,60.0,0,0,0.0,0,0,0,Anthony Davis,2020-21
James Harden,2,1:50,8.7,8,12,0,1,1,2,8,25.0,0,4,0.0,4,4,2,Anthony Davis,2020-21
Luka Doncic,3,2:11,8.3,11,21,1,1,0,3,7,42.9,3,7,42.9,2,2,0,Anthony Davis,2020-21
Dillon Brooks,3,1:53,8.1,3,23,2,1,0,1,5,20.0,1,2,50.0,0,0,0,Anthony Davis,2020-21
Daniel Gafford,2,1:55,7.6,4,6,0,1,0,1,1,100.0,0,0,0.0,2,2,1,Anthony Davis,2020-21
CJ McCollum,2,1:37,7.4,4,11,0,0,0,2,5,40.0,0,1,0.0,0,0,0,Anthony Davis,2020-21
Danilo Gallinari,1,2:19,7.4,0,9,0,0,0,0,3,0.0,0,3,0.0,0,0,0,Anthony Davis,2020-21
Kelan Martin,1,1:44,7.3,3,9,0,0,0,1,3,33.3,1,3,33.3,0,0,0,Anthony Davis,2020-21
Patrick Patterson,1,1:50,7.2,0,6,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Anthony Davis,2020-21
Nicolo Melli,2,1:41,6.9,0,12,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Anthony Davis,2020-21
Damian Lillard,2,1:42,6.9,10,15,1,0,0,3,4,75.0,2,2,100.0,2,2,0,Anthony Davis,2020-21
Khem Birch,1,1:39,6.8,0,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Anthony Davis,2020-21
Derrick Rose,1,1:42,6.7,0,17,2,0,0,0,2,0.0,0,2,0.0,0,0,0,Anthony Davis,2020-21
Tyus Jones,3,1:37,6.7,0,8,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Anthony Davis,2020-21
