OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Andre Drummond,5,27:22,96.9,29,133,7,4,0,11,27,40.7,0,2,0.0,7,9,4,Domantas Sabonis,2019-20
Kevin Love,3,16:49,58.5,25,92,9,2,0,8,15,53.3,4,9,44.4,5,7,2,Domantas Sabonis,2019-20
Serge Ibaka,4,13:42,55.2,28,71,4,3,1,13,21,61.9,1,4,25.0,1,1,1,Domantas Sabonis,2019-20
Julius Randle,3,13:20,48.8,16,62,3,1,0,7,17,41.2,0,2,0.0,2,2,3,Domantas Sabonis,2019-20
Brook Lopez,4,9:43,46.4,18,75,2,0,0,8,12,66.7,2,4,50.0,0,0,0,Domantas Sabonis,2019-20
Jaren Jackson Jr.,2,11:16,45.7,27,52,0,1,0,10,19,52.6,3,8,37.5,4,4,2,Domantas Sabonis,2019-20
Markieff Morris,3,11:34,42.3,9,48,3,2,1,3,7,42.9,2,4,50.0,1,2,1,Domantas Sabonis,2019-20
OG Anunoby,4,9:34,40.4,8,58,1,1,0,3,6,50.0,2,4,50.0,0,0,0,Domantas Sabonis,2019-20
Meyers Leonard,2,10:28,39.2,6,50,2,1,0,2,8,25.0,2,8,25.0,0,0,0,Domantas Sabonis,2019-20
Taurean Prince,3,9:45,39.0,11,49,0,1,1,4,15,26.7,3,9,33.3,0,0,0,Domantas Sabonis,2019-20
P.J. Washington,2,10:50,38.3,7,40,1,2,0,3,12,25.0,1,4,25.0,0,0,0,Domantas Sabonis,2019-20
Al Horford,3,10:25,36.6,7,40,2,0,1,3,8,37.5,1,1,100.0,0,0,0,Domantas Sabonis,2019-20
Steven Adams,2,10:47,36.1,12,32,1,0,0,6,7,85.7,0,0,0.0,0,0,0,Domantas Sabonis,2019-20
Jabari Parker,2,9:11,35.3,5,41,0,0,0,2,10,20.0,1,5,20.0,0,0,0,Domantas Sabonis,2019-20
Kristaps Porzingis,2,9:23,35.1,11,53,0,2,0,3,4,75.0,2,2,100.0,3,4,2,Domantas Sabonis,2019-20
DeAndre Jordan,3,9:48,34.5,2,30,0,1,0,1,4,25.0,0,0,0.0,0,0,0,Domantas Sabonis,2019-20
Maxi Kleber,2,8:55,34.0,0,48,2,0,0,0,2,0.0,0,2,0.0,0,0,0,Domantas Sabonis,2019-20
Giannis Antetokounmpo,3,7:50,33.1,20,53,5,6,0,8,20,40.0,2,6,33.3,2,2,1,Domantas Sabonis,2019-20
Robert Covington,2,8:20,32.7,6,31,1,1,0,2,9,22.2,2,7,28.6,0,1,1,Domantas Sabonis,2019-20
Nikola Vucevic,1,8:32,32.1,12,44,1,1,0,5,10,50.0,2,3,66.7,0,0,0,Domantas Sabonis,2019-20
Hassan Whiteside,2,8:17,31.3,7,43,0,1,0,3,5,60.0,0,0,0.0,1,2,0,Domantas Sabonis,2019-20
Robin Lopez,4,6:24,29.8,7,43,1,0,0,3,4,75.0,1,1,100.0,0,0,0,Domantas Sabonis,2019-20
Thomas Bryant,1,7:29,28.9,7,34,1,1,0,3,7,42.9,1,2,50.0,0,0,1,Domantas Sabonis,2019-20
Jonathan Isaac,2,7:22,28.8,8,35,2,0,0,3,6,50.0,2,4,50.0,0,0,0,Domantas Sabonis,2019-20
