OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Derrick Rose,3,8:28,33.4,16,39,0,1,0,7,10,70.0,1,3,33.3,1,1,2,DeAndre' Bembry,2019-20
Devin Booker,2,7:50,32.6,16,36,0,2,2,6,11,54.5,2,2,100.0,2,2,0,DeAndre' Bembry,2019-20
Tyler Herro,3,8:04,29.3,3,41,1,0,0,1,3,33.3,1,2,50.0,0,0,0,DeAndre' Bembry,2019-20
Terrence Ross,2,5:49,24.4,4,22,1,0,0,1,7,14.3,0,1,0.0,2,2,0,DeAndre' Bembry,2019-20
Joe Harris,3,5:47,23.1,5,34,2,0,1,2,4,50.0,1,2,50.0,0,0,0,DeAndre' Bembry,2019-20
Zach LaVine,2,5:04,21.5,0,25,2,0,0,0,1,0.0,0,0,0.0,0,0,0,DeAndre' Bembry,2019-20
Damian Lillard,1,6:07,21.4,6,35,2,2,1,1,3,33.3,0,1,0.0,4,4,0,DeAndre' Bembry,2019-20
Norman Powell,2,5:14,20.4,6,29,1,1,0,3,5,60.0,0,2,0.0,0,0,0,DeAndre' Bembry,2019-20
Jeremy Lamb,2,5:11,20.0,4,12,1,0,0,1,1,100.0,0,0,0.0,2,2,1,DeAndre' Bembry,2019-20
Kendrick Nunn,3,5:17,19.0,4,13,0,2,0,2,3,66.7,0,0,0.0,0,0,1,DeAndre' Bembry,2019-20
Garrett Temple,3,4:47,17.5,5,31,0,0,0,2,5,40.0,1,2,50.0,0,0,0,DeAndre' Bembry,2019-20
Spencer Dinwiddie,3,4:17,17.2,4,26,3,4,0,1,2,50.0,1,2,50.0,1,4,1,DeAndre' Bembry,2019-20
James Harden,2,4:03,17.1,9,23,3,4,0,1,4,25.0,0,2,0.0,7,10,5,DeAndre' Bembry,2019-20
CJ McCollum,1,4:16,16.8,7,19,0,1,0,3,6,50.0,1,3,33.3,0,1,1,DeAndre' Bembry,2019-20
Malcolm Brogdon,2,4:36,16.8,6,28,3,0,0,2,4,50.0,0,1,0.0,2,2,1,DeAndre' Bembry,2019-20
T.J. Warren,3,4:23,15.8,9,31,0,1,0,3,3,100.0,1,1,100.0,2,2,1,DeAndre' Bembry,2019-20
Gary Harris,2,4:25,15.7,2,23,2,0,0,1,1,100.0,0,0,0.0,0,0,0,DeAndre' Bembry,2019-20
Lou Williams,1,3:31,15.5,4,13,1,0,0,1,2,50.0,0,0,0.0,2,2,0,DeAndre' Bembry,2019-20
Jimmy Butler,3,3:34,15.4,2,24,1,1,0,1,2,50.0,0,0,0.0,0,0,0,DeAndre' Bembry,2019-20
