OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Ben Simmons,4,22:40,86.2,7,100,11,4,0,3,8,37.5,0,0,0.0,1,2,1,Jimmy Butler,2019-20
Aaron Gordon,4,21:34,78.5,24,98,6,0,0,9,17,52.9,4,9,44.4,2,2,0,Jimmy Butler,2019-20
T.J. Warren,3,18:31,71.1,11,78,1,0,0,3,9,33.3,1,3,33.3,4,4,1,Jimmy Butler,2019-20
Bradley Beal,3,15:02,59.4,29,83,2,4,1,11,16,68.8,3,6,50.0,4,4,2,Jimmy Butler,2019-20
Kyle Lowry,3,14:50,58.2,3,60,6,0,1,1,12,8.3,1,10,10.0,0,0,0,Jimmy Butler,2019-20
De'Andre Hunter,4,13:40,54.6,14,63,0,3,2,6,14,42.9,2,9,22.2,0,0,1,Jimmy Butler,2019-20
DeMar DeRozan,2,11:07,44.1,20,59,4,1,0,9,13,69.2,0,1,0.0,2,2,2,Jimmy Butler,2019-20
LeBron James,2,10:13,41.4,16,70,9,4,0,6,10,60.0,4,6,66.7,0,0,0,Jimmy Butler,2019-20
Zach LaVine,2,9:27,39.2,10,42,1,3,1,3,9,33.3,0,3,0.0,4,4,2,Jimmy Butler,2019-20
Collin Sexton,2,9:29,37.5,10,46,0,0,2,4,9,44.4,1,4,25.0,1,1,1,Jimmy Butler,2019-20
Taurean Prince,3,10:09,37.0,14,62,3,2,0,6,12,50.0,2,8,25.0,0,0,0,Jimmy Butler,2019-20
Tim Hardaway Jr.,2,8:43,32.9,16,52,1,0,0,6,8,75.0,4,4,100.0,0,0,0,Jimmy Butler,2019-20
Spencer Dinwiddie,3,7:44,31.8,12,55,4,1,1,5,7,71.4,2,4,50.0,0,0,1,Jimmy Butler,2019-20
Draymond Green,2,7:31,30.4,4,26,4,3,0,0,5,0.0,0,2,0.0,4,4,1,Jimmy Butler,2019-20
Jrue Holiday,2,7:32,29.6,5,37,0,2,0,2,4,50.0,1,2,50.0,0,0,0,Jimmy Butler,2019-20
Vince Carter,4,6:41,26.9,4,34,0,0,0,2,4,50.0,0,2,0.0,0,0,0,Jimmy Butler,2019-20
Cam Reddish,4,6:18,26.8,0,23,1,2,0,0,5,0.0,0,4,0.0,0,0,0,Jimmy Butler,2019-20
Luke Kennard,1,6:41,24.8,2,21,0,1,0,1,7,14.3,0,6,0.0,0,0,0,Jimmy Butler,2019-20
Kawhi Leonard,2,6:03,23.9,12,36,3,2,0,5,12,41.7,1,4,25.0,1,1,1,Jimmy Butler,2019-20
Bojan Bogdanovic,2,6:14,22.1,0,29,0,3,0,0,3,0.0,0,3,0.0,0,0,0,Jimmy Butler,2019-20
Fred VanVleet,3,5:40,21.9,3,30,3,0,0,1,7,14.3,1,6,16.7,0,0,0,Jimmy Butler,2019-20
Marcus Morris Sr.,1,5:26,21.6,8,26,0,0,0,3,6,50.0,2,3,66.7,0,0,0,Jimmy Butler,2019-20
Jaylen Brown,2,5:47,21.5,11,35,0,3,0,4,9,44.4,3,6,50.0,0,0,0,Jimmy Butler,2019-20
Tobias Harris,4,5:04,21.1,2,32,2,1,0,1,4,25.0,0,0,0.0,0,0,0,Jimmy Butler,2019-20
Joel Embiid,4,5:02,20.2,18,32,3,2,1,6,10,60.0,3,3,100.0,3,3,2,Jimmy Butler,2019-20
Malik Beasley,2,4:49,20.0,3,42,2,1,1,1,2,50.0,1,1,100.0,0,0,1,Jimmy Butler,2019-20
Rui Hachimura,2,5:32,19.3,4,17,0,1,0,2,3,66.7,0,1,0.0,0,0,0,Jimmy Butler,2019-20
Reggie Bullock,1,5:14,19.2,11,34,2,1,0,4,7,57.1,3,6,50.0,0,0,0,Jimmy Butler,2019-20
Devin Booker,1,4:47,18.6,0,24,2,1,0,0,2,0.0,0,1,0.0,0,0,0,Jimmy Butler,2019-20
Nikola Vucevic,4,4:16,17.8,9,42,1,0,0,3,5,60.0,0,0,0.0,3,3,2,Jimmy Butler,2019-20
Jayson Tatum,1,4:40,17.7,3,30,0,0,0,1,4,25.0,1,3,33.3,0,0,0,Jimmy Butler,2019-20
Jordan McRae,2,4:55,17.6,3,25,1,0,0,1,3,33.3,1,2,50.0,0,0,1,Jimmy Butler,2019-20
Chris Paul,2,4:35,17.6,7,26,2,2,0,3,4,75.0,1,1,100.0,0,0,0,Jimmy Butler,2019-20
Markelle Fultz,4,4:43,17.5,2,27,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Jimmy Butler,2019-20
Josh Richardson,3,4:29,17.3,10,25,2,2,0,4,6,66.7,2,4,50.0,0,0,1,Jimmy Butler,2019-20
Troy Brown Jr.,4,4:14,17.2,3,27,0,0,0,1,5,20.0,1,2,50.0,0,0,0,Jimmy Butler,2019-20
Brandon Ingram,1,4:45,17.0,7,24,0,1,0,3,4,75.0,1,2,50.0,0,0,0,Jimmy Butler,2019-20
Al Horford,4,3:18,17.0,2,29,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Jimmy Butler,2019-20
James Harden,1,3:53,17.0,16,19,0,5,1,5,7,71.4,3,4,75.0,3,3,1,Jimmy Butler,2019-20
Terrence Ross,4,4:09,16.8,3,20,0,1,0,1,3,33.3,1,3,33.3,0,0,0,Jimmy Butler,2019-20
Shai Gilgeous-Alexander,2,4:24,16.8,2,12,1,0,0,1,4,25.0,0,2,0.0,0,0,0,Jimmy Butler,2019-20
Isaac Bonga,4,4:03,16.6,0,15,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Jimmy Butler,2019-20
Joe Ingles,2,4:18,16.2,8,30,0,0,0,2,2,100.0,2,2,100.0,2,2,1,Jimmy Butler,2019-20
Joe Harris,3,3:51,15.9,9,30,2,0,0,3,4,75.0,1,2,50.0,2,2,0,Jimmy Butler,2019-20
Royce O'Neale,2,4:05,15.8,3,17,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Jimmy Butler,2019-20
Donovan Mitchell,2,4:07,15.7,3,23,1,1,0,1,3,33.3,1,2,50.0,0,0,0,Jimmy Butler,2019-20
Pascal Siakam,2,3:52,15.6,4,22,1,1,1,2,5,40.0,0,1,0.0,0,0,0,Jimmy Butler,2019-20
Evan Fournier,4,3:56,15.5,3,28,1,0,1,1,3,33.3,1,2,50.0,0,0,0,Jimmy Butler,2019-20
Dorian Finney-Smith,2,3:55,15.3,2,24,1,0,0,1,2,50.0,0,1,0.0,0,0,0,Jimmy Butler,2019-20
Kevin Huerter,4,3:28,15.0,6,31,1,1,1,2,3,66.7,2,2,100.0,0,0,0,Jimmy Butler,2019-20
Jabari Parker,3,3:11,14.8,4,14,1,1,0,2,5,40.0,0,1,0.0,0,0,0,Jimmy Butler,2019-20
OG Anunoby,3,3:34,13.8,0,12,1,1,0,0,2,0.0,0,1,0.0,0,0,0,Jimmy Butler,2019-20
John Collins,3,2:55,12.8,2,21,0,0,0,1,3,33.3,0,0,0.0,0,0,0,Jimmy Butler,2019-20
Eric Paschall,2,2:56,12.6,3,14,1,0,0,1,3,33.3,1,3,33.3,0,0,0,Jimmy Butler,2019-20
Jordan Clarkson,3,3:06,12.5,0,13,1,1,2,0,3,0.0,0,2,0.0,0,0,0,Jimmy Butler,2019-20
Kemba Walker,2,3:17,12.3,0,17,2,0,0,0,3,0.0,0,3,0.0,0,0,0,Jimmy Butler,2019-20
Justin Holiday,3,2:59,12.2,3,18,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Jimmy Butler,2019-20
Maurice Harkless,2,3:00,12.0,0,19,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Jimmy Butler,2019-20
Jae Crowder,1,2:53,11.9,2,20,1,0,0,1,5,20.0,0,4,0.0,0,0,0,Jimmy Butler,2019-20
Michael Porter Jr.,1,3:10,11.7,3,15,1,0,0,1,3,33.3,0,2,0.0,1,1,1,Jimmy Butler,2019-20
Anthony Davis,2,3:17,11.5,2,20,1,0,0,1,3,33.3,0,1,0.0,0,0,0,Jimmy Butler,2019-20
James Ennis III,5,2:34,11.4,0,18,0,1,0,0,3,0.0,0,3,0.0,0,0,0,Jimmy Butler,2019-20
Terry Rozier,1,2:37,11.3,2,13,1,0,0,1,4,25.0,0,0,0.0,0,0,0,Jimmy Butler,2019-20
Rondae Hollis-Jefferson,3,2:50,11.3,0,21,1,0,0,0,1,0.0,0,0,0.0,0,0,0,Jimmy Butler,2019-20
Gordon Hayward,1,2:48,11.1,0,12,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Jimmy Butler,2019-20
Danilo Gallinari,2,2:52,10.9,3,21,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Jimmy Butler,2019-20
Wesley Matthews,1,2:41,10.9,0,7,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Jimmy Butler,2019-20
Kevin Love,2,2:50,10.8,5,17,0,2,1,2,3,66.7,1,1,100.0,0,0,0,Jimmy Butler,2019-20
Ian Mahinmi,2,2:44,10.8,2,17,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Jimmy Butler,2019-20
Rajon Rondo,1,3:08,10.8,0,7,1,1,0,0,2,0.0,0,2,0.0,0,0,0,Jimmy Butler,2019-20
Jerami Grant,2,2:26,10.2,3,11,0,0,0,1,3,33.3,0,1,0.0,1,1,1,Jimmy Butler,2019-20
LaMarcus Aldridge,2,3:01,10.1,2,10,1,0,0,1,2,50.0,0,1,0.0,0,0,0,Jimmy Butler,2019-20
Lauri Markkanen,2,2:50,10.0,6,24,1,0,0,2,6,33.3,0,1,0.0,2,2,1,Jimmy Butler,2019-20
Julius Randle,2,2:42,9.9,6,10,0,0,0,2,5,40.0,0,1,0.0,2,2,0,Jimmy Butler,2019-20
Rudy Gobert,2,2:37,9.9,2,18,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Jimmy Butler,2019-20
Ja Morant,1,2:30,9.8,3,5,0,1,0,1,2,50.0,1,2,50.0,0,0,0,Jimmy Butler,2019-20
Kevin Porter Jr.,2,2:16,9.5,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jimmy Butler,2019-20
Luka Doncic,2,2:28,9.2,4,16,0,1,1,1,4,25.0,0,2,0.0,2,2,1,Jimmy Butler,2019-20
Delon Wright,2,2:26,9.1,0,9,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Jimmy Butler,2019-20
Devonte' Graham,1,2:20,9.1,2,13,1,1,0,1,2,50.0,0,0,0.0,0,0,1,Jimmy Butler,2019-20
Coby White,2,2:19,8.9,3,9,0,0,0,1,3,33.3,1,2,50.0,0,0,0,Jimmy Butler,2019-20
Trae Young,3,2:04,8.9,2,13,2,3,0,1,4,25.0,0,2,0.0,0,0,0,Jimmy Butler,2019-20
Danny Green,2,2:25,8.9,0,4,0,1,0,0,3,0.0,0,3,0.0,0,0,0,Jimmy Butler,2019-20
Jarrett Allen,3,2:13,8.8,6,21,0,0,0,3,3,100.0,0,0,0.0,0,0,0,Jimmy Butler,2019-20
Nicolas Batum,1,2:25,8.8,0,6,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Jimmy Butler,2019-20
E'Twaun Moore,2,1:56,8.7,2,13,1,0,0,1,4,25.0,0,1,0.0,0,0,0,Jimmy Butler,2019-20
Garrett Temple,2,2:25,8.7,2,18,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Jimmy Butler,2019-20
Paul George,1,2:10,8.7,3,13,3,0,0,1,5,20.0,1,2,50.0,0,0,0,Jimmy Butler,2019-20
Denzel Valentine,2,2:16,8.6,6,12,1,1,0,2,2,100.0,2,2,100.0,0,0,0,Jimmy Butler,2019-20
Ish Smith,3,2:11,8.6,2,21,0,0,0,1,3,33.3,0,1,0.0,0,0,0,Jimmy Butler,2019-20
Kenrich Williams,1,2:09,8.6,0,7,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Jimmy Butler,2019-20
Will Barton,1,2:14,8.5,0,19,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Jimmy Butler,2019-20
Lonzo Ball,1,2:20,8.4,0,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Jimmy Butler,2019-20
Russell Westbrook,1,1:43,8.4,0,0,0,2,0,0,1,0.0,0,1,0.0,0,0,0,Jimmy Butler,2019-20
