OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Marc Gasol,1,2:46,10.6,5,22,1,0,0,2,3,66.7,1,1,100.0,0,0,0,Justin Patton,2019-20
Omari Spellman,1,1:28,6.4,4,11,1,0,0,2,2,100.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Moses Brown,1,0:53,3.9,2,8,0,1,0,0,0,0.0,0,0,0.0,2,2,1,Justin Patton,2019-20
Isaiah Hartenstein,1,0:34,2.4,0,2,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Damion Lee,1,0:20,1.7,3,2,0,0,0,1,2,50.0,0,1,0.0,1,1,1,Justin Patton,2019-20
Norman Powell,1,0:20,1.4,0,4,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Anthony Tolliver,1,0:16,1.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Quinn Cook,1,0:13,0.9,2,4,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Eric Paschall,1,0:11,0.8,2,2,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Ky Bowman,1,0:08,0.8,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
JaVale McGee,1,0:13,0.7,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Kyle Kuzma,1,0:11,0.7,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Thabo Sefolosha,1,0:06,0.7,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Patrick McCaw,1,0:05,0.7,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Kyle Lowry,1,0:04,0.6,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Serge Ibaka,1,0:06,0.5,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Michael Frazier II,1,0:04,0.5,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Rondae Hollis-Jefferson,1,0:09,0.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Jaylen Hoard,1,0:03,0.3,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
OG Anunoby,1,0:05,0.3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Mario Hezonja,1,0:04,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Austin Rivers,1,0:02,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Anfernee Simons,1,0:02,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Terence Davis,1,0:03,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Chris Clemons,1,0:02,0.1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Jordan Poole,1,0:01,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Troy Daniels,1,0:01,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
Pascal Siakam,1,0:01,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Justin Patton,2019-20
