OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
P.J. Tucker,4,15:16,61.8,2,72,0,0,0,1,9,11.1,0,6,0.0,0,0,0,Kawhi Leonard,2019-20
LeBron James,4,16:11,61.6,17,61,5,2,4,7,15,46.7,1,4,25.0,2,3,2,Kawhi Leonard,2019-20
DeMar DeRozan,4,15:50,58.3,14,46,0,4,1,7,16,43.8,0,0,0.0,0,1,1,Kawhi Leonard,2019-20
Brandon Ingram,3,10:11,44.8,13,67,3,3,1,5,9,55.6,3,5,60.0,0,0,0,Kawhi Leonard,2019-20
Harrison Barnes,2,10:29,42.7,12,58,1,0,0,4,8,50.0,3,7,42.9,1,4,2,Kawhi Leonard,2019-20
Devin Booker,3,11:37,42.5,15,46,2,0,0,5,9,55.6,4,4,100.0,1,2,0,Kawhi Leonard,2019-20
Dorian Finney-Smith,3,10:51,42.5,6,56,2,0,2,2,7,28.6,2,6,33.3,0,0,0,Kawhi Leonard,2019-20
Mikal Bridges,4,10:45,40.9,5,66,2,0,0,2,4,50.0,1,3,33.3,0,0,0,Kawhi Leonard,2019-20
Jayson Tatum,2,10:22,40.0,13,43,0,2,0,5,8,62.5,1,3,33.3,2,2,0,Kawhi Leonard,2019-20
Aaron Gordon,2,10:32,37.5,10,48,5,1,0,4,6,66.7,2,2,100.0,0,0,0,Kawhi Leonard,2019-20
Glenn Robinson III,4,8:59,35.8,10,52,2,1,0,5,9,55.6,0,2,0.0,0,0,0,Kawhi Leonard,2019-20
Danny Green,4,8:45,34.0,6,35,0,1,0,2,6,33.3,2,6,33.3,0,0,0,Kawhi Leonard,2019-20
Jamal Murray,3,9:09,32.6,8,32,3,2,0,3,6,50.0,2,5,40.0,0,0,0,Kawhi Leonard,2019-20
Miles Bridges,1,7:21,28.4,0,24,1,1,0,0,3,0.0,0,2,0.0,0,0,0,Kawhi Leonard,2019-20
Tobias Harris,2,8:46,28.4,0,44,2,1,0,0,2,0.0,0,0,0.0,0,0,0,Kawhi Leonard,2019-20
James Harden,4,6:59,28.2,15,23,3,4,1,3,10,30.0,1,4,25.0,8,8,4,Kawhi Leonard,2019-20
Jimmy Butler,2,7:32,26.4,2,17,1,1,0,1,5,20.0,0,3,0.0,0,0,0,Kawhi Leonard,2019-20
Anthony Davis,4,6:48,26.1,15,43,1,1,0,7,12,58.3,1,2,50.0,0,0,2,Kawhi Leonard,2019-20
Andrew Wiggins,3,6:17,25.9,4,27,0,1,0,2,6,33.3,0,4,0.0,0,0,0,Kawhi Leonard,2019-20
Dario Saric,4,7:18,25.6,5,31,0,0,0,1,4,25.0,1,1,100.0,2,2,1,Kawhi Leonard,2019-20
Jerami Grant,3,7:08,25.1,14,42,1,0,0,5,8,62.5,1,4,25.0,3,5,3,Kawhi Leonard,2019-20
Bojan Bogdanovic,2,6:51,23.6,3,42,0,1,1,1,5,20.0,1,3,33.3,0,0,0,Kawhi Leonard,2019-20
Joe Ingles,2,6:27,23.2,3,23,1,0,0,1,1,100.0,1,1,100.0,0,0,0,Kawhi Leonard,2019-20
Will Barton,2,6:44,23.0,0,15,0,0,0,0,4,0.0,0,2,0.0,0,0,0,Kawhi Leonard,2019-20
Kyle Lowry,1,5:37,22.8,0,25,1,0,0,0,1,0.0,0,1,0.0,0,0,0,Kawhi Leonard,2019-20
Luka Doncic,3,5:59,22.5,7,33,5,1,0,3,6,50.0,1,3,33.3,0,0,2,Kawhi Leonard,2019-20
Kelly Oubre Jr.,2,5:54,22.2,2,28,0,1,2,0,5,0.0,0,3,0.0,2,2,0,Kawhi Leonard,2019-20
Josh Hart,2,5:09,21.9,0,20,0,1,0,0,2,0.0,0,2,0.0,0,0,0,Kawhi Leonard,2019-20
Robert Covington,3,5:30,21.7,0,20,0,1,0,0,2,0.0,0,2,0.0,0,0,0,Kawhi Leonard,2019-20
Marcus Smart,2,4:59,20.8,0,26,0,0,0,0,3,0.0,0,2,0.0,0,0,0,Kawhi Leonard,2019-20
Jarrett Culver,3,5:17,20.5,0,21,0,0,0,0,6,0.0,0,6,0.0,0,0,0,Kawhi Leonard,2019-20
Royce O'Neale,2,5:05,20.3,3,26,0,1,0,1,1,100.0,1,1,100.0,0,0,0,Kawhi Leonard,2019-20
Rui Hachimura,2,4:27,20.2,8,26,0,0,0,3,7,42.9,0,2,0.0,2,2,1,Kawhi Leonard,2019-20
Josh Okogie,3,4:34,19.8,2,19,0,0,0,1,3,33.3,0,2,0.0,0,0,0,Kawhi Leonard,2019-20
Shai Gilgeous-Alexander,1,5:34,19.6,0,15,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Kawhi Leonard,2019-20
Tim Hardaway Jr.,3,5:06,19.6,0,28,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Kawhi Leonard,2019-20
Trey Lyles,4,5:07,19.0,6,26,2,0,0,3,8,37.5,0,5,0.0,0,0,0,Kawhi Leonard,2019-20
Kristaps Porzingis,3,4:59,18.9,7,29,0,0,0,2,10,20.0,1,7,14.3,2,2,0,Kawhi Leonard,2019-20
Ben Simmons,1,5:11,18.9,6,34,5,1,0,3,3,100.0,0,0,0.0,0,0,0,Kawhi Leonard,2019-20
Dillon Brooks,2,4:04,18.7,8,32,0,1,0,2,3,66.7,2,2,100.0,2,3,1,Kawhi Leonard,2019-20
Jaylen Brown,1,5:37,18.1,0,29,1,1,0,0,4,0.0,0,2,0.0,0,0,0,Kawhi Leonard,2019-20
Bryn Forbes,4,3:57,17.3,2,22,0,0,0,0,2,0.0,0,1,0.0,2,2,0,Kawhi Leonard,2019-20
Wesley Matthews,1,3:59,17.2,0,14,0,0,1,0,1,0.0,0,0,0.0,0,0,0,Kawhi Leonard,2019-20
Russell Westbrook,4,3:56,16.8,11,37,0,2,0,5,9,55.6,1,2,50.0,0,1,1,Kawhi Leonard,2019-20
Rodney Hood,2,3:51,16.6,2,17,0,0,0,1,2,50.0,0,1,0.0,0,0,0,Kawhi Leonard,2019-20
