OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
DeMar DeRozan,4,30:25,114.5,30,125,9,5,3,13,28,46.4,0,1,0.0,4,4,2,Dorian Finney-Smith,2019-20
Brandon Ingram,4,19:40,80.3,18,81,8,0,1,6,16,37.5,2,7,28.6,4,4,2,Dorian Finney-Smith,2019-20
LeBron James,4,19:29,79.3,30,104,14,3,2,11,23,47.8,2,7,28.6,6,8,4,Dorian Finney-Smith,2019-20
James Harden,3,17:45,75.7,37,128,8,3,1,13,28,46.4,5,17,29.4,6,8,4,Dorian Finney-Smith,2019-20
Kawhi Leonard,3,17:46,65.6,35,93,1,1,1,15,31,48.4,1,5,20.0,4,5,4,Dorian Finney-Smith,2019-20
Damian Lillard,4,15:42,58.5,23,72,12,1,0,6,18,33.3,2,9,22.2,9,10,4,Dorian Finney-Smith,2019-20
Devin Booker,4,12:41,49.1,19,66,8,0,0,7,17,41.2,2,6,33.3,3,3,1,Dorian Finney-Smith,2019-20
Fred VanVleet,2,11:43,47.0,15,49,1,2,2,4,12,33.3,2,7,28.6,5,6,3,Dorian Finney-Smith,2019-20
Harrison Barnes,4,12:54,45.7,10,73,1,0,0,4,11,36.4,0,4,0.0,2,2,1,Dorian Finney-Smith,2019-20
Jimmy Butler,2,11:48,44.0,20,56,2,1,0,7,13,53.8,1,2,50.0,5,8,3,Dorian Finney-Smith,2019-20
Aaron Gordon,2,12:49,43.4,6,53,4,2,0,3,9,33.3,0,3,0.0,0,0,0,Dorian Finney-Smith,2019-20
Marcus Morris Sr.,3,11:34,39.4,7,53,3,1,0,3,12,25.0,1,3,33.3,0,0,0,Dorian Finney-Smith,2019-20
Nemanja Bjelica,4,10:02,36.8,20,59,0,0,0,8,13,61.5,4,6,66.7,0,0,0,Dorian Finney-Smith,2019-20
Alec Burks,3,8:58,35.0,4,40,1,0,0,1,3,33.3,0,1,0.0,2,2,1,Dorian Finney-Smith,2019-20
Bojan Bogdanovic,2,10:12,34.7,10,35,1,0,0,2,6,33.3,2,4,50.0,4,4,2,Dorian Finney-Smith,2019-20
Khris Middleton,2,7:56,33.3,8,36,3,1,0,4,8,50.0,0,2,0.0,0,0,0,Dorian Finney-Smith,2019-20
D'Angelo Russell,4,7:38,33.1,11,53,4,3,0,4,5,80.0,1,1,100.0,2,2,0,Dorian Finney-Smith,2019-20
Carmelo Anthony,3,7:46,32.8,10,55,0,1,2,3,8,37.5,0,1,0.0,4,4,2,Dorian Finney-Smith,2019-20
Danilo Gallinari,2,8:08,31.9,6,35,3,0,0,2,7,28.6,0,2,0.0,2,2,2,Dorian Finney-Smith,2019-20
Tobias Harris,2,8:28,31.3,6,31,0,0,1,3,9,33.3,0,2,0.0,0,0,0,Dorian Finney-Smith,2019-20
Thaddeus Young,2,7:59,31.0,6,34,1,0,1,2,8,25.0,1,3,33.3,1,2,0,Dorian Finney-Smith,2019-20
Jerami Grant,2,7:56,29.2,4,37,1,0,0,0,2,0.0,0,2,0.0,4,4,2,Dorian Finney-Smith,2019-20
Devonte' Graham,2,7:40,29.1,12,43,5,1,0,5,10,50.0,2,6,33.3,0,0,0,Dorian Finney-Smith,2019-20
Buddy Hield,4,6:50,28.4,11,39,0,3,0,4,9,44.4,3,6,50.0,0,0,0,Dorian Finney-Smith,2019-20
De'Aaron Fox,3,6:03,26.2,14,35,2,1,1,6,14,42.9,0,4,0.0,2,3,2,Dorian Finney-Smith,2019-20
Giannis Antetokounmpo,2,6:12,25.4,26,43,1,2,1,10,18,55.6,1,4,25.0,5,6,5,Dorian Finney-Smith,2019-20
Trae Young,2,6:24,25.4,8,42,2,4,0,3,11,27.3,2,7,28.6,0,1,2,Dorian Finney-Smith,2019-20
Jaylen Brown,2,6:23,23.6,8,29,1,2,1,3,5,60.0,1,2,50.0,1,2,0,Dorian Finney-Smith,2019-20
Bradley Beal,2,5:26,22.8,8,30,6,0,0,3,7,42.9,1,3,33.3,1,2,1,Dorian Finney-Smith,2019-20
Kemba Walker,2,5:49,21.3,5,21,1,1,1,1,5,20.0,1,3,33.3,2,2,1,Dorian Finney-Smith,2019-20
Cameron Johnson,3,4:31,19.9,11,40,0,0,0,4,5,80.0,3,3,100.0,0,0,0,Dorian Finney-Smith,2019-20
Rui Hachimura,2,5:02,18.7,4,16,1,1,0,1,4,25.0,1,2,50.0,1,2,1,Dorian Finney-Smith,2019-20
Andrew Wiggins,1,4:19,18.2,10,30,0,1,1,2,7,28.6,2,3,66.7,4,4,0,Dorian Finney-Smith,2019-20
Lauri Markkanen,1,5:13,17.9,2,13,0,0,0,1,4,25.0,0,2,0.0,0,0,0,Dorian Finney-Smith,2019-20
Dillon Brooks,2,4:42,17.6,6,25,0,0,0,2,5,40.0,0,2,0.0,2,2,1,Dorian Finney-Smith,2019-20
Anthony Davis,3,4:37,17.5,4,21,1,0,0,2,5,40.0,0,0,0.0,0,0,0,Dorian Finney-Smith,2019-20
James Johnson,2,3:51,17.5,8,23,0,3,0,3,3,100.0,1,1,100.0,1,1,1,Dorian Finney-Smith,2019-20
Juancho Hernangomez,2,4:17,17.2,2,17,1,0,0,0,4,0.0,0,2,0.0,2,2,2,Dorian Finney-Smith,2019-20
Lou Williams,3,4:33,16.8,2,29,2,0,0,1,2,50.0,0,1,0.0,0,0,0,Dorian Finney-Smith,2019-20
Bogdan Bogdanovic,3,4:46,16.8,4,26,2,0,0,1,4,25.0,0,3,0.0,2,2,1,Dorian Finney-Smith,2019-20
Danny Green,4,4:15,16.2,5,24,1,0,0,2,3,66.7,1,2,50.0,0,0,0,Dorian Finney-Smith,2019-20
Jamal Murray,2,4:21,15.7,2,26,0,0,2,1,4,25.0,0,2,0.0,0,0,0,Dorian Finney-Smith,2019-20
Shai Gilgeous-Alexander,2,3:54,15.3,8,29,0,0,1,3,8,37.5,0,0,0.0,2,2,0,Dorian Finney-Smith,2019-20
Jayson Tatum,2,3:30,15.1,0,27,1,1,0,0,3,0.0,0,0,0.0,0,0,0,Dorian Finney-Smith,2019-20
Ja Morant,1,4:08,15.1,7,22,1,0,0,3,5,60.0,1,2,50.0,0,0,0,Dorian Finney-Smith,2019-20
Russell Westbrook,3,3:15,14.9,10,30,1,1,1,4,6,66.7,1,1,100.0,1,1,1,Dorian Finney-Smith,2019-20
Cedi Osman,2,3:52,14.8,8,24,1,1,0,3,4,75.0,2,3,66.7,0,0,0,Dorian Finney-Smith,2019-20
Kelly Oubre Jr.,2,3:14,14.8,6,26,0,0,0,2,5,40.0,0,0,0.0,2,2,0,Dorian Finney-Smith,2019-20
Zach LaVine,1,3:29,14.5,8,26,3,0,0,4,7,57.1,0,2,0.0,0,0,0,Dorian Finney-Smith,2019-20
Miles Bridges,2,3:58,14.4,2,25,0,0,0,1,3,33.3,0,1,0.0,0,0,1,Dorian Finney-Smith,2019-20
CJ McCollum,3,3:47,14.3,2,13,0,1,0,1,3,33.3,0,0,0.0,0,0,0,Dorian Finney-Smith,2019-20
Kevin Love,2,3:31,13.8,8,23,1,0,0,2,5,40.0,2,4,50.0,2,2,1,Dorian Finney-Smith,2019-20
Draymond Green,2,3:18,13.7,2,24,1,0,0,1,4,25.0,0,2,0.0,0,0,0,Dorian Finney-Smith,2019-20
Admiral Schofield,1,3:29,13.6,0,8,0,0,0,0,3,0.0,0,3,0.0,0,0,0,Dorian Finney-Smith,2019-20
John Collins,2,3:03,13.2,8,21,1,0,0,4,6,66.7,0,0,0.0,0,0,0,Dorian Finney-Smith,2019-20
