OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Terance Mann,1,3:26,12.3,4,15,2,1,0,2,2,100.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Amir Coffey,1,2:24,7.8,1,7,0,0,1,0,3,0.0,0,2,0.0,1,4,1,Andre Roberson,2019-20
LeBron James,1,2:07,7.5,7,10,0,0,0,3,4,75.0,0,1,0.0,1,1,1,Andre Roberson,2019-20
Rodney McGruder,1,1:34,7.0,0,15,1,1,0,0,1,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Donovan Mitchell,1,1:37,6.4,2,6,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Cameron Johnson,1,1:13,5.0,0,3,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Michael Porter Jr.,1,1:05,4.9,6,11,0,1,0,2,2,100.0,0,0,0.0,2,2,0,Andre Roberson,2019-20
Dillon Brooks,1,1:06,4.7,3,4,0,0,0,1,4,25.0,1,2,50.0,0,0,0,Andre Roberson,2019-20
Jimmy Butler,1,0:53,4.3,1,1,0,0,0,0,0,0.0,0,0,0.0,1,2,1,Andre Roberson,2019-20
Devin Booker,1,0:38,3.8,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Tyler Herro,1,0:56,3.8,4,2,0,0,0,1,2,50.0,0,0,0.0,2,2,1,Andre Roberson,2019-20
Patrick Patterson,1,1:01,3.5,0,0,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Andre Roberson,2019-20
Kyle Anderson,1,0:55,3.4,0,2,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Jerami Grant,1,1:04,3.4,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Kyle Kuzma,1,0:54,3.3,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Cameron Payne,1,0:37,2.7,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Frank Kaminsky,1,0:17,2.6,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
JaMychal Green,1,0:49,2.5,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Jevon Carter,1,0:42,2.5,0,3,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Solomon Hill,1,0:37,2.1,0,4,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Joakim Noah,1,0:24,1.8,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Paul Millsap,1,0:28,1.8,0,2,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Ricky Rubio,1,0:21,1.7,2,4,0,0,0,1,2,50.0,0,1,0.0,0,0,0,Andre Roberson,2019-20
Reggie Jackson,1,0:22,1.7,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
De'Anthony Melton,1,0:17,1.6,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Deandre Ayton,1,0:19,1.5,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Chris Silva,1,0:17,1.4,2,2,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Duncan Robinson,1,0:16,1.3,3,3,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Andre Roberson,2019-20
Mason Plumlee,1,0:16,1.3,0,6,0,0,2,0,1,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Anthony Tolliver,1,0:20,1.3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Dion Waiters,1,0:19,1.3,1,0,0,0,0,0,0,0.0,0,0,0.0,1,1,0,Andre Roberson,2019-20
Mikal Bridges,1,0:11,1.2,2,2,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Alex Caruso,1,0:16,1.2,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Troy Daniels,1,0:04,1.1,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
PJ Dozier,1,0:14,0.9,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Markieff Morris,1,0:09,0.8,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Andre Roberson,2019-20
Andre Iguodala,1,0:10,0.8,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Ja Morant,1,0:08,0.7,2,2,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Goran Dragic,1,0:07,0.6,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Nikola Jokic,1,0:08,0.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Dario Saric,1,0:07,0.5,2,2,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Monte Morris,1,0:08,0.5,2,0,0,0,0,0,1,0.0,0,0,0.0,2,2,0,Andre Roberson,2019-20
Rudy Gobert,1,0:07,0.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Gabe Vincent,1,0:07,0.3,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Andre Roberson,2019-20
Gorgui Dieng,1,0:03,0.3,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Bam Adebayo,1,0:03,0.3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Jordan Clarkson,1,0:07,0.3,0,0,0,0,2,0,1,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Grayson Allen,1,0:04,0.2,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
JR Smith,1,0:02,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Meyers Leonard,1,0:02,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Mike Conley,1,0:02,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Tony Bradley,1,0:02,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Georges Niang,1,0:01,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Jonas Valanciunas,1,0:01,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Torrey Craig,1,0:01,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
JaVale McGee,1,0:01,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
Kelly Olynyk,1,0:01,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Andre Roberson,2019-20
