OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Troy Brown Jr.,4,9:50,33.5,0,45,3,0,1,0,4,0.0,0,2,0.0,0,0,0,Svi Mykhailiuk,2019-20
Joe Harris,3,7:57,33.2,5,55,1,0,0,2,5,40.0,1,4,25.0,0,0,0,Svi Mykhailiuk,2019-20
Darius Garland,4,7:22,28.6,6,52,3,0,0,2,3,66.7,0,1,0.0,2,2,1,Svi Mykhailiuk,2019-20
Bogdan Bogdanovic,2,6:58,28.5,6,32,0,1,0,2,4,50.0,2,4,50.0,0,0,0,Svi Mykhailiuk,2019-20
Cedi Osman,4,6:52,27.3,5,44,1,0,0,2,5,40.0,1,3,33.3,0,0,0,Svi Mykhailiuk,2019-20
Wesley Matthews,3,5:58,27.0,0,36,2,0,0,0,4,0.0,0,4,0.0,0,0,0,Svi Mykhailiuk,2019-20
Josh Hart,2,6:10,26.9,3,46,0,1,0,1,4,25.0,1,3,33.3,0,0,0,Svi Mykhailiuk,2019-20
Kent Bazemore,2,6:07,23.6,2,21,0,0,0,0,2,0.0,0,0,0.0,2,4,3,Svi Mykhailiuk,2019-20
Maurice Harkless,2,5:59,23.1,4,31,0,0,0,2,3,66.7,0,0,0.0,0,1,1,Svi Mykhailiuk,2019-20
Gary Harris,2,6:14,22.8,4,28,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Svi Mykhailiuk,2019-20
Mikal Bridges,1,5:42,22.7,3,25,1,0,0,1,4,25.0,1,3,33.3,0,0,0,Svi Mykhailiuk,2019-20
Joe Ingles,2,5:55,22.5,2,26,1,1,0,1,3,33.3,0,1,0.0,0,0,0,Svi Mykhailiuk,2019-20
Tobias Harris,2,6:12,21.9,11,32,0,0,0,5,7,71.4,0,0,0.0,1,1,1,Svi Mykhailiuk,2019-20
Pat Connaughton,3,5:52,21.0,2,24,1,2,0,1,2,50.0,0,1,0.0,0,0,0,Svi Mykhailiuk,2019-20
De'Andre Hunter,2,5:05,20.1,10,27,2,0,1,5,9,55.6,0,3,0.0,0,0,1,Svi Mykhailiuk,2019-20
Jaylen Brown,2,4:58,19.7,6,20,2,2,0,2,3,66.7,0,1,0.0,2,2,0,Svi Mykhailiuk,2019-20
Norman Powell,3,4:55,19.1,0,13,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Svi Mykhailiuk,2019-20
