OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Hassan Whiteside,2,5:47,22.8,8,28,0,2,0,3,3,100.0,0,0,0.0,2,2,1,Noah Vonleh,2019-20
Tristan Thompson,1,5:17,17.6,4,16,0,0,1,1,5,20.0,0,0,0.0,2,4,3,Noah Vonleh,2019-20
Moritz Wagner,2,3:41,17.0,4,17,0,0,0,1,2,50.0,0,0,0.0,2,2,1,Noah Vonleh,2019-20
Isaiah Hartenstein,2,3:22,13.9,2,26,0,0,0,1,1,100.0,0,0,0.0,0,0,1,Noah Vonleh,2019-20
DeAndre Jordan,1,2:40,13.3,0,6,1,0,0,0,1,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Richaun Holmes,1,3:30,13.1,4,13,1,0,0,2,3,66.7,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Willy Hernangomez,1,2:49,13.1,6,20,0,1,0,3,3,100.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Mason Plumlee,2,3:29,13.0,4,23,1,1,0,2,2,100.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Jonas Valanciunas,2,3:14,12.6,0,13,1,0,0,0,2,0.0,0,1,0.0,0,0,0,Noah Vonleh,2019-20
Robin Lopez,1,3:16,12.3,0,12,0,1,0,0,2,0.0,0,1,0.0,0,0,0,Noah Vonleh,2019-20
Nikola Jokic,2,2:55,10.4,6,18,2,1,0,3,5,60.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Willie Cauley-Stein,2,2:18,10.1,2,12,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Jakob Poeltl,1,2:29,9.5,2,11,1,0,1,1,2,50.0,0,0,0.0,0,1,1,Noah Vonleh,2019-20
Derrick Favors,1,2:22,9.0,0,13,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Omari Spellman,2,2:05,8.9,4,5,1,0,0,2,4,50.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Chris Silva,1,2:20,8.7,2,12,0,0,0,0,0,0.0,0,0,0.0,2,2,1,Noah Vonleh,2019-20
Ante Zizic,1,2:03,8.6,2,5,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
John Henson,1,1:52,8.3,2,11,1,1,0,1,1,100.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Marvin Bagley III,1,1:53,7.9,4,5,0,1,0,2,4,50.0,0,1,0.0,0,0,0,Noah Vonleh,2019-20
Marquese Chriss,2,2:10,7.9,0,3,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Markieff Morris,1,1:51,7.3,6,10,0,0,0,2,3,66.7,2,2,100.0,0,0,0,Noah Vonleh,2019-20
Al Horford,1,1:38,6.9,0,8,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Noah Vonleh,2019-20
Mike Muscala,1,1:38,6.4,3,7,0,1,0,1,1,100.0,1,1,100.0,0,0,0,Noah Vonleh,2019-20
Brandon Clarke,2,1:43,6.3,2,13,0,0,0,1,2,50.0,0,1,0.0,0,0,0,Noah Vonleh,2019-20
Blake Griffin,1,1:25,6.3,2,3,0,0,0,0,1,0.0,0,1,0.0,2,3,1,Noah Vonleh,2019-20
Domantas Sabonis,1,1:35,5.9,5,8,2,0,0,2,3,66.7,0,0,0.0,1,1,1,Noah Vonleh,2019-20
Steven Adams,1,1:36,5.7,2,8,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Tyson Chandler,1,1:38,5.6,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
LeBron James,1,1:15,5.5,2,7,2,0,0,1,3,33.3,0,1,0.0,0,0,0,Noah Vonleh,2019-20
Kyle Anderson,2,1:06,5.4,0,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Kelly Olynyk,2,1:36,5.4,3,5,0,1,0,1,3,33.3,1,3,33.3,0,0,0,Noah Vonleh,2019-20
Bruno Caboclo,1,1:05,4.9,0,5,0,1,0,0,1,0.0,0,1,0.0,0,0,0,Noah Vonleh,2019-20
Jaren Jackson Jr.,1,1:10,4.5,6,10,0,0,0,2,5,40.0,2,4,50.0,0,0,0,Noah Vonleh,2019-20
Mikal Bridges,1,0:56,4.3,0,3,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
JaVale McGee,1,1:14,4.3,0,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Dwight Howard,2,0:59,4.2,0,11,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Thon Maker,1,1:06,4.1,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Davis Bertans,2,1:32,4.0,2,9,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Jahlil Okafor,1,1:18,3.9,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Joel Embiid,1,1:26,3.9,4,6,0,0,0,2,4,50.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Paul Millsap,2,0:44,3.8,0,9,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Myles Turner,1,0:56,3.6,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Damian Lillard,2,0:42,3.5,7,7,1,0,0,2,8,25.0,1,4,25.0,2,4,2,Noah Vonleh,2019-20
Giannis Antetokounmpo,1,0:38,3.4,4,6,0,0,0,2,3,66.7,0,1,0.0,0,1,0,Noah Vonleh,2019-20
Eric Paschall,2,0:47,3.3,2,6,0,0,0,1,2,50.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Lonnie Walker IV,1,0:47,3.3,0,2,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Jarrett Allen,1,0:36,3.3,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Solomon Hill,3,0:47,3.2,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Dario Saric,1,0:39,3.2,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Thomas Bryant,1,0:44,2.9,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Draymond Green,1,0:38,2.8,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Pat Connaughton,2,0:44,2.7,0,2,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Noah Vonleh,2019-20
Dante Exum,2,0:26,2.7,0,4,1,0,1,0,1,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Goga Bitadze,1,0:44,2.5,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Joakim Noah,1,0:49,2.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Spencer Dinwiddie,1,0:28,2.4,6,8,0,0,0,3,4,75.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Goran Dragic,2,0:29,2.3,2,2,0,0,0,1,4,25.0,0,2,0.0,0,0,0,Noah Vonleh,2019-20
Kyle O'Quinn,1,0:33,2.3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Tobias Harris,1,0:39,2.1,0,2,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Ja Morant,2,0:32,2.1,6,6,0,0,1,3,6,50.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Kevin Porter Jr.,2,0:28,2.1,0,2,0,0,0,0,4,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Ben Simmons,1,0:23,2.1,0,2,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Isaiah Thomas,2,0:21,2.0,3,8,1,0,0,1,3,33.3,1,3,33.3,0,0,0,Noah Vonleh,2019-20
Donta Hall,1,0:32,2.0,0,3,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Duncan Robinson,2,0:29,2.0,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Bismack Biyombo,1,0:24,1.9,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,1,Noah Vonleh,2019-20
Ersan Ilyasova,1,0:28,1.9,0,3,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Noah Vonleh,2019-20
Jerami Grant,2,0:30,1.8,3,6,1,0,0,1,1,100.0,1,1,100.0,0,0,0,Noah Vonleh,2019-20
Justise Winslow,1,0:31,1.8,4,6,0,0,0,2,2,100.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Jrue Holiday,1,0:28,1.8,0,2,0,0,0,0,3,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Kyle Kuzma,2,0:40,1.7,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Noah Vonleh,2019-20
Malcolm Miller,1,0:30,1.7,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Damion Lee,2,0:13,1.7,2,5,1,0,0,1,2,50.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Austin Rivers,2,0:19,1.7,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Jamal Murray,2,0:29,1.7,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Dewan Hernandez,1,0:27,1.6,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Naz Reid,1,0:19,1.6,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Anthony Tolliver,2,0:20,1.6,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Bradley Beal,2,0:19,1.6,4,1,0,1,1,0,2,0.0,0,0,0.0,4,4,2,Noah Vonleh,2019-20
Rui Hachimura,2,0:23,1.6,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Danilo Gallinari,1,0:23,1.5,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Larry Nance Jr.,1,0:22,1.5,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Collin Sexton,2,0:23,1.5,2,4,0,0,0,1,3,33.3,0,0,0.0,0,0,1,Noah Vonleh,2019-20
D.J. Wilson,2,0:28,1.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Paul Watson,1,0:24,1.5,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Ben McLemore,2,0:16,1.4,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
Cheick Diallo,2,0:20,1.4,2,2,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Noah Vonleh,2019-20
