OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Robert Covington,5,17:34,74.2,15,92,2,5,0,5,9,55.6,4,7,57.1,1,1,1,Bojan Bogdanovic,2019-20
Jae Crowder,4,16:50,70.6,11,92,3,2,0,4,12,33.3,3,11,27.3,0,0,0,Bojan Bogdanovic,2019-20
Carmelo Anthony,3,17:32,65.3,17,100,1,2,0,7,16,43.8,1,5,20.0,2,2,2,Bojan Bogdanovic,2019-20
Glenn Robinson III,4,15:49,63.9,12,73,4,2,0,5,10,50.0,2,4,50.0,0,0,0,Bojan Bogdanovic,2019-20
Taurean Prince,2,12:18,47.3,10,64,1,2,0,4,8,50.0,2,6,33.3,0,0,0,Bojan Bogdanovic,2019-20
Maurice Harkless,4,11:23,41.0,2,54,0,0,0,1,3,33.3,0,1,0.0,0,0,0,Bojan Bogdanovic,2019-20
Myles Turner,2,10:46,39.8,6,62,0,2,0,2,4,50.0,1,1,100.0,1,2,0,Bojan Bogdanovic,2019-20
Tony Snell,2,10:22,39.1,0,27,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Bojan Bogdanovic,2019-20
Patrick Patterson,2,10:26,38.7,0,28,2,1,0,0,1,0.0,0,1,0.0,0,0,0,Bojan Bogdanovic,2019-20
Trey Lyles,2,10:19,38.6,0,49,1,0,0,0,3,0.0,0,1,0.0,0,0,0,Bojan Bogdanovic,2019-20
Josh Hart,2,9:12,38.0,2,65,0,0,0,1,4,25.0,0,2,0.0,0,0,0,Bojan Bogdanovic,2019-20
Harrison Barnes,3,9:40,38.0,7,38,0,0,1,3,8,37.5,1,2,50.0,0,0,0,Bojan Bogdanovic,2019-20
P.J. Tucker,3,10:04,37.3,3,57,1,0,0,1,2,50.0,1,1,100.0,0,0,0,Bojan Bogdanovic,2019-20
Kelly Oubre Jr.,2,8:58,35.7,9,38,2,0,1,4,10,40.0,1,4,25.0,0,0,1,Bojan Bogdanovic,2019-20
Danuel House Jr.,3,8:57,35.3,19,58,0,1,0,6,7,85.7,3,4,75.0,4,5,2,Bojan Bogdanovic,2019-20
Al Horford,2,10:25,34.8,4,49,2,1,1,2,8,25.0,0,0,0.0,0,0,0,Bojan Bogdanovic,2019-20
Nemanja Bjelica,3,8:43,33.9,9,38,2,0,0,3,4,75.0,3,4,75.0,0,0,0,Bojan Bogdanovic,2019-20
Miles Bridges,2,9:07,31.7,9,35,1,4,0,3,7,42.9,1,4,25.0,2,2,1,Bojan Bogdanovic,2019-20
Wesley Matthews,2,6:07,30.3,6,40,1,1,0,2,2,100.0,2,2,100.0,0,0,0,Bojan Bogdanovic,2019-20
Kenrich Williams,2,6:34,30.0,2,50,0,2,0,1,2,50.0,0,0,0.0,0,0,0,Bojan Bogdanovic,2019-20
Derrick Jones Jr.,2,8:02,29.9,2,51,0,1,0,1,2,50.0,0,1,0.0,0,0,0,Bojan Bogdanovic,2019-20
Dorian Finney-Smith,2,6:46,27.9,3,47,0,1,0,1,2,50.0,1,2,50.0,0,0,0,Bojan Bogdanovic,2019-20
Jonathan Isaac,1,7:04,27.4,0,21,0,0,0,0,3,0.0,0,1,0.0,0,0,0,Bojan Bogdanovic,2019-20
Jerami Grant,1,8:22,27.2,5,40,0,0,0,2,3,66.7,1,1,100.0,0,0,0,Bojan Bogdanovic,2019-20
Torrey Craig,2,7:19,26.1,4,31,0,0,0,2,4,50.0,0,2,0.0,0,0,0,Bojan Bogdanovic,2019-20
Bobby Portis,2,6:55,25.1,2,32,2,0,0,1,6,16.7,0,0,0.0,0,0,0,Bojan Bogdanovic,2019-20
Tomas Satoransky,1,6:27,24.5,2,26,1,0,0,1,4,25.0,0,2,0.0,0,0,0,Bojan Bogdanovic,2019-20
Jaren Jackson Jr.,3,5:56,24.2,4,31,0,1,0,2,6,33.3,0,3,0.0,0,0,0,Bojan Bogdanovic,2019-20
Christian Wood,2,6:47,23.5,8,26,0,0,0,4,8,50.0,0,2,0.0,0,0,0,Bojan Bogdanovic,2019-20
Rui Hachimura,1,6:25,23.4,4,33,0,0,0,2,3,66.7,0,0,0.0,0,0,0,Bojan Bogdanovic,2019-20
