OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Keita Bates-Diop,1,2:51,12.0,3,11,0,0,0,1,2,50.0,0,1,0.0,1,1,1,Paul Watson,2019-20
Rodions Kurucs,1,2:14,7.9,0,4,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Tyler Cook,1,1:40,7.2,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Troy Daniels,1,1:14,5.2,3,9,0,1,0,1,1,100.0,1,1,100.0,0,0,0,Paul Watson,2019-20
PJ Dozier,1,1:13,4.0,5,6,1,0,0,2,2,100.0,1,1,100.0,0,0,0,Paul Watson,2019-20
Alize Johnson,1,0:43,3.0,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Garrett Temple,1,0:47,2.9,0,5,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Romeo Langford,1,0:49,2.8,0,2,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Paul Watson,2019-20
Danuel House Jr.,1,0:34,2.8,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Javonte Green,1,0:40,2.7,1,2,0,0,0,0,0,0.0,0,0,0.0,1,2,1,Paul Watson,2019-20
Bol Bol,1,0:31,2.3,2,4,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Matisse Thybulle,1,0:30,2.1,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Monte Morris,1,0:38,2.1,0,8,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Caris LeVert,1,0:32,2.0,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Adam Mokoka,1,0:25,1.9,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Denzel Valentine,1,0:27,1.8,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Raul Neto,1,0:24,1.8,0,3,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Marial Shayok,1,0:26,1.8,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Danny Green,1,0:27,1.7,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Semi Ojeleye,1,0:32,1.6,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Paul Watson,2019-20
Jamal Murray,1,0:27,1.5,2,2,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Tony Snell,1,0:10,1.4,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Taurean Prince,1,0:21,1.2,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Brad Wanamaker,1,0:13,1.1,2,4,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Timothe Luwawu-Cabarrot,1,0:09,1.1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Svi Mykhailiuk,1,0:10,1.1,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Mason Plumlee,1,0:21,1.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Noah Vonleh,1,0:13,1.1,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Norvel Pelle,1,0:07,0.9,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
T.J. Leaf,1,0:14,0.8,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Paul Millsap,1,0:10,0.8,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
DeAndre Jordan,1,0:11,0.6,2,2,0,0,0,1,1,100.0,0,0,0.0,0,0,1,Paul Watson,2019-20
Ben McLemore,1,0:16,0.6,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Joe Harris,1,0:05,0.6,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Reggie Jackson,1,0:07,0.6,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Dion Waiters,1,0:12,0.6,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Paul Watson,2019-20
Kyrie Irving,1,0:08,0.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Clint Capela,1,0:05,0.5,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Torrey Craig,1,0:09,0.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Doug McDermott,1,0:03,0.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Daniel Gafford,1,0:06,0.3,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Jerami Grant,1,0:07,0.3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
P.J. Tucker,1,0:05,0.3,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Shaquille Harrison,1,0:03,0.3,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Paul Watson,2019-20
Aaron Holiday,1,0:02,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
James Harden,1,0:01,0.2,1,0,0,0,0,0,0,0.0,0,0,0.0,1,2,0,Paul Watson,2019-20
Wilson Chandler,1,0:04,0.2,3,3,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Paul Watson,2019-20
Austin Rivers,1,0:02,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Jarrett Allen,1,0:02,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Justin Anderson,1,0:01,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Eric Gordon,1,0:02,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Furkan Korkmaz,1,0:01,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Goga Bitadze,1,0:01,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Coby White,1,0:01,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Bruce Brown,1,0:01,0.1,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
Dwight Howard,1,0:01,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Paul Watson,2019-20
