OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Derrick Jones Jr.,4,13:22,48.8,7,64,2,0,0,3,7,42.9,0,3,0.0,1,2,1,Doug McDermott,2019-20
Pat Connaughton,4,8:28,36.8,6,36,2,1,0,2,9,22.2,1,7,14.3,1,1,1,Doug McDermott,2019-20
Kevin Porter Jr.,3,10:17,34.6,11,41,2,2,0,4,12,33.3,1,6,16.7,2,2,1,Doug McDermott,2019-20
Rondae Hollis-Jefferson,4,8:02,31.3,8,48,4,3,0,2,3,66.7,0,0,0.0,4,4,2,Doug McDermott,2019-20
De'Andre Hunter,3,7:29,29.2,0,41,0,0,0,0,4,0.0,0,0,0.0,0,0,0,Doug McDermott,2019-20
Chandler Hutchison,2,6:42,25.0,4,22,2,0,0,2,7,28.6,0,4,0.0,0,0,0,Doug McDermott,2019-20
Kevin Knox II,3,6:31,24.3,3,33,0,1,0,1,6,16.7,1,3,33.3,0,0,0,Doug McDermott,2019-20
Mike Scott,3,7:26,24.2,0,29,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Doug McDermott,2019-20
Keita Bates-Diop,2,6:23,23.7,5,39,2,0,0,2,6,33.3,1,1,100.0,0,0,1,Doug McDermott,2019-20
Ben McLemore,2,6:08,22.7,7,17,0,0,1,2,5,40.0,2,5,40.0,1,2,1,Doug McDermott,2019-20
Maurice Harkless,2,5:51,22.3,0,19,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Doug McDermott,2019-20
Langston Galloway,4,6:29,22.2,7,35,1,0,0,1,5,20.0,0,4,0.0,5,5,3,Doug McDermott,2019-20
Garrett Temple,3,6:18,22.0,0,17,0,0,0,0,4,0.0,0,2,0.0,0,0,0,Doug McDermott,2019-20
Miles Bridges,4,5:33,21.7,10,24,2,2,0,5,7,71.4,0,1,0.0,0,0,0,Doug McDermott,2019-20
Michael Carter-Williams,2,6:10,21.6,3,26,2,1,0,1,7,14.3,0,5,0.0,1,1,1,Doug McDermott,2019-20
Robert Covington,3,5:07,20.7,0,19,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Doug McDermott,2019-20
Svi Mykhailiuk,2,5:49,20.6,6,30,0,1,0,2,5,40.0,2,3,66.7,0,0,0,Doug McDermott,2019-20
Wesley Matthews,4,4:37,18.8,8,23,0,0,0,3,5,60.0,2,3,66.7,0,0,0,Doug McDermott,2019-20
Cody Martin,4,4:57,18.4,4,36,1,0,0,2,2,100.0,0,0,0.0,0,0,0,Doug McDermott,2019-20
OG Anunoby,4,5:00,18.2,0,16,0,0,0,0,3,0.0,0,3,0.0,0,0,0,Doug McDermott,2019-20
Georges Niang,2,4:52,17.9,8,24,0,0,0,3,3,100.0,2,2,100.0,0,0,0,Doug McDermott,2019-20
Terence Davis,4,4:28,17.4,9,30,0,0,0,3,3,100.0,3,3,100.0,0,0,0,Doug McDermott,2019-20
Solomon Hill,3,4:06,17.4,6,26,2,0,0,2,5,40.0,0,0,0.0,2,2,1,Doug McDermott,2019-20
Gary Trent Jr.,2,4:33,16.8,0,24,1,0,0,0,2,0.0,0,1,0.0,0,0,0,Doug McDermott,2019-20
Abdel Nader,2,4:08,16.1,0,10,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Doug McDermott,2019-20
Jerome Robinson,2,3:41,16.1,5,14,0,0,0,2,5,40.0,1,4,25.0,0,0,0,Doug McDermott,2019-20
Justin James,1,4:38,16.1,5,15,0,0,0,2,6,33.3,1,1,100.0,0,0,0,Doug McDermott,2019-20
Josh Hart,2,4:23,16.0,0,18,1,0,0,0,3,0.0,0,3,0.0,0,0,0,Doug McDermott,2019-20
Furkan Korkmaz,4,3:45,14.8,4,15,1,0,0,2,4,50.0,0,2,0.0,0,0,0,Doug McDermott,2019-20
Nassir Little,2,3:46,14.7,5,18,0,0,0,2,3,66.7,1,2,50.0,0,0,0,Doug McDermott,2019-20
Royce O'Neale,2,3:38,14.6,0,21,0,0,0,0,4,0.0,0,2,0.0,0,0,0,Doug McDermott,2019-20
James Ennis III,3,4:31,14.5,2,13,0,0,0,0,0,0.0,0,0,0.0,2,2,1,Doug McDermott,2019-20
Troy Brown Jr.,2,2:44,14.0,3,14,1,0,0,1,3,33.3,1,1,100.0,0,0,0,Doug McDermott,2019-20
Mikal Bridges,1,4:04,14.0,0,14,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Doug McDermott,2019-20
Allen Crabbe,3,3:39,13.6,2,20,0,1,0,1,3,33.3,0,0,0.0,0,0,0,Doug McDermott,2019-20
Damyean Dotson,3,3:32,13.4,3,13,0,1,0,1,3,33.3,1,1,100.0,0,0,0,Doug McDermott,2019-20
Joe Harris,3,3:07,13.1,3,18,0,1,0,1,2,50.0,1,2,50.0,0,0,0,Doug McDermott,2019-20
Tobias Harris,4,3:23,13.0,8,7,0,1,0,2,3,66.7,1,1,100.0,3,5,2,Doug McDermott,2019-20
Ryan Broekhoff,1,3:25,12.9,0,16,1,0,0,0,5,0.0,0,5,0.0,0,0,0,Doug McDermott,2019-20
Evan Fournier,2,3:52,12.3,5,8,0,0,0,2,3,66.7,1,1,100.0,0,0,0,Doug McDermott,2019-20
CJ Miles,1,2:47,12.1,5,16,0,0,0,2,3,66.7,1,2,50.0,0,0,0,Doug McDermott,2019-20
Austin Rivers,2,2:50,11.7,2,16,0,0,0,1,3,33.3,0,2,0.0,0,0,0,Doug McDermott,2019-20
Ty Jerome,1,2:58,11.3,2,10,1,0,0,1,3,33.3,0,1,0.0,0,0,0,Doug McDermott,2019-20
Lonnie Walker IV,1,2:56,11.2,2,12,2,0,0,1,1,100.0,0,0,0.0,0,0,0,Doug McDermott,2019-20
Juancho Hernangomez,1,2:58,11.0,0,18,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Doug McDermott,2019-20
Deonte Burton,2,2:36,11.0,0,12,0,1,0,0,2,0.0,0,1,0.0,0,0,0,Doug McDermott,2019-20
