OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Ja Morant,4,20:28,80.7,15,85,6,4,2,4,11,36.4,3,6,50.0,4,6,2,De'Aaron Fox,2019-20
Shabazz Napier,4,20:56,78.5,11,94,10,3,0,3,11,27.3,1,8,12.5,4,4,2,De'Aaron Fox,2019-20
Mike Conley,3,12:10,50.6,16,72,8,4,0,5,15,33.3,3,11,27.3,3,4,1,De'Aaron Fox,2019-20
Jamal Murray,2,13:59,48.4,16,61,5,3,0,5,12,41.7,2,6,33.3,4,4,1,De'Aaron Fox,2019-20
Kendrick Nunn,2,11:49,41.9,8,54,4,2,0,3,7,42.9,2,5,40.0,0,0,0,De'Aaron Fox,2019-20
Damian Lillard,2,10:48,40.1,12,54,1,2,0,4,11,36.4,2,8,25.0,2,2,1,De'Aaron Fox,2019-20
Kyle Lowry,2,10:13,37.5,19,64,3,1,1,6,10,60.0,5,7,71.4,2,2,1,De'Aaron Fox,2019-20
Landry Shamet,3,10:10,36.8,10,55,2,0,1,3,6,50.0,3,4,75.0,1,2,1,De'Aaron Fox,2019-20
Eric Bledsoe,2,7:51,34.5,11,48,6,0,0,5,8,62.5,1,3,33.3,0,0,0,De'Aaron Fox,2019-20
Terry Rozier,2,9:44,33.7,11,64,5,4,0,4,6,66.7,2,4,50.0,1,2,0,De'Aaron Fox,2019-20
Lonzo Ball,2,8:04,32.4,11,60,5,0,0,4,10,40.0,3,8,37.5,0,0,0,De'Aaron Fox,2019-20
Ricky Rubio,2,7:52,31.9,6,41,4,1,0,2,5,40.0,1,4,25.0,1,1,2,De'Aaron Fox,2019-20
Luka Doncic,3,8:04,30.2,10,60,11,3,0,4,9,44.4,0,3,0.0,2,3,2,De'Aaron Fox,2019-20
Dejounte Murray,2,8:03,30.1,11,35,2,1,0,4,5,80.0,2,2,100.0,1,2,1,De'Aaron Fox,2019-20
Tyus Jones,4,6:41,28.8,2,42,4,0,0,1,4,25.0,0,2,0.0,0,0,0,De'Aaron Fox,2019-20
D.J. Augustin,2,7:34,27.5,9,39,3,1,0,3,3,100.0,3,3,100.0,0,0,0,De'Aaron Fox,2019-20
Reggie Jackson,2,7:04,27.2,11,35,3,1,0,4,9,44.4,3,5,60.0,0,0,0,De'Aaron Fox,2019-20
Derrick Rose,2,7:11,26.4,10,35,6,1,0,4,7,57.1,0,1,0.0,2,2,1,De'Aaron Fox,2019-20
Markelle Fultz,2,7:10,25.3,5,29,1,1,0,2,3,66.7,1,1,100.0,0,0,0,De'Aaron Fox,2019-20
Jrue Holiday,2,5:43,23.8,8,43,4,0,0,2,3,66.7,2,2,100.0,2,2,0,De'Aaron Fox,2019-20
Jordan Poole,2,6:01,22.6,8,24,1,1,1,3,7,42.9,1,4,25.0,1,2,1,De'Aaron Fox,2019-20
Shake Milton,1,6:02,20.8,10,28,0,0,0,4,6,66.7,1,1,100.0,1,1,1,De'Aaron Fox,2019-20
Delon Wright,3,5:27,20.4,0,15,3,0,0,0,1,0.0,0,0,0.0,0,0,0,De'Aaron Fox,2019-20
Trae Young,1,5:18,19.8,13,33,4,1,0,5,7,71.4,1,2,50.0,2,2,1,De'Aaron Fox,2019-20
Tim Hardaway Jr.,3,5:13,19.5,3,24,0,0,0,1,6,16.7,1,5,20.0,0,0,0,De'Aaron Fox,2019-20
Ky Bowman,2,5:09,19.4,3,18,0,3,0,0,4,0.0,0,1,0.0,3,4,2,De'Aaron Fox,2019-20
Devonte' Graham,2,5:23,18.4,9,23,0,1,0,3,5,60.0,3,5,60.0,0,0,0,De'Aaron Fox,2019-20
James Harden,2,4:51,18.0,3,28,2,1,0,1,5,20.0,1,5,20.0,0,0,0,De'Aaron Fox,2019-20
Ben McLemore,2,4:05,17.3,8,26,1,0,0,3,6,50.0,2,5,40.0,0,0,0,De'Aaron Fox,2019-20
Devin Booker,2,4:03,17.0,7,18,0,3,1,2,6,33.3,1,3,33.3,2,2,1,De'Aaron Fox,2019-20
Tyler Johnson,3,3:52,16.4,11,24,1,1,0,4,6,66.7,3,5,60.0,0,0,0,De'Aaron Fox,2019-20
Lou Williams,2,3:35,16.1,10,19,0,2,0,4,7,57.1,2,4,50.0,0,0,0,De'Aaron Fox,2019-20
Dillon Brooks,4,3:40,15.8,6,32,0,0,0,2,6,33.3,2,4,50.0,0,0,0,De'Aaron Fox,2019-20
Joe Ingles,3,4:06,15.8,3,16,3,0,0,1,1,100.0,1,1,100.0,0,0,0,De'Aaron Fox,2019-20
Austin Rivers,2,3:59,15.7,5,22,1,1,0,2,2,100.0,1,1,100.0,0,0,0,De'Aaron Fox,2019-20
Frank Ntilikina,1,4:09,15.7,0,12,1,0,0,0,1,0.0,0,1,0.0,0,0,0,De'Aaron Fox,2019-20
Patrick Beverley,1,4:01,15.0,8,25,0,1,0,3,5,60.0,2,3,66.7,0,0,0,De'Aaron Fox,2019-20
De'Anthony Melton,4,3:10,15.0,7,24,0,1,0,2,3,66.7,1,1,100.0,2,2,2,De'Aaron Fox,2019-20
Brandon Knight,1,4:02,14.9,0,13,4,0,0,0,3,0.0,0,3,0.0,0,0,0,De'Aaron Fox,2019-20
Frank Jackson,2,3:04,14.4,0,15,0,0,0,0,2,0.0,0,2,0.0,0,0,0,De'Aaron Fox,2019-20
Goran Dragic,2,3:01,14.3,5,20,1,3,0,2,4,50.0,1,3,33.3,0,0,0,De'Aaron Fox,2019-20
Danuel House Jr.,2,3:55,14.2,0,27,0,0,0,0,2,0.0,0,2,0.0,0,0,0,De'Aaron Fox,2019-20
CJ McCollum,2,3:14,14.0,2,18,0,1,0,1,3,33.3,0,1,0.0,0,0,1,De'Aaron Fox,2019-20
Zach LaVine,1,3:56,13.9,4,11,0,0,0,2,5,40.0,0,3,0.0,0,0,0,De'Aaron Fox,2019-20
Derrick White,2,3:17,13.7,11,28,0,0,0,4,6,66.7,3,4,75.0,0,0,0,De'Aaron Fox,2019-20
Dorian Finney-Smith,3,3:13,13.6,6,23,0,2,0,2,4,50.0,0,1,0.0,2,3,1,De'Aaron Fox,2019-20
Garrett Temple,1,3:58,13.6,7,20,1,0,0,2,3,66.7,1,2,50.0,2,2,1,De'Aaron Fox,2019-20
Royce O'Neale,3,3:54,13.6,0,35,1,0,0,0,0,0.0,0,0,0.0,0,0,0,De'Aaron Fox,2019-20
