OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Patty Mills,4,14:45,55.9,13,62,0,0,0,5,14,35.7,3,7,42.9,0,0,0,Dennis Schroder,2019-20
Anfernee Simons,4,13:59,52.0,7,59,0,0,0,3,5,60.0,1,2,50.0,0,0,1,Dennis Schroder,2019-20
Lou Williams,3,10:16,42.2,6,46,4,2,0,2,7,28.6,0,2,0.0,2,2,0,Dennis Schroder,2019-20
Jeff Teague,3,10:29,40.3,15,54,4,1,1,5,9,55.6,1,2,50.0,4,4,2,Dennis Schroder,2019-20
JJ Redick,4,9:15,40.2,8,35,2,0,0,2,8,25.0,1,5,20.0,3,4,0,Dennis Schroder,2019-20
Rajon Rondo,3,11:06,39.7,5,60,4,5,0,2,8,25.0,1,3,33.3,0,0,0,Dennis Schroder,2019-20
Buddy Hield,3,9:47,36.5,16,52,1,2,0,6,15,40.0,4,12,33.3,0,0,0,Dennis Schroder,2019-20
Seth Curry,2,8:58,33.8,3,57,2,0,1,1,7,14.3,1,4,25.0,0,0,0,Dennis Schroder,2019-20
Ky Bowman,3,8:46,32.7,9,35,3,0,2,3,5,60.0,1,1,100.0,2,2,1,Dennis Schroder,2019-20
Shabazz Napier,3,7:55,31.9,16,41,2,1,0,5,8,62.5,1,3,33.3,5,5,2,Dennis Schroder,2019-20
Damian Lillard,4,9:02,31.8,10,25,3,1,0,1,13,7.7,1,10,10.0,7,7,2,Dennis Schroder,2019-20
Jrue Holiday,4,8:18,31.3,11,36,1,1,0,5,9,55.6,1,2,50.0,0,0,0,Dennis Schroder,2019-20
Lonzo Ball,3,6:40,29.0,7,33,3,1,0,2,4,50.0,2,3,66.7,1,1,0,Dennis Schroder,2019-20
Reggie Jackson,3,8:08,28.8,2,30,1,2,0,1,4,25.0,0,1,0.0,0,0,0,Dennis Schroder,2019-20
Eric Gordon,2,6:35,28.5,2,35,0,0,0,1,6,16.7,0,4,0.0,0,0,0,Dennis Schroder,2019-20
Monte Morris,2,7:35,27.3,2,24,0,1,0,1,2,50.0,0,1,0.0,0,0,0,Dennis Schroder,2019-20
Kemba Walker,2,6:53,25.8,8,30,2,0,0,3,8,37.5,1,4,25.0,1,2,0,Dennis Schroder,2019-20
CJ McCollum,3,7:10,25.8,5,24,0,2,1,1,9,11.1,1,4,25.0,2,2,0,Dennis Schroder,2019-20
Ja Morant,2,6:34,23.8,2,34,2,0,0,1,3,33.3,0,0,0.0,0,0,0,Dennis Schroder,2019-20
George Hill,2,5:35,23.2,9,37,2,0,0,3,3,100.0,1,1,100.0,2,2,0,Dennis Schroder,2019-20
Bryn Forbes,4,5:58,23.1,6,24,0,0,0,2,5,40.0,2,5,40.0,0,0,0,Dennis Schroder,2019-20
Emmanuel Mudiay,3,5:49,23.1,4,30,1,0,0,2,3,66.7,0,0,0.0,0,0,0,Dennis Schroder,2019-20
D'Angelo Russell,2,5:40,22.9,11,29,1,2,0,4,8,50.0,1,3,33.3,2,2,0,Dennis Schroder,2019-20
Collin Sexton,2,6:12,22.6,6,26,0,1,0,2,4,50.0,2,2,100.0,0,0,0,Dennis Schroder,2019-20
Rodney McGruder,3,5:54,22.4,4,24,1,0,1,0,4,0.0,0,0,0.0,4,4,2,Dennis Schroder,2019-20
Derrick White,4,5:35,22.0,4,24,2,1,0,2,4,50.0,0,1,0.0,0,0,0,Dennis Schroder,2019-20
James Harden,3,4:59,21.1,9,29,0,1,0,1,7,14.3,1,5,20.0,6,6,4,Dennis Schroder,2019-20
Terrence Ross,2,5:28,21.0,7,24,2,1,0,2,7,28.6,1,5,20.0,2,2,0,Dennis Schroder,2019-20
Russell Westbrook,3,4:39,20.6,6,26,2,2,0,3,5,60.0,0,2,0.0,0,0,0,Dennis Schroder,2019-20
Coby White,2,5:17,20.2,10,36,3,0,0,3,4,75.0,2,2,100.0,2,2,1,Dennis Schroder,2019-20
Darius Garland,2,5:38,20.0,3,27,1,1,0,1,2,50.0,0,1,0.0,1,2,1,Dennis Schroder,2019-20
Kentavious Caldwell-Pope,3,5:41,19.9,5,26,1,0,0,1,2,50.0,0,0,0.0,3,3,1,Dennis Schroder,2019-20
Yogi Ferrell,3,5:07,19.6,6,16,1,1,0,2,5,40.0,0,1,0.0,2,2,1,Dennis Schroder,2019-20
Bogdan Bogdanovic,3,4:58,19.5,5,17,0,0,0,2,8,25.0,1,6,16.7,0,0,0,Dennis Schroder,2019-20
Jamal Murray,2,5:04,19.3,4,21,2,1,0,2,7,28.6,0,1,0.0,0,0,0,Dennis Schroder,2019-20
