OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Damian Lillard,4,21:19,80.1,15,100,8,3,1,4,13,30.8,3,7,42.9,4,4,1,Russell Westbrook,2019-20
Tim Hardaway Jr.,3,11:29,42.8,8,49,0,4,0,3,6,50.0,2,5,40.0,0,0,0,Russell Westbrook,2019-20
Torrey Craig,4,11:41,41.9,6,73,1,1,0,2,5,40.0,0,1,0.0,2,4,3,Russell Westbrook,2019-20
Dejounte Murray,3,10:28,41.1,6,49,4,1,0,3,7,42.9,0,2,0.0,0,0,0,Russell Westbrook,2019-20
Patrick Beverley,4,9:35,36.4,0,55,1,0,0,0,1,0.0,0,1,0.0,0,2,0,Russell Westbrook,2019-20
Marcus Smart,2,8:38,35.8,9,50,0,1,0,2,5,40.0,2,4,50.0,3,3,0,Russell Westbrook,2019-20
Maurice Harkless,4,8:01,32.8,6,33,0,0,0,2,3,66.7,1,1,100.0,1,2,0,Russell Westbrook,2019-20
Shai Gilgeous-Alexander,3,8:16,32.3,4,46,1,0,0,2,4,50.0,0,1,0.0,0,0,0,Russell Westbrook,2019-20
Lonzo Ball,2,8:04,31.7,3,41,0,1,0,1,1,100.0,1,1,100.0,0,0,0,Russell Westbrook,2019-20
Gary Trent Jr.,3,8:02,27.9,5,45,0,0,0,2,3,66.7,1,2,50.0,0,0,0,Russell Westbrook,2019-20
Derrick White,3,7:15,27.3,2,30,2,2,1,1,4,25.0,0,1,0.0,0,0,0,Russell Westbrook,2019-20
Jamal Murray,2,6:38,27.3,2,29,5,1,1,1,2,50.0,0,0,0.0,0,0,0,Russell Westbrook,2019-20
Lonnie Walker IV,3,5:20,26.6,9,49,1,3,0,3,3,100.0,2,2,100.0,1,2,0,Russell Westbrook,2019-20
Malik Beasley,4,6:28,25.6,4,27,0,1,0,1,3,33.3,0,2,0.0,2,2,1,Russell Westbrook,2019-20
Ky Bowman,3,6:28,25.0,8,33,2,1,0,2,5,40.0,2,4,50.0,2,2,0,Russell Westbrook,2019-20
Paul George,3,5:38,24.6,13,27,1,1,0,4,7,57.1,3,5,60.0,2,2,0,Russell Westbrook,2019-20
Damion Lee,3,6:25,24.2,2,18,0,0,0,0,4,0.0,0,1,0.0,2,2,1,Russell Westbrook,2019-20
Josh Okogie,3,6:14,23.8,7,43,1,2,0,2,4,50.0,1,1,100.0,2,2,1,Russell Westbrook,2019-20
Cory Joseph,2,6:17,23.4,5,22,0,0,0,2,3,66.7,0,0,0.0,1,1,1,Russell Westbrook,2019-20
