OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Ish Smith,3,6:44,30.4,2,34,2,0,0,1,2,50.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Yogi Ferrell,2,4:52,17.0,5,16,1,1,0,1,2,50.0,1,2,50.0,2,2,1,Carsen Edwards,2019-20
Theo Pinson,2,3:50,16.1,0,23,3,3,0,0,3,0.0,0,3,0.0,0,0,0,Carsen Edwards,2019-20
RJ Barrett,3,3:49,14.3,4,16,0,0,0,0,2,0.0,0,1,0.0,4,6,3,Carsen Edwards,2019-20
Jerian Grant,1,3:25,13.4,0,19,1,0,0,0,2,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Dennis Smith Jr.,2,2:58,11.9,0,5,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Jordan Poole,2,3:05,11.8,0,10,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Carsen Edwards,2019-20
Monte Morris,2,2:01,8.9,5,11,0,0,0,2,2,100.0,0,0,0.0,1,2,1,Carsen Edwards,2019-20
Timothe Luwawu-Cabarrot,2,2:01,8.8,0,6,0,0,0,0,3,0.0,0,3,0.0,0,0,0,Carsen Edwards,2019-20
Collin Sexton,3,2:07,8.7,2,9,0,0,0,0,0,0.0,0,0,0.0,2,2,0,Carsen Edwards,2019-20
Tyler Johnson,2,1:49,8.5,2,13,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Wayne Ellington,2,1:59,8.0,3,11,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Carsen Edwards,2019-20
Darius Garland,2,2:12,7.9,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Kendrick Nunn,1,1:59,7.6,0,6,0,0,0,0,2,0.0,0,1,0.0,0,0,0,Carsen Edwards,2019-20
Moritz Wagner,2,1:29,7.2,1,14,0,0,0,0,0,0.0,0,0,0.0,1,2,1,Carsen Edwards,2019-20
Matthew Dellavedova,1,1:46,6.8,2,2,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Malik Monk,1,1:41,6.5,0,5,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Carsen Edwards,2019-20
Furkan Korkmaz,1,1:42,6.5,0,13,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Chris Chiozza,2,1:31,6.2,0,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Jeremiah Martin,1,1:10,5.5,0,5,0,0,1,0,1,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Nickeil Alexander-Walker,1,1:17,5.3,0,2,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Carsen Edwards,2019-20
Josh Richardson,1,1:53,5.3,0,9,1,0,0,0,2,0.0,0,1,0.0,0,0,0,Carsen Edwards,2019-20
Garrett Temple,3,1:16,5.2,0,8,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Tyus Jones,1,1:12,5.2,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Frank Jackson,2,1:12,5.0,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Aaron Holiday,1,1:14,4.9,3,5,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Carsen Edwards,2019-20
Bogdan Bogdanovic,2,1:29,4.9,0,13,3,0,0,0,1,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Kevin Knox II,3,1:04,4.8,5,10,0,1,0,2,2,100.0,0,0,0.0,1,3,1,Carsen Edwards,2019-20
Duncan Robinson,1,1:08,4.6,0,5,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Carsen Edwards,2019-20
Jeff Teague,1,0:55,4.5,2,6,0,0,1,0,2,0.0,0,0,0.0,2,2,1,Carsen Edwards,2019-20
Grayson Allen,1,0:45,4.3,0,7,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Carsen Edwards,2019-20
Allonzo Trier,1,0:55,4.1,2,1,0,0,0,0,0,0.0,0,0,0.0,2,2,1,Carsen Edwards,2019-20
Caris LeVert,2,1:11,4.1,8,6,0,0,0,3,4,75.0,0,1,0.0,2,5,1,Carsen Edwards,2019-20
Troy Brown Jr.,3,1:10,4.0,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Lonnie Walker IV,2,1:07,3.9,0,4,0,0,0,0,3,0.0,0,1,0.0,0,0,0,Carsen Edwards,2019-20
Tyler Herro,1,0:55,3.9,2,2,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
T.J. McConnell,1,0:55,3.8,2,4,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Frank Ntilikina,1,1:16,3.8,0,3,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Buddy Hield,2,1:01,3.7,5,5,0,1,0,2,2,100.0,1,1,100.0,0,0,0,Carsen Edwards,2019-20
Alfonzo McKinnie,3,0:47,3.5,0,13,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Will Barton,2,1:01,3.5,3,6,0,0,0,1,1,100.0,0,0,0.0,1,1,1,Carsen Edwards,2019-20
Jalen Brunson,1,0:44,3.4,2,2,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Jacob Evans,1,0:44,3.3,3,5,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Carsen Edwards,2019-20
Oshae Brissett,2,0:41,3.3,0,10,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Dejounte Murray,1,0:52,3.3,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Marcus Morris Sr.,2,0:49,3.3,0,8,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Bobby Portis,3,0:37,3.2,2,9,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Jrue Holiday,1,0:47,3.1,3,4,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Carsen Edwards,2019-20
Rodions Kurucs,2,0:41,3.0,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Jerome Robinson,1,0:52,3.0,0,4,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Elie Okobo,1,0:44,2.8,0,2,2,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Harrison Barnes,2,0:36,2.7,3,2,0,0,0,1,1,100.0,0,0,0.0,1,2,1,Carsen Edwards,2019-20
Iman Shumpert,2,0:30,2.7,0,5,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
George Hill,1,0:48,2.7,0,3,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Carsen Edwards,2019-20
Jarrod Uthoff,1,0:43,2.6,0,2,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Carsen Edwards,2019-20
Juancho Hernangomez,2,0:40,2.6,0,2,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Brandon Knight,1,0:29,2.5,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Carsen Edwards,2019-20
Malik Beasley,1,0:19,2.5,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Kevin Porter Jr.,2,0:28,2.5,3,4,0,0,0,1,1,100.0,0,0,0.0,1,1,1,Carsen Edwards,2019-20
Kevin Love,2,0:37,2.5,0,0,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Carsen Edwards,2019-20
Anfernee Simons,1,0:41,2.5,0,5,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Isaiah Thomas,1,0:27,2.4,0,5,2,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Elfrid Payton,1,0:40,2.4,0,2,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Josh Hart,2,0:32,2.3,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Cedi Osman,3,0:29,2.3,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Terry Rozier,1,0:41,2.3,0,5,1,1,0,0,1,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Jaxson Hayes,2,0:37,2.2,3,2,0,0,0,1,1,100.0,0,0,0.0,1,2,0,Carsen Edwards,2019-20
Jerami Grant,2,0:43,2.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Dzanan Musa,2,0:37,2.1,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Chris Clemons,1,0:28,2.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Spencer Dinwiddie,2,0:25,2.1,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Alec Burks,1,0:26,2.0,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Julius Randle,3,0:29,2.0,0,3,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Jordan McRae,2,0:26,2.0,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
De'Anthony Melton,1,0:38,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Justin James,1,0:37,2.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Devonte' Graham,1,0:29,1.9,0,2,0,0,1,0,1,0.0,0,1,0.0,0,0,1,Carsen Edwards,2019-20
Delon Wright,1,0:30,1.9,4,2,0,0,0,1,1,100.0,0,0,0.0,2,2,1,Carsen Edwards,2019-20
Bradley Beal,1,0:22,1.8,0,0,0,0,0,0,2,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Justise Winslow,1,0:25,1.8,0,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Jordan Clarkson,2,0:23,1.8,0,2,0,0,1,0,1,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Kelly Olynyk,1,0:20,1.7,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Kelly Oubre Jr.,1,0:24,1.7,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Solomon Hill,1,0:31,1.7,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Kevin Huerter,1,0:34,1.7,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Dante Exum,1,0:20,1.7,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Jimmy Butler,1,0:23,1.7,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
DeAndre Jordan,2,0:22,1.7,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Dewayne Dedmon,2,0:28,1.6,2,7,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Marko Guduric,1,0:26,1.6,0,5,0,1,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
D'Angelo Russell,1,0:26,1.6,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0,Carsen Edwards,2019-20
Isaac Bonga,2,0:24,1.6,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Kyle Anderson,1,0:19,1.6,0,5,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Frank Kaminsky,1,0:16,1.6,3,5,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Carsen Edwards,2019-20
Derrick White,1,0:20,1.6,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Thomas Bryant,1,0:29,1.5,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
DeMarre Carroll,2,0:19,1.5,1,1,0,0,0,0,0,0.0,0,0,0.0,1,2,1,Carsen Edwards,2019-20
Terence Davis,2,0:23,1.5,0,2,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Jevon Carter,1,0:23,1.5,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Stanley Johnson,2,0:13,1.4,2,2,0,1,0,1,1,100.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Trevor Ariza,1,0:19,1.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Miles Bridges,1,0:16,1.3,2,4,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Cameron Johnson,1,0:17,1.3,5,5,0,0,0,2,3,66.7,1,2,50.0,0,0,0,Carsen Edwards,2019-20
Domantas Sabonis,1,0:07,1.3,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Carsen Edwards,2019-20
Tristan Thompson,2,0:17,1.3,0,4,0,0,0,0,0,0.0,0,0,0.0,0,2,0,Carsen Edwards,2019-20
