OFF_PLAYER,GP,MATCHUP MIN,PARTIAL  POSS,PTS,TEAMPTS,AST,TOV,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,SFL,DEF_PLAYER,SEASON
Isaac Bonga,1,5:26,20.9,1,18,1,0,0,0,0,0.0,0,0,0.0,1,2,1,Romeo Langford,2019-20
Svi Mykhailiuk,2,4:02,17.9,4,30,2,1,0,1,2,50.0,1,2,50.0,1,2,1,Romeo Langford,2019-20
Evan Fournier,1,4:05,14.9,2,14,1,0,1,0,1,0.0,0,0,0.0,2,2,0,Romeo Langford,2019-20
Cody Martin,2,4:05,13.9,0,10,0,0,1,0,2,0.0,0,0,0.0,0,0,0,Romeo Langford,2019-20
De'Andre Hunter,1,2:55,11.3,0,10,0,0,1,0,2,0.0,0,0,0.0,0,0,0,Romeo Langford,2019-20
Caris LeVert,2,2:01,8.8,2,8,0,1,0,1,3,33.3,0,0,0.0,0,0,0,Romeo Langford,2019-20
Patrick McCaw,2,2:18,8.8,0,5,0,0,0,0,1,0.0,0,0,0.0,0,0,0,Romeo Langford,2019-20
Langston Galloway,2,2:22,8.5,3,10,0,0,0,1,2,50.0,1,2,50.0,0,0,0,Romeo Langford,2019-20
Terence Davis,3,1:43,8.0,2,9,0,0,0,1,1,100.0,0,0,0.0,0,0,0,Romeo Langford,2019-20
Dennis Schroder,2,2:09,7.9,2,7,1,1,0,0,0,0.0,0,0,0.0,2,2,1,Romeo Langford,2019-20
Rondae Hollis-Jefferson,3,1:49,7.8,5,12,0,0,0,2,3,66.7,0,0,0.0,1,1,1,Romeo Langford,2019-20
Ben McLemore,2,1:54,7.8,0,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Romeo Langford,2019-20
Malik Beasley,1,2:01,7.7,3,2,0,1,0,1,4,25.0,0,2,0.0,1,1,1,Romeo Langford,2019-20
Timothe Luwawu-Cabarrot,2,1:52,7.6,0,4,0,0,1,0,3,0.0,0,2,0.0,0,0,0,Romeo Langford,2019-20
Kevin Huerter,1,2:02,7.4,3,11,0,0,0,0,2,0.0,0,2,0.0,3,3,1,Romeo Langford,2019-20
Kevin Porter Jr.,2,1:44,7.3,0,8,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Romeo Langford,2019-20
Vince Carter,1,1:19,7.0,0,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Romeo Langford,2019-20
Brandon Goodwin,1,1:36,6.7,2,3,0,0,0,0,2,0.0,0,2,0.0,2,2,1,Romeo Langford,2019-20
Nassir Little,1,1:21,6.3,0,10,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Romeo Langford,2019-20
Troy Brown Jr.,1,1:41,6.2,5,11,0,1,0,1,1,100.0,1,1,100.0,2,2,1,Romeo Langford,2019-20
Kyle Kuzma,1,1:13,6.1,1,6,0,0,0,0,1,0.0,0,0,0.0,1,2,1,Romeo Langford,2019-20
Terrence Ross,1,1:24,6.0,0,2,0,0,0,0,2,0.0,0,2,0.0,0,0,0,Romeo Langford,2019-20
Luguentz Dort,2,1:28,6.0,3,3,0,0,0,1,1,100.0,1,1,100.0,0,0,0,Romeo Langford,2019-20
Danilo Gallinari,2,1:25,5.9,5,10,0,0,0,2,3,66.7,0,1,0.0,1,1,1,Romeo Langford,2019-20
Cedi Osman,2,1:31,5.7,0,11,0,0,1,0,3,0.0,0,0,0.0,0,0,0,Romeo Langford,2019-20
Markelle Fultz,1,0:59,5.6,2,9,1,0,0,1,1,100.0,0,0,0.0,0,0,0,Romeo Langford,2019-20
Tony Snell,2,1:27,5.5,0,10,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Romeo Langford,2019-20
Dean Wade,1,1:26,5.5,0,6,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Romeo Langford,2019-20
LeBron James,1,1:17,5.3,2,6,1,0,0,1,2,50.0,0,0,0.0,0,0,0,Romeo Langford,2019-20
Treveon Graham,1,1:25,4.9,0,10,0,0,0,0,0,0.0,0,0,0.0,0,0,0,Romeo Langford,2019-20
Jeremiah Martin,1,1:08,4.8,0,5,1,0,0,0,0,0.0,0,0,0.0,0,0,0,Romeo Langford,2019-20
